,classes,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,stalk-shape,veil-color,ring-number,population,latitude,longitude
4644,1,3,2,3,3.28,2,-1,0,2,1,1.0,57.54132538,-98.61773594
4645,1,2,2,3,8.09,2,-1,0,2,1,-2.0,57.22712223,-98.77346027
4646,1,2,0,9,3.16,2,-1,0,2,1,-2.0,57.56526904,-97.28216563
4647,0,3,2,6,-2.38,2,-1,0,2,1,6.0,57.43181855,-99.39309337
4648,1,3,0,9,0.15,2,-1,0,2,1,4.0,57.73375407,-97.56647834
4649,1,3,2,3,2.32,2,-1,0,2,1,4.0,57.34348205,-97.12249213
4650,1,2,2,9,4.13,2,-1,0,2,1,0.0,57.82819958,-99.21663425
4651,1,3,0,3,3.88,2,-1,0,2,1,3.0,57.36742175,-98.28354581
4652,0,3,2,0,3.89,2,-1,1,2,1,-2.0,57.66470676,-97.98018399
4653,1,2,0,0,6.32,2,-1,0,2,1,6.0,57.69651368,-98.33599128
4654,1,3,0,3,-0.7,2,-1,0,2,1,4.0,57.83082938,-98.74682637
4655,1,2,2,3,1.07,2,-1,0,2,1,-6.0,57.67857999,-96.92440144
4656,1,3,0,9,2.06,2,-1,0,2,1,-3.0,57.48867439,-96.62223971
4657,1,2,0,9,6.23,2,-1,0,2,1,1.0,57.55309505,-98.39260064
4658,1,2,2,9,1.42,2,-1,0,2,1,6.0,57.65818491,-98.5458142
4659,1,2,0,9,10.0,2,-1,0,2,1,8.0,57.5486699,-99.36439403
4660,1,3,2,3,6.45,2,-1,0,2,1,0.0,57.81605959,-98.74858753
4661,1,2,3,8,6.69,2,-1,1,2,1,1.0,57.79390831,-98.37927787
4662,0,3,2,7,0.08,2,-1,0,2,2,11.0,57.84614153,-97.95741761
4663,0,2,2,6,1.16,2,-1,0,2,1,5.0,57.51273002,-98.25142871
4664,1,2,2,9,1.63,2,-1,0,2,1,5.0,58.19651962,-98.17180018
4665,1,2,2,3,6.68,2,-1,0,2,1,-1.0,57.66405418,-98.81124997
4666,1,2,0,9,6.04,2,-1,0,2,1,0.0,57.5788992,-97.66936168
4667,1,3,0,3,7.07,2,-1,0,2,1,1.0,56.92806122,-97.24420019
4668,1,2,2,3,3.04,2,-1,0,2,1,-2.0,57.35480507,-97.91835444
4669,1,3,0,0,2.97,2,-1,0,2,1,4.54,57.46821852,-97.2742492
4670,1,3,0,9,8.11,2,-1,0,2,1,6.0,57.59227785,-98.71970138
4671,1,2,2,3,0.74,2,-1,0,2,1,-2.0,57.76410515,-97.45282412
4672,1,3,2,3,6.94,2,-1,0,2,1,4.0,57.86705746,-98.08451696
4673,0,3,3,5,-6.94,2,-1,0,2,2,5.0,57.48483694,-98.64803562
4674,1,3,0,3,1.66,2,-1,0,2,1,11.0,57.45081788,-99.4058036
4675,1,2,2,9,1.2,2,-1,0,2,1,-1.0,57.48397148,-98.10923096
4676,1,2,2,3,1.96,2,-1,0,2,1,0.0,57.30554314,-98.56379582
4677,1,3,0,9,3.1,2,-1,0,2,1,5.0,57.41871731,-98.82524887
4678,1,2,0,9,8.16,2,-1,0,2,1,0.0,57.36550396,-99.68251722
4679,1,3,2,3,2.66,2,-1,0,2,1,3.0,57.67183038,-100.1910277
4680,1,3,2,9,7.91,2,-1,0,2,1,0.0,57.45657429,-97.44370702
4681,1,2,2,3,6.55,2,-1,0,2,1,-6.0,57.58344273,-98.88820671
4682,1,2,2,3,4.17,2,-1,0,2,1,6.0,57.57106494,-98.44627243
4683,1,3,0,9,7.24,2,-1,0,2,1,-5.0,57.2866298,-97.14719032
4684,1,3,0,3,7.85,2,-1,0,2,1,5.0,57.43255045,-99.27559139
4685,1,2,2,3,4.64,2,-1,1,2,1,5.0,57.76415779,-95.32965216
4686,1,3,0,9,4.01,2,-1,0,2,1,8.0,57.47062503,-95.97938053
4687,1,3,2,3,6.72,2,-1,0,2,1,3.0,57.46657562,-100.4224163
4688,1,2,2,3,3.88,2,-1,0,2,1,3.0,57.46534238,-98.60354153
4689,1,3,0,3,5.54,2,-1,0,2,1,6.0,58.08407538,-98.41582933
4690,1,2,2,3,2.13,2,-1,0,2,1,-2.0,57.89876753,-98.81684509
4691,1,3,0,3,4.91,2,-1,0,2,1,4.0,57.46532525,-97.72097369
4692,1,2,2,9,8.33,2,-1,0,2,1,3.0,57.73060786,-98.26497562
4693,1,2,0,9,-0.51,2,-1,0,2,1,1.0,57.86950227,-97.81104758
4694,1,2,2,3,10.22,2,-1,0,2,1,4.0,57.6970224,-98.14369709
4695,1,3,0,9,4.14,2,-1,1,2,1,-2.0,57.52916565,-99.23175967
4696,0,3,2,0,-8.79,2,-1,1,2,1,1.0,57.64443129,-97.18767713
4697,1,3,0,3,2.38,2,-1,0,2,1,-4.0,57.79081541,-99.51569171
4698,1,2,2,9,3.86,2,-1,0,2,1,4.0,57.59784217,-98.56451111
4699,1,2,3,3,2.61,2,-1,1,2,1,-5.0,57.71903701,-97.88828952
4700,1,3,2,9,6.22,2,-1,0,2,1,4.54,10.0,-100.2913948
4701,1,2,2,9,6.11,2,-1,0,2,1,8.0,57.77987728,-99.44924604
4702,1,2,0,8,4.68,2,-1,0,2,1,4.54,57.48962866,-97.65651716
4703,1,2,0,0,4.65,2,-1,0,2,1,3.0,57.56028666,-100.0126586
4704,1,3,3,1,0.14,2,-1,1,2,1,15.0,57.55845812,-99.23363037
4705,1,2,2,9,3.48,2,-1,0,2,1,5.0,57.30460062,-97.61091525
4706,1,2,2,3,6.07,2,-1,0,2,1,-6.0,57.69220939,-99.64469764
4707,1,3,0,9,1.14,2,-1,0,2,1,-4.0,57.45222193,-97.32699246
4708,1,3,3,5,-6.99,2,-1,0,2,2,7.0,57.60834398,-98.94492783
4709,1,3,3,1,4.08,2,-1,1,2,1,-2.0,57.88892358,-99.93799863
4710,1,2,2,3,6.65,2,-1,0,2,1,4.0,57.49140044,-98.32023866
4711,1,2,2,3,0.51,2,-1,0,2,1,-1.0,57.84698607,-99.04768584
4712,1,2,2,3,5.15,2,-1,0,2,1,9.0,57.26974302,-99.56507567
4713,1,3,0,3,1.7,2,-1,0,2,1,-8.0,57.49131393,-97.68359163
4714,1,3,0,3,7.54,2,-1,0,2,1,5.0,57.7060286,-98.187846
4715,1,2,0,9,8.97,2,-1,0,2,1,0.0,10.0,-99.46920087
4716,1,3,0,9,6.33,2,-1,0,2,1,3.0,57.90494725,-97.26172881
4717,0,3,2,6,2.07,2,-1,0,2,1,-4.0,57.20358043,-97.34301291
4718,1,2,0,9,6.14,2,-1,0,2,1,0.0,57.68382559,-99.66742504
4719,0,3,0,7,5.11,2,-1,1,2,1,5.0,57.49605523,-97.66464725
4720,1,3,0,9,6.87,2,-1,0,2,1,3.0,57.39034224,-96.95552428
4721,1,2,0,9,5.16,2,-1,0,2,1,0.0,57.75937525,-96.6553745
4722,1,2,2,0,5.6,2,-1,1,2,1,1.0,57.87984126,-99.71205754
4723,1,2,2,3,7.65,2,-1,0,2,1,0.0,57.64707881,-97.9317083
4724,1,2,0,9,5.87,2,-1,0,2,1,1.0,57.59875532,-98.18920324
4725,1,3,0,3,-2.27,2,-1,0,2,1,6.0,57.83145199,-99.13673955
4726,1,2,2,3,11.19,2,-1,0,2,1,2.0,57.43328479,-99.03963233
4727,1,2,2,3,1.23,2,-1,0,2,1,3.0,57.93506059,-97.80337843
4728,1,2,0,9,5.34,2,-1,0,2,1,2.0,57.03380674,-98.11498556
4729,1,3,0,9,-0.48,2,-1,0,2,1,-2.0,57.47070654,-97.26811485
4730,1,3,2,3,-0.81,2,-1,0,2,1,4.54,57.4842547,-100.4083136
4731,1,3,2,3,12.92,2,-1,0,2,1,1.0,57.43686769,-97.17930928
4732,0,3,2,0,1.37,2,-1,1,2,1,3.0,57.68566961,-97.59605803
4733,1,2,2,9,11.68,2,-1,0,2,1,5.0,57.44909206,-99.92908345
4734,0,3,0,7,-5.35,2,-1,1,2,1,-5.0,57.94480436,-98.96638158
4735,1,2,0,0,3.89,2,-1,0,2,1,4.54,57.82670351,-97.32970811
4736,1,2,2,3,13.77,2,-1,0,2,1,7.0,57.71797674,-96.62321679
4737,1,3,2,3,5.73,2,-1,0,2,1,0.0,58.14853048,-97.37113573
4738,1,2,0,9,0.4,2,-1,0,2,1,-1.0,57.84086951,-98.63296068
4739,1,3,0,3,2.71,2,-1,0,2,1,9.0,57.58548864,-98.88647683
4740,1,3,0,3,1.81,2,-1,0,2,1,3.0,57.39028369,-97.82867799
4741,1,3,2,3,6.3,2,-1,0,2,1,-5.0,57.62715664,-98.78339883
4742,1,3,2,3,8.24,2,-1,0,2,1,7.0,57.70193824,-96.68166855
4743,1,2,0,9,3.15,2,-1,0,2,1,6.0,57.60195255,-99.02662086
4744,1,2,2,9,5.28,2,-1,0,2,1,-1.0,57.17970526,-95.64823849
4745,1,3,0,9,3.97,2,-1,0,2,1,6.0,57.65786382,-96.84585216
4746,1,2,2,3,1.19,2,-1,0,2,1,-3.0,57.12773617,-97.21428189
4747,1,3,0,9,3.73,2,-1,0,2,1,0.0,57.69574655,-98.03863885
4748,1,3,2,3,4.2,2,-1,0,2,1,2.0,57.62373046,-97.64122722
4749,1,2,0,0,7.84,2,0,0,2,1,3.0,57.33620823,-96.93108877
4750,1,3,0,9,10.87,2,-1,0,2,1,5.0,57.81171609,-97.9984802
4751,1,2,2,3,7.93,2,-1,0,2,1,-2.0,57.42907893,-97.52301856
4752,1,2,2,9,-0.58,2,-1,0,2,1,-2.0,57.23241088,-98.09052765
4753,1,2,2,3,11.42,2,-1,0,2,1,14.0,10.0,-96.98007626
4754,1,3,2,9,0.29,2,-1,0,2,1,2.0,58.2116577,-100.4242906
4755,1,2,2,3,6.29,2,-1,0,2,1,-1.0,57.47454695,-97.78792549
4756,1,2,0,9,4.52,2,-1,0,2,1,2.0,57.46129809,-97.83743009
4757,1,3,2,3,1.09,2,-1,0,2,1,3.0,10.0,-100.5429005
4758,1,3,2,3,7.13,2,-1,0,2,1,0.0,57.63985481,-97.25529949
4759,1,2,2,9,7.76,2,-1,0,2,1,8.0,57.56338499,-98.16111604
4760,1,3,0,9,1.37,2,-1,0,2,1,0.0,10.0,-97.43619492
4761,1,2,2,3,1.75,2,-1,0,2,1,3.0,57.70207959,-97.84223258
4762,1,2,2,9,7.55,2,-1,0,2,1,5.0,57.35952662,-97.64607133
4763,1,2,2,3,11.9,2,-1,0,2,1,-1.0,57.73861587,-99.34014747
4764,1,2,2,3,8.42,2,-1,0,2,1,1.0,57.40945524,-99.35055047
4765,1,2,0,9,-3.06,2,-1,0,2,1,-6.0,57.80130663,-98.25497255
4766,1,2,2,3,-2.52,2,-1,0,2,1,-2.0,57.41479097,-99.30859129
4767,1,3,0,3,-0.52,2,-1,0,2,1,3.0,57.26668286,-96.74372175
4768,1,3,0,3,-0.68,2,-1,0,2,1,-2.0,57.78593408,-98.36342698
4769,1,2,2,3,8.71,2,-1,0,2,1,1.0,57.46045077,-97.57345396
4770,1,2,0,9,12.56,2,-1,0,2,1,0.0,57.69944136,-99.41275079
4771,1,2,2,3,10.68,2,-1,0,2,1,-9.0,58.04055051,-99.37814232
4772,1,3,0,3,-2.65,2,-1,0,2,1,3.0,57.21804473,-97.612252
4773,1,2,2,9,6.54,2,-1,0,2,1,1.0,57.52625355,-97.93341538
4774,1,2,0,9,10.69,2,-1,0,2,1,8.0,57.22025853,-98.50792931
4775,1,3,2,3,4.26,2,-1,0,2,1,-3.0,57.3794731,-98.45542629
4776,1,3,0,3,3.77,2,-1,0,2,1,7.0,57.12539621,-96.96065306
4777,0,2,3,5,-1.76,2,-1,0,2,2,12.0,57.62726438,-98.36968114
4778,1,3,0,9,9.15,2,-1,0,2,1,4.54,57.85541635,-99.56960762
4779,1,2,3,5,-1.73,2,0,0,2,1,1.0,57.79651932,-99.87632458
4780,1,2,0,0,7.31,2,-1,0,2,1,3.0,58.01299919,-97.88349818
4781,1,3,0,3,1.91,2,-1,0,2,1,0.0,57.74406161,-98.31748881
4782,1,2,0,9,2.83,2,-1,0,2,1,-9.0,57.22244033,-97.50865201
4783,0,3,0,7,-9.15,2,-1,1,2,1,-3.0,57.54011235,-97.74806391
4784,1,2,2,9,5.56,2,-1,0,2,1,0.0,57.66613589,-97.36755192
4785,1,2,0,9,1.32,2,-1,0,2,1,7.0,57.57588849,-96.2324923
4786,1,3,2,3,9.72,2,-1,0,2,1,3.0,58.00936874,-99.30698598
4787,1,3,0,9,-0.27,2,-1,0,2,1,-1.0,57.47701542,-98.48295418
4788,0,3,2,0,-0.83,2,-1,1,2,1,-2.0,57.99680112,-97.28031485
4789,1,2,2,9,4.48,2,-1,0,2,1,-5.0,57.4709348,-96.794205
4790,1,3,0,3,15.7,2,-1,0,2,1,4.0,57.47037176,-98.04969957
4791,1,2,2,0,4.44,2,-1,0,2,1,2.0,57.65404557,-98.58757829
4792,1,3,0,9,7.86,2,-1,0,2,1,-1.0,57.79965511,-98.91182255
4793,1,3,2,0,0.77,2,-1,0,2,1,3.0,57.6571115,-97.81458741
4794,1,3,2,3,6.28,2,-1,0,2,1,1.0,57.66636359,-97.04411848
4795,1,3,0,3,2.76,2,-1,0,2,1,5.0,57.6754256,-99.60564689
4796,1,2,2,9,8.16,2,-1,0,2,1,4.0,57.55801476,-98.05548427
4797,1,3,2,3,5.17,2,-1,0,2,1,2.0,57.62525351,-97.75772087
4798,1,2,2,9,6.2,2,-1,0,2,1,-6.0,57.55699118,-96.64662156
4799,0,3,0,3,-3.53,2,-1,1,2,1,6.0,57.38769379,-98.64855529
4800,1,2,3,3,8.04,2,-1,1,2,1,-1.0,57.29426296,-97.94647554
4801,1,2,2,0,2.11,2,-1,1,2,1,4.0,57.62094257,-98.53268414
4802,1,3,3,3,4.25,2,-1,1,2,1,4.54,57.53416462,-98.41531757
4803,1,3,2,3,10.57,2,-1,0,2,1,0.0,57.67899351,-99.47416505
4804,1,3,2,9,9.48,2,-1,0,2,1,3.0,57.56063937,-99.91984459
4805,1,3,2,3,2.62,2,-1,0,2,1,2.0,57.7157562,-99.49660977
4806,0,3,2,7,2.75,2,-1,0,2,2,11.0,57.70403767,-98.03034958
4807,1,3,2,3,2.35,2,-1,0,2,1,-6.0,57.63029179,-98.65889371
4808,1,2,0,9,6.19,2,-1,0,2,1,3.0,57.48727669,-100.2782481
4809,1,3,0,3,3.94,2,-1,0,2,1,0.0,57.02346042,-98.47518211
4810,1,2,2,9,4.76,2,-1,0,2,1,-3.0,57.70098288,-97.84393528
4811,1,3,0,9,-1.76,2,-1,0,2,1,-1.0,57.21464323,-98.60762645
4812,0,3,2,0,2.62,2,-1,0,2,2,11.0,57.54476889,-98.24418927
4813,1,3,2,3,0.18,2,-1,0,2,1,-1.0,57.64029027,-99.39472682
4814,1,4,0,0,4.67,2,-1,0,2,1,4.0,57.40976868,-98.03630326
4815,1,3,0,3,7.12,2,-1,0,2,1,4.0,57.30253634,-97.22380906
4816,1,3,0,9,8.2,2,-1,0,2,1,1.0,57.67316576,-97.72787854
4817,1,2,2,0,10.45,2,-1,1,2,1,10.0,57.47099509,-97.63542565
4818,1,3,0,3,5.33,2,-1,0,2,1,4.0,57.43649441,-98.98922144
4819,1,3,0,3,-3.36,2,-1,0,2,1,0.0,57.36603978,-98.52731865
4820,1,3,3,8,7.52,2,-1,1,2,1,-2.0,57.06164775,-96.32409922
4821,1,3,0,9,8.91,2,-1,0,2,1,0.0,57.58095282,-98.98543001
4822,1,2,2,3,7.77,2,-1,0,2,1,4.0,57.70417659,-96.87642166
4823,1,2,0,9,7.74,2,-1,0,2,1,-9.0,57.38861335,-97.98890928
4824,0,2,2,7,1.68,2,-1,0,2,2,19.0,57.52306374,-97.62243701
4825,1,3,2,9,-7.71,2,-1,0,2,1,1.0,57.52015223,-98.22949779
4826,1,0,0,9,-0.52,2,-1,0,2,1,5.0,57.06816928,-99.42357978
4827,1,3,2,9,5.53,2,-1,0,2,1,1.0,10.0,-97.78477274
4828,1,2,3,3,1.12,2,-1,1,2,1,13.0,57.63937475,-98.44073493
4829,1,3,2,9,3.91,2,-1,0,2,1,-2.0,57.64149503,-97.50601198
4830,1,3,0,9,3.0,2,-1,0,2,1,5.0,57.39087449,-97.64808473
4831,0,4,2,7,1.54,2,-1,0,2,2,13.0,57.02957044,-99.68622683
4832,1,3,0,9,4.21,2,-1,0,2,1,3.0,57.69421781,-97.61581948
4833,1,3,0,9,-0.65,2,-1,0,2,1,3.0,57.46415164,-97.15064181
4834,0,4,2,0,-1.42,2,0,0,2,1,4.0,57.72869377,-98.12826115
4835,1,2,3,8,4.35,2,-1,0,2,1,5.0,57.16383883,-98.19919427
4836,1,2,0,9,6.92,2,-1,0,2,1,4.54,57.52461188,-98.62044813
4837,1,2,0,9,11.84,2,-1,0,2,1,4.0,57.45671154,-99.2487685
4838,1,2,0,9,7.7,2,-1,0,2,1,-1.0,57.29804971,-97.93060627
4839,1,3,2,9,2.65,2,-1,0,2,1,6.0,57.27078874,-98.19112126
4840,1,0,3,1,-1.73,2,-1,0,2,2,0.0,57.62978987,-97.97667593
4841,1,2,3,8,11.63,2,-1,1,2,1,6.0,57.36117458,-98.04968243
4842,0,3,2,7,-1.07,2,-1,1,2,1,0.0,57.69235413,-99.93033194
4843,1,0,3,8,3.38,2,-1,0,2,2,-1.0,57.63028447,-98.02556732
4844,0,3,2,5,-3.44,2,-1,0,2,2,10.0,57.3133802,-100.6651413
4845,1,2,3,8,1.47,2,-1,1,2,1,8.0,57.48176106,-99.34022048
4846,0,4,2,0,4.89,2,-1,0,2,2,8.0,57.68885,-98.65226959
4847,1,2,2,9,9.64,2,-1,0,2,1,-3.0,57.69588838,-98.22107608
4848,1,3,3,1,0.47,2,-1,1,2,1,5.0,57.2457148,-97.49987775
4849,1,3,2,3,2.72,2,-1,0,2,1,5.0,57.67976446,-99.36498435
4850,1,2,2,9,6.24,2,-1,0,2,1,4.0,57.68773847,-98.06657349
4851,1,2,2,3,1.18,2,-1,0,2,1,6.0,57.83035439,-97.95165625
4852,1,2,0,9,7.11,2,-1,0,2,1,0.0,57.26152678,-98.54765317
4853,1,2,2,9,6.45,2,-1,0,2,1,6.0,57.75522493,-98.11992443
4854,1,2,2,9,5.0,2,-1,0,2,1,1.0,57.00305011,-97.47388262
4855,1,2,0,9,6.81,2,-1,0,2,1,8.0,57.036169,-96.19879069
4856,1,2,2,3,3.18,2,-1,0,2,1,1.0,57.33620802,-98.79787323
4857,1,3,0,3,-2.25,2,-1,0,2,1,-2.0,57.37878685,-97.69093793
4858,0,4,3,7,2.48,2,-1,0,2,2,11.0,57.45928737,-98.56201314
4859,0,3,2,0,2.85,2,-1,0,2,2,12.0,57.51102689,-99.66817142
4860,0,3,3,1,0.72,2,-1,0,2,2,10.0,57.8432401,-97.8063257
4861,1,2,2,9,-4.18,2,-1,0,2,1,1.0,57.5386402,-96.96730439
4862,0,3,0,3,3.5,2,-1,1,2,1,1.0,57.3111203,-97.15611543
4863,1,3,0,9,12.52,2,-1,0,2,1,4.0,57.73975584,-98.9514102
4864,1,3,2,3,6.27,2,-1,0,2,1,2.0,57.99054878,-97.25799609
4865,1,2,3,3,1.78,2,-1,1,2,1,5.0,57.43039497,-99.77934556
4866,1,3,0,3,9.55,2,-1,0,2,1,3.0,57.81097868,-98.18537965
4867,1,2,0,9,0.69,2,-1,0,2,1,-3.0,57.6239797,-97.3912703
4868,1,3,0,9,4.71,2,-1,0,2,1,-1.0,57.5141566,-99.07116475
4869,1,2,2,0,7.34,2,-1,1,2,1,9.0,57.43359054,-98.43701157
4870,1,3,0,3,-1.07,2,-1,0,2,1,-3.0,57.56854999,-98.86361006
4871,0,3,2,0,-2.55,2,-1,0,2,2,1.0,57.91326111,-97.01261928
4872,0,3,2,7,2.51,2,-1,1,2,1,11.0,58.15256538,-98.93698908
4873,1,3,2,3,8.58,2,-1,0,2,1,1.0,57.69779044,-97.56028969
4874,1,2,2,9,5.53,2,-1,0,2,1,4.0,57.54886544,-98.25589684
4875,1,3,0,3,1.9,2,-1,0,2,1,2.0,57.45850027,-97.1662757
4876,0,3,0,7,2.63,2,-1,1,2,1,1.0,57.5179644,-96.70103313
4877,1,2,2,9,8.23,2,-1,0,2,1,9.0,57.64332838,-98.5078765
4878,1,3,0,9,1.9,2,-1,0,2,1,1.0,57.63735595,-98.95181932
4879,1,3,0,3,6.84,2,-1,0,2,1,3.0,57.6032032,-96.66221309
4880,1,3,2,9,7.31,2,-1,0,2,1,2.0,57.31570387,-96.89724173
4881,1,2,2,3,6.14,2,-1,0,2,1,2.0,57.15790896,-97.54705081
4882,1,0,2,8,3.74,2,-1,0,2,2,2.0,57.30005993,-99.34970469
4883,1,3,0,9,3.02,2,-1,0,2,1,3.0,57.38325368,-97.92812339
4884,1,2,2,0,4.45,2,-1,1,2,1,7.0,57.23994867,-99.31171698
4885,1,3,0,3,4.15,2,-1,0,2,1,1.0,57.49654711,-97.31945384
4886,1,2,2,9,2.87,2,-1,0,2,1,5.0,56.93849713,-98.89536704
4887,1,3,2,9,6.64,2,-1,0,2,1,-2.0,57.99935659,-97.0701579
4888,0,3,2,5,2.67,2,-1,0,2,2,15.0,57.44734199,-97.64668417
4889,1,2,3,8,4.72,2,-1,1,2,1,0.0,57.59527391,-96.92794833
4890,1,3,2,3,7.54,2,-1,0,2,1,-6.0,57.82691276,-98.92771137
4891,1,2,2,3,5.4,2,-1,0,2,1,2.0,58.01760605,-97.95263694
4892,1,2,0,0,2.35,2,-1,0,2,1,2.0,57.1960844,-97.54827489
4893,1,3,3,1,1.51,2,-1,1,2,1,7.0,57.38513431,-99.5603
4894,1,2,0,3,1.28,2,-1,0,2,1,3.0,57.28469137,-97.26782702
4895,1,2,0,9,-5.4,2,-1,0,2,1,4.54,57.48430429,-97.75477811
4896,1,3,2,3,8.42,2,-1,0,2,1,-4.0,57.68598687,-96.55738104
4897,1,3,2,9,7.09,2,-1,0,2,1,2.0,57.2663142,-97.90797916
4898,0,2,2,4,2.71,2,-1,0,2,1,0.0,57.64036174,-99.01587081
4899,0,3,2,8,7.83,2,-1,0,2,1,0.0,57.37192947,-96.88965682
4900,1,2,0,9,12.29,2,-1,0,2,1,-2.0,57.51775934,-95.65451676
4901,1,3,2,9,-1.13,2,-1,0,2,1,-3.0,57.25997086,-96.90847694
4902,1,3,2,9,-0.29,2,-1,0,2,1,0.0,57.28789428,-97.22760538
4903,1,2,2,7,1.2,2,-1,1,2,1,9.0,57.75149959,-97.54279062
4904,1,2,2,7,6.34,2,-1,1,2,1,7.0,57.20028273,-99.41730271
4905,1,2,2,3,11.01,2,-1,0,2,1,-4.0,57.26069399,-99.88712464
4906,1,2,2,9,5.27,2,-1,0,2,1,4.54,57.50560755,-97.78663538
4907,1,3,0,3,4.29,2,-1,0,2,1,4.0,57.5892241,-97.62471648
4908,1,2,2,3,3.79,2,-1,0,2,1,-2.0,57.85314268,-96.82194367
4909,1,2,2,9,-2.27,2,-1,0,2,1,7.0,57.9531591,-99.286806
4910,1,3,0,9,5.79,2,-1,0,2,1,-4.0,57.71684171,-98.78973822
4911,0,3,3,7,-7.24,2,-1,0,2,2,14.0,57.48281302,-98.52971014
4912,1,3,0,9,2.71,2,-1,0,2,1,4.54,57.28418925,-97.33124448
4913,1,2,2,9,5.44,2,-1,0,2,1,4.0,57.19168431,-97.04714633
4914,1,3,3,3,11.41,2,-1,1,2,1,4.0,57.94395185,-99.50425993
4915,1,3,0,9,5.99,2,-1,0,2,1,1.0,57.6693719,-99.62335929
4916,1,2,2,9,9.91,2,-1,0,2,1,1.0,57.7559682,-98.80808254
4917,1,2,0,9,8.06,2,-1,0,2,1,7.0,57.51051292,-98.56304138
4918,1,2,3,3,3.32,2,-1,1,2,1,1.0,57.71956316,-98.83908799
4919,1,3,2,3,6.32,2,-1,0,2,1,6.0,57.40528624,-97.90234695
4920,1,3,0,3,-5.51,2,-1,0,2,1,4.0,57.79705388,-98.48275031
4921,1,2,3,8,9.3,2,-1,0,2,1,7.0,57.34606473,-97.84275316
4922,1,3,2,3,6.64,2,-1,0,2,1,-10.0,57.37185176,-97.01440206
4923,0,3,2,7,-4.27,2,-1,1,2,1,3.0,57.43518793,-98.72262155
4924,1,2,0,9,2.71,2,-1,0,2,1,1.0,57.36149811,-98.08485253
4925,1,2,2,9,6.12,2,-1,0,2,1,9.0,57.20345432,-97.22546064
4926,0,4,3,1,4.49,2,-1,0,2,2,11.0,57.96742785,-97.80121596
4927,1,3,0,9,9.69,2,-1,0,2,1,4.0,57.36721567,-98.61693769
4928,1,3,0,9,-0.43,2,-1,0,2,1,8.0,57.70823526,-99.56874141
4929,1,2,2,9,7.6,2,-1,0,2,1,-2.0,57.448272,-98.98577411
4930,0,2,0,0,2.37,2,0,0,2,1,0.0,57.18730861,-98.39025909
4931,0,2,2,0,9.79,2,-1,0,2,2,8.0,57.16532771,-99.01115804
4932,1,2,2,3,10.4,2,-1,0,2,1,6.0,57.61328595,-96.77963664
4933,1,2,0,9,7.08,2,-1,0,2,1,2.0,57.55192317,-97.12535675
4934,1,3,3,3,6.13,2,-1,1,2,1,8.0,57.50456436,-98.45641392
4935,1,2,2,9,15.9,2,-1,0,2,1,1.0,57.78131621,-99.02212082
4936,1,3,2,3,3.87,2,-1,0,2,1,2.0,57.52441473,-98.3828354
4937,1,2,2,3,-0.57,2,-1,0,2,1,11.0,57.63684477,-97.89430696
4938,1,2,2,0,2.8,2,-1,1,2,1,2.0,57.76589859,-98.47181024
4939,0,4,3,1,-1.53,2,-1,0,2,2,19.0,57.74117696,-99.22966256
4940,1,3,0,9,2.52,2,-1,0,2,1,-3.0,57.06771718,-99.22310592
4941,1,2,0,3,1.38,2,-1,0,2,1,3.0,57.41706332,-98.19092766
4942,1,3,2,0,7.71,2,-1,0,2,1,-4.0,57.41053308,-97.65968529
4943,1,2,0,0,9.1,2,-1,0,2,1,5.0,57.46192641,-98.9008006
4944,1,3,2,9,0.74,2,-1,0,2,1,1.0,57.84813775,-97.3373155
4945,0,4,3,5,0.7,2,-1,0,2,2,14.0,10.0,-97.9955174
4946,1,3,2,0,-2.57,2,-1,0,2,1,5.0,57.53487236,-97.74924142
4947,1,2,2,0,3.58,2,-1,0,2,1,8.0,57.64508901,-99.57106874
4948,1,2,0,9,7.48,2,-1,0,2,1,8.0,57.50744227,-99.00580654
4949,1,2,2,3,10.41,2,-1,0,2,1,2.0,57.29849443,-97.83984435
4950,1,3,3,1,2.28,2,-1,1,2,1,2.0,57.81983071,-96.61976216
4951,0,3,3,1,-2.56,2,-1,0,2,2,13.0,57.21004539,-97.8212534
4952,1,3,3,8,6.44,2,-1,1,2,1,1.0,57.72011424,-98.78412988
4953,1,3,2,3,3.96,2,-1,0,2,1,1.0,57.42055755,-98.16281734
4954,1,2,0,9,6.22,2,-1,0,2,1,-4.0,57.95353807,-98.90016083
4955,1,3,2,3,8.41,2,-1,0,2,1,1.0,57.59158861,-99.15078552
4956,1,3,2,9,5.78,2,-1,0,2,1,6.0,57.81255772,-99.48218099
4957,1,3,0,9,7.59,2,-1,0,2,1,6.0,57.13510976,-97.48046362
4958,1,2,3,1,6.07,2,-1,1,2,1,3.0,57.52272099,-97.56195408
4959,1,3,0,3,9.79,2,-1,0,2,1,3.0,58.05168475,-99.15123063
4960,1,2,2,3,7.44,2,-1,0,2,1,-3.0,57.74856614,-99.40822754
4961,1,3,0,9,3.66,2,-1,0,2,1,-6.0,57.40983105,-98.29111091
4962,1,3,2,9,4.48,2,-1,0,2,1,4.54,57.88236814,-97.62039859
4963,1,3,3,3,10.17,2,-1,1,2,1,10.0,57.60795558,-97.59422641
4964,0,3,3,1,-0.99,2,-1,0,2,2,12.0,57.48506488,-96.64853197
