,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
8712,4,4.0,3.5,3630.0,5670,2.0,0.0,0.0,3,10.0,3630,0,1970.0,2008,47.5929799037824,-119.21200919491412,1620,5400.0,3,2015
8713,3,3.0,2.5,1820.0,4883,2.0,0.0,0.0,3,9.0,1820,0,2005.0,0,47.8669202022777,-118.4177923925928,2720,5002.0,5,2014
8714,3,3.0,1.75,1630.0,8400,1.0,0.0,0.0,4,7.0,1060,570,1955.0,0,47.50625390635213,-120.1866797096376,1630,7245.0,4,2015
8715,2,3.0,2.25,1940.0,10200,1.0,0.0,0.0,3,7.0,1360,580,1960.0,0,47.56162195905512,-118.83245467644538,1940,10200.0,3,2015
8716,1,3.0,1.0,980.0,9682,1.0,0.0,0.0,3,7.0,980,0,1969.0,0,47.14127452930416,-118.79913042249058,1580,12799.79,10,2014
8717,4,4.0,2.5,3140.0,16200,1.0,0.0,1.0,3,9.0,2570,570,1988.0,0,47.47260913943716,-117.667581411609,2530,13200.0,11,2014
8718,5,4.0,2.75,2880.0,5750,1.5,0.0,0.0,5,9.0,1710,1170,1928.0,0,47.93526911145722,-119.7451134791254,1640,12799.79,6,2014
8719,2,4.0,2.0,1650.0,7552,1.0,0.0,0.0,4,7.0,860,790,1977.0,0,47.51244636276045,-119.14319335459108,1410,7199.0,4,2015
8720,2,3.0,1.75,1980.0,9220,2.0,0.0,0.0,3,8.0,1980,0,1987.0,0,47.29333576506324,-119.86774087966288,2080,12799.79,5,2015
8721,3,3.0,1.0,860.0,9403,1.0,0.0,0.0,4,6.0,860,0,1942.0,1990,47.33926700584606,-120.5100982715774,2136,13009.0,9,2014
8722,3,3.0,1.0,1430.0,10005,1.5,0.0,0.0,4,7.0,1430,0,1950.0,0,47.73181295916719,-119.17381287834934,1720,8822.0,6,2014
8723,1,3.0,1.75,1260.0,10164,1.0,0.0,0.0,4,6.0,1260,0,1964.0,0,47.58779245481064,-118.12376566080796,1190,10640.0,8,2014
8724,2,3.0,1.0,960.0,4560,1.0,0.0,0.0,4,7.0,960,0,1968.0,0,47.75659968242481,-119.03519292224588,970,12799.79,2,2015
8725,2,3.0,2.5,2060.0,7658,2.0,0.0,0.0,3,8.0,2060,0,2003.0,0,47.61146733755911,-118.98628130416564,2250,7299.0,4,2015
8726,3,4.0,1.5,1430.0,6380,1.5,0.0,0.0,4,9.0,1430,0,1930.0,0,47.8761207100453,-117.64899555585536,1220,5112.0,10,2014
8727,3,3.0,2.25,1670.0,1596,2.0,0.0,0.0,3,8.0,1220,450,2002.0,0,48.03548063446757,-118.83182437554508,1670,1596.0,5,2014
8728,3,2.0,1.0,880.0,10950,1.0,0.0,0.0,4,7.0,880,0,1944.0,0,47.95535813518899,-118.29546749198988,1450,7560.0,4,2015
8729,3,3.0,1.5,1300.0,19163,1.0,0.0,0.0,3,7.0,1300,0,1964.0,0,47.82481370733607,-118.16754764833226,1590,9744.0,7,2014
8730,3,3.0,2.5,2380.0,214315,1.5,0.0,0.0,3,9.0,2380,0,2000.0,0,47.63141006311191,-114.36033166470654,2400,68824.0,4,2015
8731,2,2.0,0.75,520.0,6862,1.0,0.0,0.0,4,4.0,520,0,1924.0,1980,47.27482682910619,-117.51644968964,1170,8756.0,8,2014
8732,4,3.0,2.5,2680.0,17707,2.0,0.0,1.0,3,9.0,2680,0,1983.0,0,47.7895802831635,-118.8997028289454,2840,21743.0,4,2015
8733,3,3.0,2.5,2140.0,10136,1.0,0.0,0.0,3,8.0,1320,820,1958.0,0,47.72184674585011,-118.29073507875768,1980,11200.0,1,2015
8734,2,4.0,2.5,1820.0,16103,2.0,0.0,0.0,3,7.0,1820,0,2004.0,0,47.022680242801385,-119.22768715699704,2120,12799.79,8,2014
8735,3,2.0,1.0,1050.0,2570,1.0,0.0,0.0,5,7.0,850,200,1927.0,0,47.92068078104337,-118.6584297490089,1080,2800.0,6,2014
8736,2,3.0,2.5,2210.0,6280,2.0,0.0,0.0,3,8.0,2210,0,2003.0,0,47.46586660659733,-118.77765844766544,2250,5972.0,11,2014
8737,3,2.0,1.0,860.0,2599,1.0,0.0,0.0,4,6.0,860,0,1901.0,0,47.55866787438386,-118.25777058597389,1300,3900.0,6,2014
8738,3,4.0,2.25,2570.0,11070,2.0,0.0,0.0,4,8.0,2570,0,1966.0,0,47.42993564023792,-118.98792029171511,2210,9600.0,4,2015
8739,3,4.0,2.25,2360.0,7733,2.0,0.0,0.0,3,8.0,2360,0,1983.0,0,47.52158278870349,-116.5364765327347,2160,7733.0,2,2015
8740,3,3.0,2.5,2300.0,9521,2.0,0.0,0.0,3,8.0,2300,0,2003.0,0,47.57812843920159,-117.43576728169651,3020,12799.79,6,2014
8741,2,4.0,1.5,2040.0,10488,1.0,0.0,0.0,3,7.0,1190,850,1961.0,0,47.48161337978684,-118.27147137028058,1960,10488.0,12,2014
8742,5,3.0,2.25,3290.0,5000,2.0,0.0,0.0,3,9.0,2730,560,1939.0,0,47.42553426831308,-119.2274258334716,2340,4000.0,5,2015
8743,4,7.0,4.0,2960.0,2665,2.0,0.0,0.0,3,9.0,1950,1010,1927.0,2013,47.66634497400431,-116.5405608172231,1970,4410.0,4,2015
8744,2,4.0,2.5,2530.0,9933,2.0,0.0,2.0,3,8.0,2010,520,1990.0,0,47.14478222643381,-119.70458227069686,2140,9933.0,5,2014
8745,3,3.0,1.75,1720.0,5899,1.0,0.0,1.0,3,8.0,1220,500,1986.0,0,47.52217951574809,-120.37359607971833,1900,6244.0,6,2014
8746,3,3.0,3.5,2079.27,27598,2.0,0.0,2.0,4,9.0,2020,1070,1995.0,0,47.18320334211703,-118.60468919419252,2180,17085.0,9,2014
8747,5,4.0,2.25,3960.0,8640,2.0,0.0,2.0,3,9.0,2630,1330,1925.0,0,47.49931544847088,-115.3946536202845,3850,8640.0,7,2014
8748,5,4.0,3.25,4060.0,20822,2.0,0.0,0.0,3,10.0,4060,0,1991.0,0,47.73127364110181,-117.4117695440756,4170,23958.0,12,2014
8749,4,3.0,2.5,2350.0,9648,1.0,0.0,0.0,4,9.0,2350,0,1966.0,0,47.3910401885398,-117.29960482777015,2320,10512.0,9,2014
8750,2,4.0,2.5,2380.0,7066,2.0,0.0,0.0,4,7.0,2380,0,1997.0,0,47.411247687144765,-117.65944938668218,2310,8127.0,5,2014
8751,4,3.0,1.75,1480.0,8163,1.0,0.0,0.0,3,7.0,1040,440,1953.0,0,47.48701792383586,-117.0457777774434,2170,11124.0,4,2015
8752,5,3.0,2.5,2930.0,9280,2.0,0.0,0.0,4,10.0,2930,0,1988.0,0,47.70516150285941,-117.82612612782806,2730,10090.0,11,2014
8753,2,3.0,1.5,1290.0,7100,1.0,0.0,0.0,3,6.0,1290,0,1954.0,0,47.1848267690922,-118.56566263755622,1300,7183.0,10,2014
8754,3,2.0,2.5,2730.0,7246,2.0,0.0,0.0,3,9.0,2730,0,1998.0,0,47.6011162984303,-117.90757301527618,3220,7214.0,12,2014
8755,3,3.0,1.0,1290.0,5440,1.0,0.0,0.0,4,6.0,790,500,1929.0,0,47.77817675582196,-119.5966324350222,1220,5464.0,8,2014
8756,3,4.0,2.5,2170.0,7533,2.0,0.0,0.0,3,8.0,2170,0,1991.0,0,47.55354982394172,-118.3533051714512,2170,8728.0,2,2015
8757,2,4.0,1.75,1850.0,8580,1.0,0.0,0.0,3,7.0,1140,710,1960.0,0,47.2572571648648,-118.0808568122954,2210,9240.0,11,2014
8758,4,4.0,2.5,2110.0,13939,1.0,0.0,0.0,3,8.0,1270,840,1978.0,0,47.80297844043237,-120.7170102213384,2140,8882.0,2,2015
8759,3,2.0,1.0,960.0,3235,1.0,0.0,0.0,4,7.0,960,0,1916.0,0,47.87848151472379,-118.83006559119968,1290,2069.0,1,2015
8760,5,3.0,4.0,3910.0,5350,2.0,0.0,2.0,5,10.0,2610,1300,1933.0,0,47.68500179516942,-118.67779268672317,2890,5350.0,2,2015
8761,3,4.0,2.5,2590.0,6139,2.0,0.0,0.0,3,8.0,2590,0,2001.0,0,47.27124965704024,-117.57987515176454,2410,6139.0,8,2014
8762,3,5.0,2.5,3080.0,6600,2.0,0.0,0.0,3,9.0,3080,0,2002.0,0,47.475441372069454,-118.84217137567856,3080,6600.0,3,2015
8763,3,3.0,1.0,1630.0,8146,1.0,0.0,0.0,3,7.0,1630,0,1952.0,0,47.91819704078152,-116.75998106247508,1480,8146.0,11,2014
8764,3,2.0,1.0,910.0,5000,1.0,0.0,0.0,4,6.0,910,0,1914.0,0,47.9647426863446,-117.46700011211598,1480,5000.0,8,2014
8765,5,3.0,2.5,2780.0,33503,1.5,0.0,1.0,4,8.0,2110,670,1969.0,0,47.53962661215872,-117.72064900560623,3150,15542.0,7,2014
8766,3,5.0,3.0,3880.0,8432,2.0,0.0,0.0,3,7.0,3880,0,2004.0,0,47.64920387115647,-118.90893500778488,2620,5623.0,9,2014
8767,2,3.0,1.75,1360.0,10742,1.0,0.0,0.0,5,7.0,960,400,1971.0,0,47.31200781545706,-118.6465895516104,1830,9000.0,9,2014
8768,2,4.0,2.25,2560.0,8927,1.0,0.0,0.0,3,7.0,1790,770,1976.0,0,47.13555834323269,-118.19202837316072,1920,9669.0,7,2014
8769,4,4.0,2.5,2600.0,6015,2.0,0.0,0.0,3,8.0,2600,0,2004.0,0,47.30802068915132,-116.61045482646313,2910,5305.0,10,2014
8770,2,3.0,2.25,1220.0,5739,1.0,0.0,0.0,3,7.0,790,430,1984.0,0,47.772836887639706,-119.625693433561,1870,5739.0,2,2015
8771,4,4.0,2.5,2080.0,5191,2.0,0.0,0.0,3,8.0,2080,0,2001.0,0,47.5469146041936,-117.77925490784769,2170,12799.79,11,2014
8772,2,3.0,1.5,1490.0,6604,1.0,0.0,0.0,4,6.0,1490,0,1918.0,0,47.41916054424728,-119.72099283025292,1330,6604.0,8,2014
8773,3,4.0,2.75,2020.0,10720,1.0,0.0,0.0,4,8.0,1420,600,1976.0,0,47.35980746148574,-119.04040306834474,2190,10164.0,6,2014
8774,4,3.0,1.5,1530.0,10827,1.0,0.0,0.0,4,8.0,1530,0,1955.0,0,47.43007955089011,-117.43741122137462,2050,10827.0,11,2014
8775,5,4.0,2.5,3450.0,17400,1.5,0.0,0.0,4,9.0,2180,1270,1964.0,0,47.66897799458195,-117.91656566317435,3770,19530.0,9,2014
8776,1,2.0,1.0,1730.0,9610,1.0,0.0,0.0,3,7.0,1380,350,1962.0,0,47.5652476761634,-116.66382796211737,1310,9812.0,6,2014
8777,3,3.0,1.75,2840.0,10220,1.0,0.0,0.0,4,7.0,2210,630,1954.0,0,47.84653931035996,-117.40265425749388,2000,9750.0,7,2014
8778,1,2.0,1.0,1010.0,5200,1.0,0.0,0.0,3,7.0,1010,0,1955.0,0,47.21228800600135,-117.63023607554602,1580,7500.0,5,2014
8779,2,2.0,1.0,1210.0,7140,1.5,0.0,0.0,3,6.0,1210,0,1921.0,0,47.545265821501424,-117.61869175068507,1150,7376.0,2,2015
8780,3,3.0,1.75,1720.0,14040,1.0,0.0,0.0,4,8.0,1150,570,1956.0,0,47.37163118999169,-119.78732800740718,1750,7800.0,2,2015
8781,2,3.0,2.0,2710.0,5000,2.0,0.0,0.0,3,6.0,2710,0,1951.0,0,47.268289974799664,-118.47772661507364,850,5000.0,8,2014
8782,3,3.0,1.0,1250.0,9270,1.0,0.0,0.0,4,7.0,1250,0,1948.0,0,47.28146445673236,-117.95643472459577,1130,6800.0,4,2015
8783,2,3.0,1.75,1740.0,7682,1.0,0.0,0.0,3,8.0,1330,410,1978.0,0,47.436550360667866,-120.0270206691816,2010,12799.79,4,2015
8784,2,4.0,2.5,2070.0,3808,2.0,0.0,0.0,3,8.0,2070,0,2003.0,0,47.29034446909153,-116.9885919685109,1900,2992.0,1,2015
8785,5,3.0,3.25,3030.0,5600,2.0,0.0,2.0,3,9.0,2220,810,1905.0,2005,47.44377494985035,-117.9639281699228,2040,6600.0,4,2015
8786,3,4.0,3.0,3610.0,18948,2.0,0.0,0.0,3,10.0,3610,0,1993.0,0,47.84780166482767,-118.32952472421807,3568,18948.0,1,2015
8787,2,3.0,1.5,1520.0,6805,1.0,0.0,0.0,4,7.0,1040,480,1981.0,0,47.517130808459946,-118.22261441362345,1440,12799.79,3,2015
8788,5,4.0,4.0,5545.0,871200,2.0,0.0,0.0,3,11.0,3605,1940,2003.0,0,47.669753143235965,-117.70173311775171,3420,871200.0,1,2015
8789,3,3.0,1.75,2590.0,8384,1.0,0.0,0.0,4,8.0,1590,1000,1971.0,0,47.55723143057818,-119.27152825209622,2590,8800.0,8,2014
8790,3,4.0,1.0,1150.0,5217,1.5,0.0,0.0,3,7.0,1150,0,1951.0,0,47.67564328617024,-118.77893386199212,1220,5217.0,3,2015
8791,3,2.0,1.0,920.0,5120,1.0,0.0,0.0,5,7.0,920,0,1952.0,0,47.78017301441759,-119.34307401156728,1190,5120.0,1,2015
8792,4,3.0,2.5,2110.0,3600,2.0,0.0,0.0,3,9.0,2110,0,2005.0,0,48.07405168366411,-120.01930922153788,2540,4384.0,6,2014
8793,3,3.0,1.75,1170.0,8740,1.0,0.0,0.0,4,7.0,1170,0,1968.0,0,47.77808531722165,-115.96805581925084,1870,8448.0,6,2014
8794,2,6.0,2.0,1900.0,8240,1.0,0.0,0.0,2,7.0,1200,700,1964.0,0,47.96812822842816,-117.8625675271646,1900,8240.0,6,2014
8795,4,6.0,2.0,1900.0,8240,1.0,0.0,0.0,2,7.0,1200,700,1964.0,0,47.59784906742804,-118.77198619658434,1900,8240.0,3,2015
8796,4,4.0,2.5,3290.0,6012,2.0,0.0,0.0,3,9.0,3290,0,2005.0,0,47.47571675456911,-119.19770128160354,3210,6005.0,2,2015
8797,4,4.0,2.5,2660.0,22050,2.0,0.0,0.0,3,9.0,2660,0,1996.0,0,47.35450679785302,-117.62150406539592,3060,21111.0,7,2014
8798,3,3.0,2.5,2160.0,7584,2.0,0.0,0.0,3,8.0,2160,0,1988.0,0,47.45370284052475,-118.00699430196184,2160,7372.0,9,2014
8799,4,4.0,2.75,2700.0,35362,2.0,0.0,0.0,5,8.0,2700,0,1976.0,0,47.44810452116758,-118.618408660487,2810,35915.0,6,2014
8800,2,3.0,2.5,1980.0,6608,2.0,0.0,0.0,3,8.0,1980,0,1994.0,0,47.24313684412477,-118.03603114130988,2150,7495.0,8,2014
8801,2,4.0,2.25,2600.0,9900,1.0,0.0,0.0,3,7.0,1600,1000,1965.0,0,47.499819333619385,-117.48878562681624,1770,11250.0,6,2014
8802,1,3.0,1.0,1280.0,9775,1.0,0.0,0.0,3,6.0,1280,0,1964.0,0,47.46686858934894,-118.25112819767152,1230,8750.0,1,2015
8803,2,4.0,1.75,1270.0,6825,1.0,0.0,2.0,3,7.0,1270,0,1950.0,0,47.79706741568226,-118.37162649984272,1800,12799.79,3,2015
8804,2,3.0,2.25,1890.0,7314,1.0,0.0,0.0,3,7.0,1100,790,1981.0,0,47.40368820786168,-116.46792765971502,1520,7676.0,3,2015
8805,3,7.0,4.0,3440.0,8100,2.0,0.0,0.0,3,7.0,3440,0,1970.0,0,47.95400801761215,-118.2275535015266,1420,1560.0,5,2014
8806,3,2.0,1.0,1030.0,4366,1.0,0.0,0.0,3,7.0,1030,0,1912.0,0,47.233050447895565,-118.61701791398347,1890,4499.0,11,2014
8807,2,3.0,1.75,1240.0,4000,1.0,0.0,0.0,3,7.0,1240,0,1986.0,0,47.42564609679134,-119.41930811802251,1570,4586.0,7,2014
8808,2,3.0,1.0,1730.0,21183,1.0,0.0,0.0,3,7.0,1030,700,1955.0,0,47.25271709763006,-118.97200713492002,1610,13000.0,3,2015
8809,5,4.0,3.5,4610.0,12500,2.0,0.0,2.0,3,11.0,4610,0,2003.0,0,47.95516947737964,-117.76520422416776,2340,11538.0,8,2014
8810,3,5.0,1.0,1590.0,5000,1.5,0.0,0.0,3,7.0,1190,400,1929.0,0,47.61835964488139,-119.07134171670933,1590,5000.0,11,2014
8811,3,3.0,2.5,1760.0,3097,2.0,0.0,0.0,3,8.0,1760,0,1992.0,0,47.16197430965373,-119.5217513127284,1760,3285.0,3,2015
8812,2,3.0,2.0,1330.0,35060,1.0,0.0,0.0,3,7.0,1330,0,1989.0,0,47.43900515478867,-116.78587928859692,1660,35100.0,3,2015
8813,2,4.0,2.5,2340.0,5420,2.0,0.0,0.0,3,8.0,2340,0,2003.0,0,47.312785014859614,-117.46302264589364,2420,6252.0,4,2015
8814,5,3.0,2.25,3740.0,22464,2.0,0.0,0.0,5,8.0,2330,1410,1966.0,0,47.54626719585849,-116.32728821311522,2680,19564.0,3,2015
8815,3,3.0,1.75,1150.0,10466,1.0,0.0,0.0,5,7.0,1150,0,1959.0,0,47.72098870339569,-117.82489694219848,1350,12799.79,6,2014
8816,2,3.0,2.5,1750.0,4200,2.0,0.0,0.0,3,7.0,1750,0,2005.0,0,47.41159796360876,-116.7340476103644,1890,4048.0,8,2014
8817,5,3.0,2.75,3890.0,7216,2.0,0.0,1.0,3,8.0,3260,630,1967.0,2010,47.47789299628279,-118.45094576275096,2490,9920.0,7,2014
8818,2,4.0,2.5,1770.0,6666,2.0,0.0,0.0,3,7.0,1770,0,1989.0,0,47.32185521676482,-117.03654028174984,1780,6666.0,7,2014
8819,3,3.0,1.0,1440.0,5580,1.5,0.0,0.0,3,7.0,1440,0,1908.0,0,47.46566579422535,-117.47185624342856,2010,5580.0,7,2014
8820,4,4.0,2.0,2600.0,4800,1.0,0.0,2.0,3,8.0,1400,1200,1953.0,0,47.66538695993049,-117.54823778419428,2050,3505.0,7,2014
8821,3,2.0,1.0,1010.0,3885,1.5,0.0,0.0,4,7.0,1010,0,1906.0,1990,47.69926567451567,-117.6469445768558,1770,4200.0,5,2014
8822,2,3.0,2.0,1840.0,6755,1.0,0.0,2.0,3,8.0,1840,0,1989.0,0,47.44103152542096,-117.29228870801806,1790,6459.0,12,2014
8823,1,4.0,1.75,1720.0,7455,1.0,0.0,0.0,4,7.0,1020,700,1963.0,0,47.655731601510055,-118.51008035567456,1720,7700.0,10,2014
8824,3,3.0,1.5,1280.0,9600,1.0,0.0,0.0,4,7.0,1280,0,1960.0,0,47.64536526526512,-117.85111075552446,1510,10005.0,12,2014
8825,2,4.0,1.75,1700.0,7800,1.0,0.0,0.0,5,7.0,1120,580,1981.0,0,47.21390116710386,-119.413886589734,1560,7800.0,5,2014
8826,3,4.0,2.5,1980.0,12062,2.0,0.0,0.0,3,8.0,1980,0,1992.0,0,47.56206870358689,-117.49378284997272,2300,7902.0,3,2015
8827,2,3.0,2.0,1160.0,7217,1.0,0.0,0.0,3,7.0,1160,0,1969.0,0,47.35782442548281,-117.3178941953503,1870,9104.0,7,2014
8828,3,4.0,1.75,1980.0,7840,1.0,0.0,0.0,4,7.0,990,990,1961.0,0,47.33914655686559,-117.5452391363514,1520,8400.0,8,2014
8829,3,3.0,2.5,1960.0,12476,2.0,0.0,0.0,4,8.0,1960,0,1989.0,0,47.79583561501868,-117.75009794686284,2450,12177.0,6,2014
8830,2,3.0,2.25,2060.0,38377,1.0,0.0,0.0,4,8.0,1560,500,1978.0,0,47.09878404925348,-117.66590581329235,2080,60513.0,5,2014
8831,2,3.0,1.75,1980.0,11274,1.0,0.0,0.0,4,7.0,1480,500,1968.0,0,47.47369973720421,-118.08902197883586,1520,8010.0,12,2014
8832,2,3.0,2.5,1450.0,8977,1.0,0.0,0.0,3,8.0,1450,0,1990.0,0,47.46725347649529,-120.89870010043012,2410,8850.0,4,2015
8833,1,3.0,1.5,1200.0,12000,1.0,0.0,0.0,3,7.0,1200,0,1986.0,0,46.98246726728782,-117.550836468537,1200,9405.0,8,2014
8834,2,3.0,1.75,1830.0,17349,1.0,0.0,0.0,3,8.0,1230,600,1977.0,0,47.62479378002754,-118.14745058073989,1840,11694.0,5,2015
8835,3,3.0,2.0,2090.0,42689,1.5,0.0,0.0,3,7.0,2090,0,1959.0,1998,47.46591719397162,-117.65038759238958,1890,18276.0,5,2014
8836,2,3.0,1.75,1510.0,8301,1.0,0.0,0.0,3,7.0,1510,0,1967.0,0,47.84408073103303,-119.00962397741904,1460,7910.0,6,2014
8837,3,3.0,2.25,1310.0,1264,3.0,0.0,0.0,3,8.0,1310,0,2014.0,0,47.88287270354709,-117.198395734995,1330,2183.0,5,2015
8838,4,4.0,2.75,3790.0,10669,2.0,0.0,0.0,3,10.0,3790,0,1999.0,0,47.861314061041405,-119.19930044532852,3750,11634.0,6,2014
8839,4,3.0,2.25,2240.0,8800,1.0,0.0,0.0,5,8.0,2240,0,1957.0,0,47.26674939861427,-118.06482649547608,2240,8800.0,1,2015
8840,4,4.0,3.25,2740.0,7266,2.0,0.0,0.0,3,9.0,2060,680,2003.0,0,47.22747181381127,-118.37912134515209,3030,6546.0,5,2014
8841,2,3.0,2.5,1660.0,10763,2.0,0.0,0.0,3,7.0,1660,0,1994.0,0,47.50949664716688,-117.21805648720336,2010,7983.0,7,2014
8842,2,0.0,0.0,2460.0,8049,2.0,0.0,0.0,3,8.0,2460,0,1990.0,0,47.34517633221255,-118.5580352454562,2520,8050.0,4,2015
8843,2,3.0,1.0,1480.0,7284,1.0,0.0,0.0,3,7.0,970,510,1963.0,0,47.843064077264735,-116.67707313728572,2020,7920.0,6,2014
8844,3,6.0,2.0,1900.0,8057,1.0,0.0,0.0,4,7.0,1170,730,1959.0,0,47.95821785941085,-117.6899856716049,2090,12799.79,8,2014
8845,2,3.0,2.0,2860.0,24046,1.0,0.0,0.0,3,9.0,1700,1160,1985.0,0,48.1933784063381,-117.26974905847354,1460,13648.0,8,2014
8846,3,4.0,3.5,3440.0,6000,2.0,0.0,0.0,4,8.0,3440,0,2002.0,0,47.66217831252606,-118.27649244312434,1660,7800.0,7,2014
8847,3,3.0,1.0,1450.0,3350,1.5,0.0,0.0,4,7.0,1450,0,1919.0,0,47.32492243068366,-118.79204280898932,1340,4255.0,7,2014
8848,3,3.0,2.5,2300.0,7398,2.0,0.0,0.0,3,8.0,2300,0,2001.0,0,47.19803360929326,-118.96582057520456,2580,6983.0,6,2014
8849,2,3.0,1.5,1460.0,8505,1.0,0.0,0.0,4,7.0,1460,0,1955.0,0,47.46756614166195,-118.75024582589155,1580,8505.0,10,2014
8850,2,3.0,2.0,1570.0,14992,1.0,0.0,0.0,3,8.0,1570,0,2001.0,0,47.7966896773144,-117.00566928378188,1640,15000.0,12,2014
8851,3,3.0,2.0,1540.0,8885,1.5,0.0,0.0,5,6.0,1540,0,1939.0,0,47.577800265684,-116.75110666076756,1730,5000.0,4,2015
8852,5,6.0,3.0,3300.0,4218,2.0,0.0,0.0,3,8.0,2200,1100,1970.0,0,47.5507866576534,-119.11752672454308,1420,4218.0,12,2014
8853,4,4.0,2.25,2130.0,11843,2.0,0.0,0.0,4,9.0,2130,0,1972.0,0,47.498887409111546,-117.9264507237893,2380,11643.0,6,2014
8854,1,3.0,1.0,1010.0,9750,1.0,0.0,0.0,5,7.0,1010,0,1969.0,0,47.19870400322193,-116.39788805510308,1230,9750.0,12,2014
8855,4,4.0,3.0,2420.0,12000,1.0,0.0,0.0,3,9.0,2420,0,1984.0,0,47.64536403056498,-119.891535270204,3100,13020.0,9,2014
8856,4,3.0,3.25,3870.0,33980,2.0,0.0,0.0,3,10.0,3150,720,1991.0,0,47.42983230616718,-118.1924768986746,3590,10750.0,2,2015
8857,4,2.0,1.5,1960.0,6000,1.0,0.0,0.0,3,8.0,1210,750,1951.0,0,47.390334845020455,-119.62522971479048,2060,6000.0,2,2015
8858,1,3.0,1.0,1170.0,9000,1.0,0.0,0.0,4,6.0,1170,0,1918.0,0,46.95832307979394,-118.11432805729756,1280,8160.0,4,2015
8859,2,3.0,1.5,1890.0,7650,1.0,0.0,0.0,5,7.0,1890,0,1966.0,0,47.40984477077283,-119.1499245998229,1510,7560.0,12,2014
8860,4,3.0,2.5,2250.0,4134,2.0,0.0,0.0,3,9.0,2250,0,2004.0,0,47.55172508353191,-119.69915289339292,2390,4134.0,8,2014
8861,3,2.0,0.75,750.0,16321,1.0,0.0,1.0,3,4.0,750,0,1936.0,0,47.620940955078815,-117.93879050734178,3020,10625.0,5,2015
8862,3,4.0,2.25,2590.0,36256,2.0,0.0,0.0,3,8.0,2590,0,1978.0,0,47.88128537934588,-117.31564263671793,2670,35657.0,5,2015
8863,4,3.0,2.5,2520.0,3750,2.0,0.0,1.0,4,9.0,2520,0,1995.0,0,47.74191647304546,-118.99248398950724,2250,6200.0,4,2015
8864,1,4.0,1.0,1340.0,8400,1.0,0.0,0.0,5,7.0,1340,0,1966.0,0,47.50161043937702,-118.76316218021763,1120,8400.0,4,2015
8865,2,3.0,2.25,1460.0,941,3.0,0.0,0.0,3,8.0,1460,0,2006.0,0,47.69495751063256,-118.45106094057272,1490,1399.0,7,2014
8866,3,3.0,1.75,1510.0,11120,1.0,0.0,0.0,4,8.0,1510,0,1984.0,0,47.348765035642415,-117.4865388934098,2660,12799.79,9,2014
8867,3,5.0,2.5,2510.0,83231,1.0,0.0,0.0,4,7.0,1260,1250,1975.0,0,47.41749519847368,-118.19708537258158,2460,46431.0,8,2014
8868,2,3.0,1.0,910.0,8008,1.0,0.0,0.0,3,7.0,910,0,1971.0,0,47.57636970878939,-118.64541995870508,1480,7404.0,3,2015
8869,2,3.0,1.75,1540.0,6632,1.0,0.0,0.0,3,7.0,1070,470,1959.0,0,47.257669727452615,-118.87551034464566,2510,6618.0,2,2015
8870,2,4.0,2.5,2079.27,9757,2.0,0.0,0.0,5,7.0,1980,0,1995.0,0,47.0135179827164,-117.74747934643251,1610,6147.0,1,2015
8871,4,4.0,2.75,3150.0,38865,1.0,0.0,0.0,3,10.0,2480,670,1986.0,0,47.65473232204299,-118.61362877827516,3150,35880.0,6,2014
8872,5,4.0,2.5,4700.0,49658,2.0,0.0,0.0,3,10.0,4700,0,1999.0,0,47.38054399293989,-119.19452183718722,2870,49658.0,1,2015
8873,5,3.0,2.25,2300.0,15952,1.0,0.0,0.0,4,8.0,1150,1150,1963.0,0,47.377075890131046,-117.76319564948724,2200,12799.79,10,2014
8874,4,4.0,2.25,1880.0,3000,2.0,0.0,0.0,3,8.0,1760,120,1909.0,1977,47.97286193901334,-118.57749775749824,1880,3000.0,11,2014
8875,4,4.0,2.75,2640.0,3750,2.0,0.0,0.0,5,7.0,1840,800,1911.0,0,47.70891871974797,-117.4610326805144,1690,5000.0,11,2014
8876,4,6.0,4.5,3900.0,9100,2.0,0.0,0.0,3,8.0,2870,1030,1979.0,0,47.7429107006239,-118.7649825888435,2080,9216.0,10,2014
8877,2,4.0,2.25,2670.0,10050,1.0,0.0,0.0,4,8.0,1420,1250,1962.0,0,47.53457956642224,-116.85225975606704,2190,10050.0,7,2014
8878,3,4.0,1.75,2079.27,4280,1.0,0.0,0.0,4,7.0,920,920,1918.0,0,47.7065796485296,-118.2187199215706,1660,4280.0,10,2014
8879,4,4.0,2.5,2970.0,9072,2.0,0.0,0.0,3,10.0,2970,0,1991.0,0,47.6982859713905,-116.12421564831916,2740,8729.0,4,2015
8880,3,3.0,2.25,1410.0,7740,1.0,0.0,0.0,5,6.0,1410,0,1923.0,0,47.66101406721022,-118.48779133830972,1220,7740.0,3,2015
8881,4,4.0,2.5,3060.0,8167,2.0,0.0,0.0,3,9.0,3060,0,2005.0,0,47.6425123126692,-120.73153884438968,2930,12799.79,12,2014
8882,3,3.0,1.75,2490.0,7210,1.0,0.0,0.0,3,7.0,1290,1200,1972.0,0,47.57800138560516,-119.90480693850688,1610,7210.0,2,2015
