measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
20704,2013,10.0,education,420.0,1,12.0,6.0,1925.0,16.6,24.0,32.7,2640.35,oil
20705,2009,4.0,factory,407.0,4,-7.0,4.0,1979.0,20.7,26.9,,1723.08,elec
20706,2009,4.0,commercial,489.0,6,37.0,2.0,,21.4,27.3,35.6,1174.77,oil
20707,2012,1.0,education,337.0,8,203.0,1.0,1940.0,9.6,16.3,23.3,207.6,gas
20708,2010,5.0,commercial,323.0,1,117.0,5.0,1927.0,23.5,28.7,35.4,1619.1,gas
20709,2008,12.0,residential,390.0,7,55.0,15.0,1933.0,7.6,15.1,22.4,5067.83,gas
20710,2005,4.0,commercial,1571.0,5,-7.0,6.0,1990.0,20.0,26.9,35.0,12777.28,elec
20711,2006,5.0,commercial,489.0,6,37.0,2.0,1934.0,22.3,,38.7,1916.88,elec
20712,2012,1.0,factory,287.0,8,203.0,5.0,1923.0,11.7,16.6,23.6,456.42,gas
20713,2008,6.0,factory,452.0,5,-7.0,2.0,1939.0,18.9,30.3,38.5,559.08,gas
20714,2005,8.0,residential,679.0,2,37.0,4.0,1987.0,23.2,29.4,34.6,3011.5,elec
20715,2014,12.0,education,599.0,1,337.0,2.0,1946.0,8.9,14.0,18.0,1610.96,oil
20716,2007,5.0,office,529.0,2,117.0,26.0,1989.0,22.6,29.0,33.6,8911.22,gas
20717,2011,8.0,office,956.0,2,51.0,13.0,2002.0,20.5,29.5,35.0,9596.9,oil
20718,2008,10.0,education,256.0,7,37.0,2.0,1946.0,16.6,24.8,32.2,807.48,oil
20719,2009,6.0,office,489.0,2,19.0,18.0,2005.0,22.3,29.6,39.2,9759.66,elec
20720,2009,7.0,office,285.0,7,55.0,8.0,1932.0,24.2,31.5,37.5,2789.81,elec
20721,2009,7.0,office,423.0,7,37.0,4.0,1991.0,23.7,31.0,37.1,1979.64,oil
20722,2006,7.0,commercial,803.0,6,203.0,4.0,1964.0,25.3,30.7,37.7,5036.42,elec
20723,2011,9.0,office,821.0,3,51.0,8.0,1993.0,21.4,26.4,33.3,,elec
20724,2013,3.0,education,861.0,7,19.0,5.0,2003.0,16.9,23.2,31.1,6986.5,elec
20725,2006,3.0,office,123.0,5,12.0,23.0,1963.0,16.1,23.7,31.9,3604.15,elec
20726,2008,1.0,factory,268.0,8,37.0,2.0,1963.0,9.0,15.0,23.6,482.44,oil
20727,2009,12.0,office,582.0,4,37.0,3.0,1975.0,6.6,14.5,20.8,1028.39,gas
20728,2010,6.0,factory,371.0,5,-7.0,,1953.0,22.1,30.0,37.5,1616.48,elec
20729,2007,8.0,education,1862.0,8,19.0,6.0,1945.0,24.1,28.7,33.9,13071.24,oil
20730,2011,1.0,factory,833.0,2,117.0,4.0,1935.0,10.2,,23.0,1619.1,gas
20731,2009,12.0,commercial,547.0,7,203.0,1.0,1979.0,10.3,,20.8,600.62,gas
20732,2009,10.0,office,123.0,5,12.0,23.0,1963.0,16.4,23.4,33.4,2566.07,gas
20733,2012,4.0,education,337.0,8,203.0,1.0,1940.0,21.7,26.6,37.6,362.75,oil
20734,2007,2.0,office,279.0,6,12.0,18.0,1945.0,13.8,19.9,27.2,4203.41,gas
20735,2010,7.0,education,1862.0,8,19.0,6.0,1945.0,25.4,29.7,34.1,12132.26,elec
20736,2010,5.0,commercial,975.0,2,12.0,3.0,1994.0,24.3,29.1,38.5,3689.19,oil
20737,2006,8.0,commercial,615.0,6,172.0,5.0,1998.0,24.5,29.6,36.5,3202.92,gas
20738,2006,3.0,office,1292.0,1,37.0,5.0,1992.0,13.9,23.1,30.1,4836.28,gas
20739,2011,7.0,education,399.0,5,12.0,4.0,1975.0,25.4,30.9,38.7,2147.17,elec
20740,2005,3.0,commercial,1178.0,4,117.0,3.0,1930.0,16.2,22.8,29.7,3527.64,gas
20741,2008,2.0,commercial,624.0,6,55.0,6.0,1978.0,11.9,19.1,27.3,3737.26,gas
20742,2014,4.0,commercial,301.0,7,12.0,2.0,1920.0,20.8,26.6,32.4,944.99,oil
20743,2005,8.0,commercial,284.0,1,172.0,2.0,1976.0,24.3,28.5,33.0,1068.75,elec
20744,2008,8.0,office,423.0,7,37.0,4.0,1991.0,24.0,29.9,37.5,1206.4,gas
20745,2014,7.0,commercial,230.0,6,203.0,4.0,1967.0,25.7,30.5,,1514.69,elec
20746,2011,9.0,office,373.0,8,203.0,16.0,1940.0,17.1,26.4,33.3,5738.35,elec
20747,2009,11.0,residential,233.0,7,51.0,12.0,1949.0,11.8,19.8,26.1,1704.48,gas
20748,2012,1.0,commercial,588.0,2,12.0,4.0,1963.0,8.8,16.2,21.0,3932.99,oil
20749,2012,12.0,commercial,734.0,3,337.0,6.0,1952.0,10.3,15.1,21.3,361.24,gas
20750,2013,5.0,office,1292.0,1,37.0,5.0,1992.0,22.8,28.9,35.2,,elec
20751,2010,4.0,residential,258.0,3,51.0,9.0,1962.0,18.7,26.1,33.6,122.44,gas
20752,2005,8.0,commercial,615.0,6,172.0,5.0,1998.0,23.0,28.6,37.8,3861.58,oil
20753,2010,9.0,residential,258.0,3,51.0,9.0,1962.0,20.4,27.0,33.0,2317.17,elec
20754,2012,1.0,commercial,547.0,2,172.0,1.0,1923.0,8.6,15.3,21.8,1002.54,oil
20755,2010,11.0,factory,323.0,5,117.0,3.0,1963.0,11.4,19.4,25.7,599.28,gas
20756,2014,6.0,office,577.0,6,203.0,3.0,1941.0,23.9,29.2,34.5,2132.59,elec
20757,2013,12.0,office,1296.0,3,12.0,20.0,2008.0,7.8,15.3,23.3,1518.65,gas
20758,2013,5.0,residential,591.0,5,-7.0,20.0,1964.0,21.6,28.7,35.2,11403.72,gas
20759,2009,11.0,commercial,975.0,2,12.0,3.0,1994.0,14.2,20.2,24.7,2932.43,gas
20760,2011,3.0,commercial,252.0,8,337.0,5.0,1976.0,13.7,22.9,28.6,708.7,gas
20761,2008,2.0,residential,258.0,3,51.0,9.0,1962.0,12.7,18.8,28.0,2236.21,oil
20762,2005,9.0,education,529.0,1,55.0,4.0,1974.0,20.3,26.9,32.5,1735.67,gas
20763,2014,5.0,education,429.0,5,37.0,5.0,1994.0,22.1,29.1,37.7,2122.52,gas
20764,2010,8.0,commercial,776.0,7,117.0,3.0,2002.0,22.8,28.9,34.5,2556.19,gas
20765,2014,12.0,commercial,388.0,4,37.0,3.0,1970.0,7.0,13.8,22.1,959.83,gas
20766,2011,4.0,residential,623.0,8,337.0,26.0,1993.0,20.6,26.6,32.6,12508.1,oil
20767,2005,2.0,commercial,122.0,6,117.0,1.0,1997.0,12.4,20.0,26.0,222.53,oil
20768,2013,3.0,factory,833.0,2,117.0,4.0,1935.0,17.6,24.3,29.9,2820.62,oil
20769,2006,7.0,education,1919.0,3,37.0,6.0,1962.0,23.7,29.7,35.4,11154.3,oil
20770,2006,3.0,commercial,1231.0,5,55.0,5.0,1935.0,17.6,23.7,28.7,7984.76,oil
20771,2007,7.0,education,837.0,5,203.0,3.0,1934.0,23.8,31.1,37.8,2351.47,oil
20772,2013,1.0,commercial,301.0,7,12.0,2.0,1920.0,7.8,14.8,20.3,721.1,gas
20773,2006,1.0,commercial,1127.0,6,12.0,2.0,1936.0,8.4,14.4,22.2,3887.7,elec
20774,2009,5.0,education,473.0,2,337.0,5.0,1995.0,23.7,29.1,37.6,2032.29,gas
20775,2009,3.0,residential,1085.0,5,37.0,7.0,1928.0,18.0,23.7,29.1,7663.42,elec
20776,2008,6.0,commercial,301.0,2,337.0,3.0,1992.0,23.1,31.2,36.9,1635.37,elec
20777,2007,6.0,factory,268.0,8,37.0,2.0,1963.0,25.2,,37.8,344.92,oil
20778,2011,7.0,education,471.0,8,117.0,3.0,2001.0,23.5,30.9,37.4,870.45,gas
20779,2014,1.0,commercial,365.0,3,203.0,2.0,1963.0,7.6,15.0,21.9,1030.18,elec
20780,2010,7.0,residential,3228.0,3,-7.0,,1944.0,22.4,29.5,40.5,851.08,gas
20781,2008,8.0,,439.0,8,117.0,9.0,1987.0,22.7,29.6,35.7,5139.78,elec
20782,2009,7.0,commercial,339.0,1,37.0,4.0,2009.0,25.5,31.3,38.9,1554.79,oil
20783,2014,11.0,commercial,339.0,1,12.0,1.0,1926.0,12.8,18.5,25.3,594.41,oil
20784,2010,7.0,residential,258.0,3,51.0,9.0,1962.0,23.0,,37.3,1907.15,oil
20785,2006,8.0,education,861.0,7,19.0,5.0,2003.0,21.7,29.1,36.1,8317.26,elec
20786,2005,2.0,residential,661.0,5,-7.0,12.0,1938.0,14.4,19.9,26.9,6912.07,elec
20787,2009,11.0,commercial,547.0,2,172.0,1.0,1923.0,9.9,18.9,26.6,522.28,gas
20788,2005,5.0,education,599.0,1,337.0,2.0,1946.0,22.9,28.7,32.5,1076.26,gas
20789,2014,10.0,education,256.0,7,37.0,2.0,1946.0,18.7,,28.6,547.58,gas
20790,2005,4.0,commercial,339.0,1,37.0,4.0,2009.0,14.6,27.0,31.5,1668.66,oil
20791,2006,1.0,education,442.0,5,337.0,5.0,1922.0,9.5,15.8,22.0,2077.5,gas
20792,2008,7.0,factory,987.0,5,203.0,2.0,1934.0,24.2,29.7,35.8,1054.9,oil
20793,2013,4.0,commercial,139.0,7,117.0,6.0,1928.0,22.7,28.0,37.1,1423.01,oil
20794,2012,3.0,office,1292.0,1,37.0,5.0,1992.0,17.1,23.4,29.5,,gas
20795,2006,8.0,commercial,365.0,3,203.0,2.0,1963.0,23.8,29.9,35.7,51.32,gas
20796,2014,4.0,office,1418.0,5,12.0,20.0,1964.0,19.2,26.2,33.1,19895.58,oil
20797,2005,2.0,education,457.0,4,37.0,6.0,1961.0,12.8,20.3,27.6,3875.04,oil
20798,2009,4.0,commercial,539.0,6,172.0,4.0,2009.0,21.2,26.9,32.5,2825.22,oil
20799,2014,4.0,commercial,2080.0,2,117.0,6.0,2006.0,18.8,26.3,33.3,19372.95,elec
20800,2012,5.0,commercial,448.0,1,-7.0,6.0,1987.0,24.1,29.6,35.5,4214.78,elec
20801,2007,1.0,residential,256.0,8,-7.0,19.0,2005.0,7.8,14.6,22.5,,elec
20802,2012,11.0,education,650.0,1,12.0,2.0,1999.0,12.8,19.3,24.8,1747.2,elec
20803,2007,12.0,residential,648.0,8,172.0,29.0,1937.0,9.8,15.0,20.5,22001.52,elec
20804,2009,3.0,residential,350.0,3,19.0,22.0,1963.0,16.8,23.8,30.5,4525.29,oil
20805,2007,9.0,education,525.0,8,117.0,1.0,1993.0,20.9,26.7,31.2,819.55,elec
20806,2005,6.0,commercial,367.0,2,-7.0,6.0,1974.0,24.7,30.3,37.4,2628.09,gas
20807,2006,11.0,commercial,734.0,3,337.0,6.0,1952.0,11.5,19.3,25.6,6525.67,elec
20808,2012,5.0,commercial,589.0,2,12.0,2.0,1956.0,23.1,28.9,39.7,1202.76,oil
20809,2008,7.0,commercial,844.0,3,-7.0,2.0,1996.0,26.2,30.1,35.9,2858.53,elec
20810,2013,11.0,education,471.0,8,117.0,3.0,2001.0,15.4,19.7,24.9,1852.32,oil
20811,2009,4.0,commercial,388.0,4,37.0,3.0,1970.0,20.8,,34.2,1724.77,elec
20812,2010,10.0,factory,641.0,6,337.0,5.0,1963.0,18.5,24.2,29.1,2961.42,elec
20813,2014,1.0,commercial,230.0,6,203.0,4.0,1967.0,8.2,14.5,21.7,1605.06,oil
20814,2006,11.0,commercial,411.0,8,19.0,4.0,1987.0,14.5,20.7,26.4,2398.45,oil
20815,2014,11.0,education,1013.0,4,117.0,6.0,1977.0,15.4,20.7,27.8,8829.67,oil
20816,2013,12.0,commercial,836.0,2,12.0,3.0,1971.0,7.1,14.1,19.0,2394.64,gas
20817,2012,8.0,education,301.0,4,19.0,6.0,1937.0,24.3,29.2,34.5,1343.66,gas
20818,2012,8.0,commercial,439.0,3,19.0,5.0,1958.0,22.6,27.7,38.7,2588.7,oil
20819,2008,2.0,office,1266.0,6,37.0,,1952.0,11.8,,25.4,34951.73,elec
20820,2012,12.0,commercial,388.0,4,37.0,3.0,1970.0,8.4,15.0,21.1,2224.85,oil
20821,2012,11.0,commercial,553.0,4,12.0,2.0,2001.0,15.1,19.7,23.4,2239.72,oil
20822,2010,2.0,education,837.0,5,203.0,3.0,1934.0,12.2,18.5,24.5,3398.49,oil
20823,2011,7.0,education,420.0,1,12.0,6.0,1925.0,23.6,29.4,36.0,3386.88,elec
20824,2010,1.0,commercial,1178.0,4,117.0,3.0,1930.0,9.0,15.2,24.6,,gas
20825,2007,1.0,commercial,252.0,8,337.0,5.0,1976.0,9.0,,22.3,1895.66,elec
20826,2005,1.0,commercial,203.0,6,117.0,4.0,1953.0,8.2,14.7,19.4,1789.63,oil
20827,2007,12.0,factory,371.0,2,117.0,2.0,1945.0,7.7,15.0,21.4,719.89,elec
20828,2014,4.0,factory,937.0,3,37.0,4.0,1969.0,21.7,27.3,34.6,2071.99,oil
20829,2005,4.0,office,1218.0,5,172.0,23.0,1959.0,21.4,27.1,33.2,24255.36,gas
20830,2011,11.0,education,457.0,4,37.0,6.0,1961.0,13.0,19.1,24.6,4449.94,elec
20831,2007,1.0,residential,317.0,6,12.0,23.0,1945.0,8.1,14.3,21.4,7657.72,oil
20832,2010,2.0,commercial,624.0,6,55.0,6.0,1978.0,14.0,19.1,24.7,6164.12,elec
20833,2010,11.0,office,172.0,1,19.0,23.0,1947.0,13.6,19.3,28.1,2446.59,gas
20834,2005,9.0,office,489.0,2,19.0,18.0,2005.0,21.4,26.7,31.9,6903.41,gas
20835,2013,10.0,residential,256.0,8,-7.0,19.0,2005.0,16.8,23.9,32.9,5199.54,elec
20836,2010,1.0,office,549.0,8,19.0,3.0,1972.0,7.1,14.5,22.6,808.74,gas
20837,2012,12.0,residential,460.0,7,55.0,21.0,1967.0,8.5,15.3,21.8,11757.77,elec
20838,2012,7.0,factory,371.0,5,-7.0,6.0,1953.0,27.0,31.1,36.3,1246.21,oil
20839,2014,11.0,office,430.0,6,55.0,14.0,2001.0,14.6,20.2,28.4,7362.7,oil
20840,2011,9.0,office,741.0,2,55.0,9.0,2004.0,20.4,,33.4,6008.1,oil
20841,2008,5.0,commercial,1707.0,4,172.0,6.0,2006.0,22.8,28.8,34.9,16019.31,elec
20842,2006,5.0,commercial,230.0,6,203.0,4.0,1967.0,23.6,29.1,35.2,1514.69,elec
20843,2006,1.0,commercial,1128.0,6,172.0,1.0,2008.0,7.9,14.6,19.7,1768.7,elec
20844,2014,12.0,commercial,260.0,7,337.0,6.0,1929.0,5.9,14.2,18.5,3383.19,oil
20845,2010,2.0,education,1114.0,4,51.0,4.0,1924.0,13.1,20.1,25.2,7231.55,elec
20846,2005,6.0,office,659.0,7,117.0,22.0,1920.0,24.2,30.4,34.5,17739.75,elec
20847,2014,5.0,office,123.0,5,12.0,23.0,1963.0,23.4,29.5,34.2,1982.87,gas
20848,2012,11.0,office,1418.0,5,12.0,20.0,1964.0,12.7,19.1,23.9,32552.12,oil
20849,2007,7.0,commercial,657.0,2,19.0,5.0,1972.0,23.3,30.7,35.2,3763.82,gas
20850,2006,7.0,residential,591.0,5,-7.0,20.0,1964.0,22.0,30.5,35.6,12468.59,elec
20851,2008,9.0,commercial,547.0,2,172.0,1.0,1923.0,20.3,27.3,33.5,624.2,oil
20852,2012,6.0,commercial,1029.0,5,117.0,4.0,1956.0,22.9,,38.6,4301.4,oil
20853,2008,6.0,residential,379.0,8,19.0,27.0,1941.0,22.5,30.7,37.6,8261.1,oil
20854,2012,11.0,commercial,657.0,5,337.0,1.0,1964.0,14.2,19.9,24.8,881.93,oil
20855,2005,4.0,office,435.0,6,117.0,9.0,1990.0,22.8,,32.8,3206.38,oil
20856,2006,10.0,factory,240.0,3,37.0,5.0,1957.0,18.9,24.0,31.4,769.56,oil
20857,2012,,commercial,239.0,7,117.0,6.0,1959.0,13.9,22.9,29.5,1359.85,gas
20858,2006,7.0,commercial,317.0,8,51.0,2.0,1976.0,21.4,30.2,36.1,830.79,oil
20859,2014,8.0,commercial,411.0,8,19.0,4.0,1987.0,22.6,29.3,36.8,1130.18,gas
20860,2011,8.0,commercial,803.0,6,203.0,4.0,1964.0,24.4,30.3,36.0,5288.24,elec
20861,2012,1.0,residential,661.0,5,-7.0,12.0,1938.0,10.0,14.5,22.4,5003.66,gas
20862,2006,5.0,education,594.0,8,203.0,3.0,1936.0,22.6,28.9,34.2,,oil
20863,2009,7.0,residential,623.0,1,51.0,26.0,1999.0,23.4,29.9,36.0,,oil
20864,2012,10.0,factory,388.0,2,337.0,1.0,1941.0,13.9,23.6,31.0,430.21,elec
20865,2013,8.0,residential,163.0,1,12.0,21.0,1989.0,22.6,29.9,34.9,2162.65,oil
20866,2007,6.0,commercial,334.0,8,37.0,4.0,2001.0,24.4,30.6,37.6,2221.59,elec
20867,2007,4.0,commercial,425.0,8,117.0,3.0,1956.0,20.9,27.0,32.6,1461.92,oil
20868,2006,6.0,commercial,230.0,6,203.0,4.0,1967.0,25.4,30.0,37.8,1586.82,elec
20869,2014,9.0,factory,218.0,3,203.0,1.0,1971.0,19.4,27.1,33.1,164.81,elec
20870,2009,2.0,commercial,476.0,7,1300.0,4.0,2003.0,12.9,,28.6,1805.54,gas
20871,2008,12.0,office,813.0,8,-7.0,20.0,2000.0,7.5,14.4,23.6,17473.65,elec
20872,2010,8.0,factory,268.0,8,37.0,2.0,1963.0,25.6,29.6,34.2,197.4,gas
20873,2006,7.0,office,123.0,5,12.0,23.0,1963.0,25.2,30.9,36.4,2566.07,gas
20874,2013,5.0,office,601.0,1,19.0,15.0,1934.0,21.9,28.8,35.7,11611.32,elec
20875,2007,11.0,commercial,388.0,4,37.0,3.0,1970.0,14.4,19.5,27.3,1262.94,gas
20876,2009,4.0,commercial,932.0,5,117.0,6.0,1958.0,19.5,,32.5,6025.84,oil
20877,2007,10.0,commercial,317.0,8,51.0,2.0,1976.0,16.3,23.4,31.5,,elec
20878,2005,12.0,education,256.0,7,37.0,2.0,1946.0,7.7,15.2,21.8,525.68,gas
20879,2011,2.0,education,1013.0,4,117.0,6.0,1977.0,12.6,19.9,25.7,4748.13,gas
20880,2010,11.0,education,320.0,2,203.0,5.0,1944.0,12.4,18.9,27.7,2450.2,oil
20881,2012,2.0,office,489.0,2,19.0,18.0,2005.0,12.4,19.8,28.5,5702.82,gas
20882,2006,11.0,commercial,1127.0,6,12.0,2.0,1936.0,10.9,19.3,25.2,3180.84,elec
20883,2011,12.0,office,575.0,4,172.0,14.0,1940.0,10.8,16.1,23.4,10316.65,oil
20884,2014,7.0,commercial,239.0,7,117.0,6.0,1959.0,22.5,30.2,35.6,2585.79,elec
20885,2007,11.0,residential,405.0,2,203.0,19.0,1982.0,13.5,,25.2,5195.51,gas
20886,2008,5.0,,880.0,5,12.0,8.0,2000.0,22.0,28.7,33.5,6008.37,gas
20887,2005,10.0,education,565.0,5,117.0,5.0,2006.0,14.3,24.0,30.4,2930.32,oil
20888,2008,8.0,residential,594.0,8,337.0,26.0,1994.0,23.7,,36.8,5584.3,gas
20889,2010,5.0,education,911.0,5,172.0,1.0,1986.0,22.9,28.8,35.0,927.31,oil
20890,2010,3.0,factory,833.0,2,117.0,4.0,1935.0,15.4,,32.1,2170.94,oil
20891,2009,7.0,commercial,596.0,1,337.0,6.0,1984.0,20.0,30.4,37.4,5887.53,elec
20892,2008,4.0,education,388.0,4,172.0,2.0,1936.0,21.0,27.1,32.1,800.79,oil
20893,2006,11.0,office,176.0,6,55.0,24.0,1972.0,11.0,18.6,25.3,3011.71,gas
20894,2005,9.0,office,258.0,4,117.0,11.0,1950.0,22.1,26.5,31.4,3337.49,elec
20895,2012,1.0,office,439.0,8,117.0,9.0,1987.0,10.2,14.9,20.2,4022.43,elec
20896,2006,11.0,,547.0,6,37.0,5.0,1992.0,14.8,19.6,25.7,2730.08,gas
20897,2012,6.0,factory,388.0,2,337.0,1.0,1941.0,25.9,,36.8,322.66,elec
20898,2005,11.0,commercial,803.0,6,203.0,4.0,1964.0,13.6,19.7,26.5,5423.3,oil
20899,2011,4.0,commercial,157.0,6,12.0,3.0,1921.0,19.6,26.2,33.3,388.39,gas
20900,2011,6.0,residential,177.0,5,337.0,25.0,1947.0,24.6,29.8,34.6,4667.81,elec
20901,2012,11.0,commercial,372.0,6,55.0,3.0,1997.0,13.0,19.4,25.5,823.38,gas
20902,2013,10.0,commercial,277.0,2,12.0,5.0,2009.0,14.9,22.7,29.8,1322.4,gas
20903,2011,1.0,commercial,551.0,1,203.0,3.0,1927.0,6.8,14.7,21.8,2742.81,oil
20904,2011,9.0,factory,371.0,2,117.0,2.0,1945.0,20.9,26.3,33.8,417.49,gas
20905,2012,1.0,commercial,357.0,7,337.0,6.0,1921.0,7.2,14.2,21.9,3476.21,elec
20906,2009,5.0,factory,497.0,3,51.0,6.0,1957.0,24.1,29.1,,1805.53,oil
20907,2006,5.0,education,260.0,4,55.0,5.0,1979.0,24.2,29.5,37.9,1405.4,oil
20908,2009,9.0,residential,2730.0,1,-7.0,17.0,1973.0,22.1,26.9,34.7,35837.8,oil
20909,2008,8.0,office,249.0,6,337.0,3.0,1940.0,21.5,29.4,37.3,553.53,oil
20910,2009,3.0,residential,460.0,7,55.0,21.0,1967.0,15.2,23.0,29.4,9968.96,oil
20911,2010,4.0,factory,371.0,2,117.0,2.0,1945.0,21.3,27.5,35.0,398.51,gas
20912,2014,10.0,factory,218.0,4,37.0,6.0,1990.0,17.9,,29.6,669.04,gas
20913,2014,9.0,commercial,360.0,3,12.0,3.0,1948.0,17.8,,33.7,1237.25,oil
20914,2008,8.0,residential,661.0,5,-7.0,12.0,1938.0,21.6,29.5,36.2,8367.24,elec
20915,2005,12.0,commercial,365.0,3,203.0,2.0,1963.0,7.7,14.3,21.7,957.54,oil
20916,2011,6.0,residential,258.0,3,51.0,9.0,1962.0,25.5,30.7,35.3,2211.84,elec
20917,2005,8.0,factory,579.0,7,337.0,1.0,1929.0,21.7,28.8,35.0,356.06,gas
20918,2010,2.0,commercial,232.0,5,172.0,3.0,1976.0,13.9,19.6,23.3,883.84,gas
20919,2010,3.0,residential,179.0,3,12.0,7.0,1978.0,17.5,24.2,30.4,882.49,oil
20920,2005,3.0,education,411.0,4,172.0,2.0,1949.0,16.8,23.8,34.4,,elec
20921,2007,7.0,education,857.0,8,37.0,6.0,1966.0,24.9,31.6,41.4,2479.02,gas
20922,2008,8.0,commercial,435.0,6,203.0,6.0,1925.0,22.0,,35.1,2280.1,oil
20923,2013,3.0,residential,313.0,3,-7.0,7.0,1978.0,14.9,24.1,30.1,1987.68,elec
20924,2007,3.0,commercial,448.0,1,-7.0,6.0,1987.0,20.1,24.1,29.2,2572.34,gas
20925,2006,5.0,residential,405.0,2,203.0,19.0,1982.0,23.2,29.0,,5431.67,gas
20926,2013,1.0,commercial,539.0,6,172.0,4.0,2009.0,10.3,15.5,21.0,,elec
20927,2006,8.0,education,581.0,7,337.0,5.0,1984.0,21.4,30.2,35.9,2858.35,gas
20928,2008,9.0,factory,2362.0,6,117.0,6.0,2007.0,19.4,26.4,33.9,11762.73,oil
20929,2009,12.0,commercial,203.0,6,117.0,4.0,1953.0,9.6,15.2,20.6,1209.56,elec
20930,2012,7.0,education,256.0,7,37.0,2.0,1946.0,24.4,30.8,36.4,525.68,gas
20931,2010,5.0,commercial,439.0,3,19.0,5.0,1958.0,24.5,29.2,35.7,2372.97,oil
20932,2012,6.0,commercial,312.0,4,172.0,3.0,1959.0,25.3,30.2,35.6,934.32,gas
20933,2005,9.0,office,529.0,2,117.0,26.0,1989.0,20.1,26.3,31.7,19486.67,elec
20934,2005,6.0,education,222.0,4,117.0,2.0,1982.0,25.0,30.9,36.9,,gas
20935,2011,5.0,commercial,1178.0,4,117.0,3.0,1930.0,22.9,29.2,32.6,3067.51,gas
20936,2013,5.0,education,187.0,1,172.0,4.0,2002.0,24.7,30.1,37.3,1055.58,elec
20937,2006,9.0,commercial,877.0,2,55.0,2.0,1984.0,21.1,25.9,31.7,3025.3,elec
20938,2008,8.0,commercial,803.0,6,203.0,4.0,1964.0,21.9,28.1,33.2,4209.0,oil
20939,2014,,education,156.0,3,-7.0,3.0,1978.0,21.7,29.2,35.5,34.47,gas
20940,2009,6.0,education,488.0,6,172.0,4.0,2006.0,23.6,,36.9,1597.52,gas
20941,2007,1.0,residential,179.0,3,12.0,7.0,1978.0,7.4,14.7,19.7,69.22,gas
20942,2006,8.0,residential,1068.0,1,12.0,11.0,1946.0,25.4,29.6,39.0,9484.16,oil
20943,2014,10.0,office,1342.0,6,19.0,5.0,1944.0,16.2,23.2,31.7,7139.44,elec
20944,2011,3.0,office,649.0,3,172.0,9.0,2008.0,18.9,24.0,29.3,374.82,gas
20945,2011,1.0,commercial,360.0,3,12.0,3.0,1948.0,11.4,16.3,22.6,80.15,gas
20946,2010,11.0,commercial,657.0,6,-7.0,1.0,1963.0,16.3,20.2,24.6,1236.21,elec
20947,2014,8.0,commercial,357.0,7,337.0,6.0,1921.0,22.6,29.0,34.6,2245.05,gas
20948,2008,10.0,education,312.0,1,-7.0,1.0,1941.0,19.0,23.1,28.9,231.55,gas
20949,2014,8.0,commercial,365.0,3,203.0,2.0,1963.0,20.4,28.3,32.8,927.16,elec
20950,2011,1.0,education,254.0,1,337.0,3.0,1963.0,8.3,,25.2,744.09,gas
20951,2007,12.0,residential,228.0,1,55.0,22.0,1960.0,6.9,14.7,21.3,6320.16,elec
20952,2008,8.0,education,457.0,4,37.0,6.0,1961.0,23.3,29.1,35.2,1938.05,gas
20953,2006,11.0,commercial,129.0,1,337.0,2.0,1952.0,13.9,19.3,26.2,270.41,gas
20954,2014,4.0,factory,520.0,7,117.0,2.0,1964.0,19.4,26.4,30.1,786.43,oil
20955,2009,9.0,factory,641.0,6,337.0,5.0,1963.0,22.0,26.7,30.9,2961.42,elec
20956,2013,4.0,education,439.0,1,19.0,6.0,,18.5,26.8,32.6,2366.33,gas
20957,2005,12.0,office,1210.0,1,117.0,7.0,2004.0,9.2,14.6,19.5,9695.52,oil
20958,2008,9.0,commercial,360.0,3,12.0,3.0,1948.0,19.8,26.3,30.7,80.15,gas
20959,2010,2.0,office,225.0,6,19.0,23.0,1946.0,9.9,19.4,27.5,6600.89,oil
20960,2013,1.0,commercial,657.0,2,19.0,5.0,1972.0,9.1,15.4,23.0,5949.27,elec
20961,2010,2.0,commercial,5947.0,6,12.0,2.0,1996.0,9.9,18.8,27.2,19458.99,oil
20962,2005,7.0,commercial,334.0,8,37.0,4.0,2001.0,25.3,30.9,37.7,876.69,gas
20963,2005,7.0,residential,679.0,2,37.0,4.0,1987.0,24.8,30.9,37.1,2860.93,elec
20964,2006,12.0,factory,407.0,4,-7.0,4.0,1979.0,9.1,14.9,20.9,757.02,gas
20965,2007,7.0,education,399.0,5,12.0,4.0,1975.0,21.2,28.6,33.8,1756.77,elec
20966,2005,3.0,commercial,290.0,2,-7.0,5.0,1981.0,14.5,23.0,28.9,2018.5,oil
20967,2008,8.0,commercial,547.0,7,203.0,1.0,1979.0,22.8,28.8,34.7,600.62,gas
20968,2007,2.0,commercial,122.0,6,117.0,1.0,1997.0,11.0,18.9,24.7,239.12,elec
20969,2012,9.0,residential,394.0,1,37.0,11.0,1940.0,20.7,26.4,33.6,4368.67,elec
20970,2007,2.0,factory,833.0,2,117.0,4.0,1935.0,10.4,19.4,24.1,3232.71,elec
20971,2009,3.0,commercial,1029.0,5,117.0,4.0,1956.0,17.1,23.7,29.9,4992.08,elec
20972,2011,3.0,education,156.0,3,-7.0,,1978.0,19.0,24.3,27.8,387.97,oil
20973,2009,6.0,commercial,776.0,7,117.0,3.0,2002.0,24.4,,36.3,2556.19,gas
20974,2005,6.0,education,608.0,1,203.0,6.0,1950.0,26.0,30.8,35.7,4902.91,elec
