,0,1,2,3,5,6,7,10,17,18,21,22,23
4613,p,x,y,y,3.85,f,-1,e,w,o,-2,57.2826379,-98.82928624
4614,p,f,y,g,9.5,f,-1,e,w,o,-3,57.27317327,-97.96791782
4615,p,x,y,y,3.42,f,-1,e,w,o,4,57.93012363,-98.13121057
4616,p,f,y,g,5.32,f,-1,,w,o,-8,57.52473048,-100.5493462
4617,p,f,y,g,5.83,f,-1,e,w,o,1,57.6817099,-97.44361966
4618,p,f,f,g,11.55,f,-1,e,w,o,1,57.52357853,-98.3861865
4619,p,x,f,y,1.32,f,-1,e,w,o,6,56.99364764,-97.51711846
4620,p,f,f,y,2.44,f,-1,e,w,o,7,57.5192682,-98.42813932
4621,p,f,f,y,9.04,f,-1,e,w,o,6,57.89320811,-99.04166509
4622,p,f,y,g,7,f,-1,e,w,o,2,57.61897512,-99.10012922
4623,p,f,y,g,8.65,f,-1,e,w,o,2,57.50048125,-98.34625535
4624,p,f,f,g,8.18,f,-1,e,w,o,0,57.44942351,-100.2807904
4625,p,f,y,g,3.93,f,,e,w,o,2,58.00063207,-99.03209626
4626,p,f,f,g,3.85,f,-1,e,w,o,-3,57.64680418,-98.30444286
4627,p,f,y,g,6.36,f,-1,e,w,o,0,57.84431698,-97.76802462
4628,p,x,f,g,0.62,f,-1,e,w,o,-11,57.41371,-98.66884397
4629,p,f,s,b,0.61,f,-1,t,w,o,-4,57.66141436,-97.83948828
4630,e,f,f,e,2.64,f,-1,t,w,o,6,57.71461323,-99.93463584
4631,p,x,y,y,4.43,f,-1,e,w,o,-5,57.6313114,-99.29053325
4632,p,x,y,g,6.9,f,-1,e,w,o,2,57.56472934,-99.19896333
4633,p,f,y,g,-2.39,f,-1,e,w,o,5,57.47436662,-97.83418986
4634,e,f,f,g,-2.62,f,-1,t,w,o,5,57.36256242,-97.23979367
4635,p,x,y,y,-0.53,f,-1,e,w,o,5,57.34338518,-99.23106887
4636,p,x,y,y,3.23,f,-1,e,w,o,6,57.60075239,-99.65654484
4637,p,f,f,y,-0.4,f,-1,e,w,o,2,57.51129268,-98.67857631
4638,p,x,f,y,6.66,f,-1,e,w,o,0,57.37578226,-97.83573395
4639,p,x,f,y,4.6,f,-1,e,w,o,-1,57.60500392,-100.4819487
4640,p,x,y,g,5.87,f,-1,e,w,o,3,57.651819,-101.0273974
4641,p,f,s,w,7.37,f,-1,t,w,o,0,57.51740734,-98.68332274
4642,p,x,y,g,-2.89,f,-1,e,w,o,10,57.66290555,-98.74441947
4643,p,x,f,y,3.02,f,-1,e,w,o,4,57.84909388,-98.00888988
4644,p,f,y,g,1.72,f,-1,e,w,o,2,57.54132538,-98.61773594
4645,p,x,y,g,-5.18,f,-1,e,w,o,5,57.22712223,-98.77346027
4646,p,x,f,y,10.98,f,-1,e,w,o,2,57.56526904,-97.28216563
4647,e,f,y,u,0.58,f,-1,e,w,o,8,57.43181855,-99.39309337
4648,p,f,f,y,4.78,f,-1,e,w,o,6,57.73375407,-97.56647834
4649,p,f,y,g,1.48,f,-1,e,w,o,1,57.34348205,-97.12249213
4650,p,x,y,y,-0.65,f,-1,e,w,o,-5,57.82819958,-99.21663425
4651,p,f,f,g,5.79,f,-1,e,w,o,4,57.36742175,-98.28354581
4652,e,f,y,n,1.72,f,-1,t,w,o,-3,57.66470676,-97.98018399
4653,p,x,f,y,2.59,f,-1,e,w,o,4,57.69651368,-98.33599128
4654,p,f,f,g,0.09,f,-1,e,w,o,1,57.83082938,-98.74682637
4655,p,x,y,g,4.35,f,-1,e,w,o,4,57.67857999,-96.92440144
4656,p,f,f,y,3.91,f,-1,e,w,o,0,57.48867439,-96.62223971
4657,p,x,f,y,7.45,f,-1,e,w,o,4,57.55309505,-98.39260064
4658,p,x,y,y,3.78,f,-1,e,w,o,9,57.65818491,-98.5458142
4659,p,x,f,y,4.8,f,-1,e,w,o,6,57.5486699,-99.36439403
4660,p,f,y,g,6.4,f,-1,e,w,o,-2,57.81605959,-98.74858753
4661,p,x,s,w,12.12,f,-1,t,w,o,8,57.79390831,-98.37927787
4662,e,f,y,e,-2.29,f,-1,e,w,t,14,57.84614153,-97.95741761
4663,e,x,y,u,10.01,f,-1,e,w,o,-2,57.51273002,-98.25142871
4664,p,x,y,y,2.9,f,-1,e,w,o,-1,58.19651962,-98.17180018
4665,p,x,y,g,7.28,f,-1,e,w,o,2,57.66405418,-98.81124997
4666,p,x,f,y,6.46,f,-1,e,w,o,-2,57.5788992,-97.66936168
4667,p,f,f,g,1.43,f,-1,e,w,o,1,56.92806122,-97.24420019
4668,p,x,y,g,10.17,f,-1,e,w,o,-3,57.35480507,-97.91835444
4669,p,f,f,g,0.25,f,-1,e,w,o,-5,57.46821852,-97.2742492
4670,p,f,f,y,2.73,f,-1,e,w,o,-4,57.59227785,-98.71970138
4671,p,x,y,g,13.26,f,-1,e,w,o,8,57.76410515,-97.45282412
4672,p,f,y,g,4.54,f,-1,e,w,o,12,57.86705746,-98.08451696
4673,e,f,s,p,3.03,f,-1,e,w,t,9,57.48483694,-98.64803562
4674,p,f,f,g,7.3,f,-1,e,w,o,-1,57.45081788,-99.4058036
4675,p,x,y,y,4.15,f,-1,e,w,o,4,57.48397148,-98.10923096
4676,p,x,y,g,4.35,f,-1,e,w,o,9,57.30554314,-98.56379582
4677,p,f,f,y,8.74,f,-1,e,w,o,5,57.41871731,-98.82524887
4678,p,x,f,y,7.3,f,-1,e,w,o,4,57.36550396,-99.68251722
4679,p,f,y,g,7.19,f,-1,e,w,o,-2,57.67183038,-100.1910277
4680,p,f,y,y,8.81,f,-1,e,w,o,10,57.45657429,-97.44370702
4681,p,x,y,g,0.56,f,-1,e,w,o,2,57.58344273,-98.88820671
4682,p,x,y,g,7.39,f,-1,e,w,o,4,57.57106494,-98.44627243
4683,p,f,f,y,-0.34,f,-1,e,w,o,3,57.2866298,-97.14719032
4684,p,f,f,g,-2.92,f,-1,e,w,o,8,57.43255045,-99.27559139
4685,p,x,y,g,4.78,f,-1,e,w,o,-7,57.76415779,-95.32965216
4686,p,f,f,y,2.88,f,-1,e,w,o,1,57.47062503,-95.97938053
4687,p,f,y,g,18.13,f,-1,e,w,o,1,57.46657562,-100.4224163
4688,p,x,y,g,5.29,f,-1,e,w,o,-4,57.46534238,-98.60354153
4689,p,f,f,g,5.17,f,-1,e,w,o,0,58.08407538,-98.41582933
4690,p,x,y,g,2.16,f,-1,e,w,o,3,57.89876753,-98.81684509
4691,p,f,f,g,8.04,f,-1,,w,o,-1,57.46532525,-97.72097369
4692,p,x,y,y,7.7,f,-1,e,w,o,-1,57.73060786,-98.26497562
4693,p,x,f,y,0.5,f,-1,e,w,o,0,57.86950227,-97.81104758
4694,p,x,y,g,8.89,f,-1,e,w,o,2,57.6970224,-98.14369709
4695,p,f,f,y,2.21,f,-1,e,w,o,2,57.52916565,-99.23175967
4696,e,f,y,n,-3.65,f,-1,t,w,o,1,57.64443129,-97.18767713
4697,p,f,f,g,7.73,f,-1,e,w,o,2,57.79081541,-99.51569171
4698,p,x,y,y,7.38,f,-1,e,w,o,1,57.59784217,-98.56451111
4699,p,x,s,g,-1.47,f,-1,t,w,o,-3,57.71903701,-97.88828952
4700,p,f,y,y,3.95,f,-1,e,w,o,5,10,-100.2913948
4701,p,x,y,y,6.27,f,-1,e,w,o,-1,57.77987728,-99.44924604
4702,p,x,f,w,3.93,f,-1,e,w,o,5,57.48962866,-97.65651716
4703,p,x,f,y,1.63,f,-1,e,w,o,-4,57.56028666,-100.0126586
4704,p,f,s,b,9.89,f,-1,t,w,o,3,57.55845812,-99.23363037
4705,p,x,y,y,2.23,f,-1,e,w,o,1,57.30460062,-97.61091525
4706,p,x,y,g,5.72,f,-1,e,w,o,2,57.69220939,-99.64469764
4707,p,f,f,y,-0.31,f,-1,e,w,o,7,57.45222193,-97.32699246
4708,p,f,s,p,2,f,-1,e,w,t,-1,57.60834398,-98.94492783
4709,p,f,s,b,-1.34,f,-1,t,w,o,3,57.88892358,-99.93799863
4710,p,x,y,g,2.74,f,-1,e,w,o,4,57.49140044,-98.32023866
4711,p,x,y,g,1.19,f,-1,e,w,o,1,57.84698607,-99.04768584
4712,p,x,y,g,4.97,f,-1,e,w,o,5,57.26974302,-99.56507567
4713,p,f,f,g,3.86,f,-1,e,w,o,2,57.49131393,-97.68359163
4714,p,f,f,g,8.4,f,-1,e,w,o,6,57.7060286,-98.187846
4715,p,x,f,y,5.66,f,-1,e,w,o,-5,10,-99.46920087
4716,p,f,f,y,6.49,f,-1,e,w,o,3,57.90494725,-97.26172881
4717,e,f,y,u,1.09,f,-1,e,w,o,7,57.20358043,-97.34301291
4718,p,x,f,y,0.37,f,-1,e,w,o,2,57.68382559,-99.66742504
4719,e,f,f,e,-3.42,f,,t,w,o,7,57.49605523,-97.66464725
4720,p,f,f,y,4.35,f,-1,e,w,o,3,57.39034224,-96.95552428
4721,p,x,f,y,-1.55,f,-1,e,w,o,8,57.75937525,-96.6553745
4722,p,x,y,n,5.26,f,-1,t,w,o,9,57.87984126,-99.71205754
4723,p,x,y,g,4.58,f,-1,e,w,o,6,57.64707881,-97.9317083
4724,p,x,f,y,5.87,f,-1,e,w,o,2,57.59875532,-98.18920324
4725,p,f,f,g,7.7,f,-1,e,w,o,10,57.83145199,-99.13673955
4726,p,x,y,g,0.64,f,-1,e,w,o,5,57.43328479,-99.03963233
4727,p,x,y,g,5.16,f,-1,e,w,o,0,57.93506059,-97.80337843
4728,p,x,f,y,1.12,f,-1,e,w,o,1,57.03380674,-98.11498556
4729,p,f,f,y,10.72,f,-1,e,w,o,3,57.47070654,-97.26811485
4730,p,f,y,g,9.15,f,-1,e,w,o,1,57.4842547,-100.4083136
4731,p,f,y,g,10.06,f,-1,e,w,,2,57.43686769,-97.17930928
4732,e,f,y,n,1.67,f,-1,t,w,o,9,57.68566961,-97.59605803
4733,p,x,y,y,3.37,f,-1,e,w,o,-7,57.44909206,-99.92908345
4734,e,f,f,e,10.21,f,-1,t,w,o,3,57.94480436,-98.96638158
4735,p,x,f,y,6.1,f,-1,e,w,o,6,57.82670351,-97.32970811
4736,p,x,y,g,4.1,f,-1,e,w,o,3,57.71797674,-96.62321679
4737,p,f,y,g,6.13,f,-1,e,w,o,4,58.14853048,-97.37113573
4738,p,x,f,y,8.07,f,-1,e,w,o,5,57.84086951,-98.63296068
4739,p,f,f,g,2.22,f,-1,e,w,o,6,57.58548864,-98.88647683
4740,p,f,f,g,6.94,f,-1,e,w,o,-1,57.39028369,-97.82867799
4741,p,f,y,g,-0.85,f,-1,e,w,o,1,57.62715664,-98.78339883
4742,p,f,y,g,5.12,f,-1,e,w,o,1,57.70193824,-96.68166855
4743,p,x,f,y,2.27,f,-1,e,w,o,10,57.60195255,-99.02662086
4744,p,x,y,y,-3.87,f,-1,e,w,o,0,57.17970526,-95.64823849
4745,p,f,f,y,5.77,f,-1,e,w,o,6,57.65786382,-96.84585216
4746,p,x,y,g,13.61,f,-1,e,w,o,-2,57.12773617,-97.21428189
4747,p,f,f,y,12.03,f,-1,e,w,o,3,57.69574655,-98.03863885
4748,p,f,y,g,5.73,f,-1,e,w,o,5,57.62373046,-97.64122722
4749,p,x,f,p,-3.78,f,0,e,w,o,5,57.33620823,-96.93108877
4750,p,f,f,y,2.99,f,-1,e,w,o,4,57.81171609,-97.9984802
4751,p,x,y,g,0.04,f,-1,e,w,o,5,57.42907893,-97.52301856
4752,p,x,y,y,10.43,f,-1,e,w,o,0,57.23241088,-98.09052765
4753,p,x,y,g,1.49,f,-1,e,w,o,6,10,-96.98007626
4754,p,f,y,y,13.71,f,-1,e,w,o,5,58.2116577,-100.4242906
4755,p,x,y,g,3.9,f,-1,e,w,o,3,57.47454695,-97.78792549
4756,p,x,f,y,9.99,f,-1,e,w,o,1,57.46129809,-97.83743009
4757,p,f,y,g,7.24,f,-1,e,w,o,-1,10,-100.5429005
4758,p,f,y,g,11.17,f,-1,e,w,o,3,57.63985481,-97.25529949
4759,p,x,y,y,2.43,f,-1,e,w,o,0,57.56338499,-98.16111604
4760,p,f,f,y,7.16,f,-1,e,w,o,-1,10,-97.43619492
4761,p,x,y,g,4.81,f,-1,e,w,o,2,57.70207959,-97.84223258
4762,p,x,y,y,8.98,f,-1,e,w,o,0,57.35952662,-97.64607133
4763,p,x,y,g,1.36,f,-1,e,w,o,-4,57.73861587,-99.34014747
4764,p,x,y,g,5.54,f,-1,e,w,o,-1,57.40945524,-99.35055047
4765,p,x,f,y,2.68,f,-1,e,w,o,-2,57.80130663,-98.25497255
4766,p,x,y,g,6.93,f,-1,e,w,o,-8,57.41479097,-99.30859129
4767,p,f,f,g,4.39,f,-1,e,w,o,0,57.26668286,-96.74372175
4768,p,f,f,g,-3.62,f,-1,e,w,o,3,57.78593408,-98.36342698
4769,p,x,y,g,2.39,f,,e,w,o,5,57.46045077,-97.57345396
4770,p,x,f,y,-1.57,f,-1,e,w,o,5,57.69944136,-99.41275079
4771,p,x,y,g,1.38,f,-1,e,w,o,-4,58.04055051,-99.37814232
4772,p,f,f,g,0.84,f,-1,e,w,o,0,57.21804473,-97.612252
4773,p,x,y,y,1.24,,-1,e,w,o,3,57.52625355,-97.93341538
4774,p,x,f,y,-5.73,f,-1,e,w,o,2,57.22025853,-98.50792931
4775,p,f,y,g,-4.65,f,-1,e,w,o,-3,57.3794731,-98.45542629
4776,p,f,f,g,2.48,f,-1,e,w,o,-3,57.12539621,-96.96065306
4777,e,x,s,p,-7.93,f,-1,e,w,t,16,57.62726438,-98.36968114
4778,p,f,f,y,4.22,f,-1,e,w,o,-4,57.85541635,-99.56960762
4779,p,x,s,p,-2.41,f,0,e,w,o,7,57.79651932,-99.87632458
4780,p,x,f,y,10.47,f,-1,e,w,o,1,58.01299919,-97.88349818
4781,p,f,f,g,-4.19,f,-1,e,w,o,2,57.74406161,-98.31748881
4782,p,x,f,y,2.95,f,-1,e,w,o,-2,57.22244033,-97.50865201
4783,e,f,f,e,0.05,f,-1,t,w,o,-1,57.54011235,-97.74806391
4784,p,x,y,y,4.58,f,-1,e,w,o,7,57.66613589,-97.36755192
4785,p,x,f,y,9.51,f,-1,e,w,o,2,57.57588849,-96.2324923
4786,p,f,y,g,6.46,f,,e,w,o,7,58.00936874,-99.30698598
4787,p,f,f,y,4.07,f,-1,e,w,o,5,57.47701542,-98.48295418
4788,e,f,y,n,2.45,f,-1,t,w,o,4,57.99680112,-97.28031485
4789,p,x,y,y,2.81,f,-1,e,w,o,3,57.4709348,-96.794205
4790,p,f,f,g,6.12,f,-1,e,w,o,4,57.47037176,-98.04969957
4791,p,x,y,y,2.09,f,-1,e,w,o,3,57.65404557,-98.58757829
4792,p,f,f,y,3.68,f,,e,w,o,3,57.79965511,-98.91182255
4793,p,f,y,y,7.08,f,-1,e,w,o,-2,57.6571115,-97.81458741
4794,p,f,y,g,4.52,f,-1,e,w,o,1,57.66636359,-97.04411848
4795,p,f,f,g,6.48,f,-1,e,w,o,-4,57.6754256,-99.60564689
4796,p,x,y,y,1.68,f,-1,e,w,o,-3,57.55801476,-98.05548427
4797,p,f,y,g,5.79,f,-1,e,w,o,0,57.62525351,-97.75772087
4798,p,x,y,y,-1.21,f,-1,e,w,o,2,57.55699118,-96.64662156
4799,e,f,f,g,-6.71,f,-1,t,w,o,5,57.38769379,-98.64855529
4800,p,x,s,g,8.63,f,-1,t,w,o,10,57.29426296,-97.94647554
4801,p,x,y,n,15.41,f,-1,t,w,o,-2,57.62094257,-98.53268414
4802,p,f,s,g,2.58,f,-1,t,w,o,-6,57.53416462,-98.41531757
4803,p,f,y,g,-0.64,f,-1,e,w,o,6,57.67899351,-99.47416505
4804,p,f,y,y,10.99,f,-1,e,w,o,7,57.56063937,-99.91984459
4805,p,f,y,g,4.94,f,-1,e,w,o,7,57.7157562,-99.49660977
4806,e,f,y,e,1.36,f,-1,e,w,t,7,57.70403767,-98.03034958
4807,p,f,y,g,5.87,f,-1,e,w,o,3,57.63029179,-98.65889371
4808,p,x,f,y,2.52,f,-1,e,w,o,-4,57.48727669,-100.2782481
4809,p,f,f,g,3.25,f,-1,e,w,o,1,57.02346042,-98.47518211
4810,p,x,y,y,11.24,f,-1,e,w,o,0,57.70098288,-97.84393528
4811,p,f,f,y,0.27,f,-1,e,w,o,-3,57.21464323,-98.60762645
4812,e,f,y,n,-0.2,f,-1,e,w,t,13,57.54476889,-98.24418927
4813,p,f,y,g,4.55,f,,e,w,o,6,57.64029027,-99.39472682
4814,p,k,f,n,-3.08,,-1,e,w,o,0,57.40976868,-98.03630326
4815,p,f,f,g,5.88,f,-1,e,w,o,0,57.30253634,-97.22380906
4816,p,f,f,y,8.92,f,-1,e,w,o,0,57.67316576,-97.72787854
4817,p,x,y,n,2.56,f,-1,t,w,o,-1,57.47099509,-97.63542565
4818,p,f,f,g,8.63,f,-1,e,w,o,7,57.43649441,-98.98922144
4819,p,f,f,g,1.26,f,-1,e,w,o,3,57.36603978,-98.52731865
4820,p,f,s,w,17.19,f,-1,t,w,o,-9,57.06164775,-96.32409922
4821,p,f,f,y,3.89,f,-1,e,w,o,8,57.58095282,-98.98543001
4822,p,x,y,g,6.12,f,-1,e,w,o,2,57.70417659,-96.87642166
4823,p,x,f,y,7.07,f,-1,e,w,o,7,57.38861335,-97.98890928
4824,e,x,y,e,9.52,f,-1,e,w,t,14,57.52306374,-97.62243701
4825,p,f,y,y,4.03,f,-1,e,w,o,6,57.52015223,-98.22949779
4826,p,b,f,y,9.55,f,-1,e,w,o,-2,57.06816928,-99.42357978
4827,p,f,y,y,1.3,f,-1,e,w,o,-3,10,-97.78477274
4828,p,x,s,g,1.82,f,-1,t,w,o,7,57.63937475,-98.44073493
4829,p,f,y,y,11.42,,-1,e,w,o,5,57.64149503,-97.50601198
4830,p,f,f,y,1.95,f,-1,e,w,o,1,57.39087449,-97.64808473
4831,e,k,y,e,3.04,,-1,e,w,t,16,57.02957044,-99.68622683
4832,p,f,f,y,1.25,f,-1,e,w,o,-3,57.69421781,-97.61581948
4833,p,f,f,y,2.03,f,-1,e,w,o,-5,57.46415164,-97.15064181
4834,e,k,y,n,-9.3,f,0,e,w,o,2,57.72869377,-98.12826115
4835,p,x,s,w,2.72,f,-1,e,w,,-2,57.16383883,-98.19919427
4836,p,x,f,y,0.66,f,-1,e,w,o,2,57.52461188,-98.62044813
4837,p,x,f,y,-0.25,f,-1,e,w,o,2,57.45671154,-99.2487685
4838,p,x,f,y,11.7,f,-1,e,w,o,4,57.29804971,-97.93060627
4839,p,f,y,y,3.2,f,-1,e,w,o,6,57.27078874,-98.19112126
4840,p,b,s,b,1.07,f,-1,e,w,t,-2,57.62978987,-97.97667593
4841,p,x,s,w,5.08,f,-1,t,w,o,1,57.36117458,-98.04968243
4842,e,f,y,e,4.31,f,-1,t,w,o,3,57.69235413,-99.93033194
4843,p,b,s,w,-0.22,f,-1,e,w,t,-2,57.63028447,-98.02556732
4844,e,f,y,p,-4.37,f,-1,e,w,t,18,57.3133802,-100.6651413
4845,p,x,s,w,6.89,f,-1,t,w,o,6,57.48176106,-99.34022048
4846,e,k,y,n,-4.66,f,-1,e,w,t,14,57.68885,-98.65226959
4847,p,x,y,y,9.42,f,-1,e,w,o,1,57.69588838,-98.22107608
4848,p,f,s,b,7.72,f,-1,t,w,o,7,57.2457148,-97.49987775
4849,p,f,y,g,3.36,f,-1,e,w,o,3,57.67976446,-99.36498435
4850,p,x,y,y,-0.16,f,-1,e,w,o,1,57.68773847,-98.06657349
4851,p,x,y,g,-0.43,f,-1,e,w,o,-2,57.83035439,-97.95165625
4852,p,x,f,y,0.24,f,-1,e,w,o,-5,57.26152678,-98.54765317
4853,p,x,y,y,11.47,f,,e,w,o,0,57.75522493,-98.11992443
4854,p,x,y,y,2.48,f,-1,e,w,o,3,57.00305011,-97.47388262
4855,p,x,f,y,-1.76,,-1,e,w,o,0,57.036169,-96.19879069
4856,p,x,y,g,8.83,f,-1,e,w,o,2,57.33620802,-98.79787323
4857,p,f,f,g,6.37,f,-1,e,w,o,0,57.37878685,-97.69093793
4858,e,k,s,e,-5.48,f,-1,e,w,t,15,57.45928737,-98.56201314
4859,e,f,y,n,-1.62,f,-1,e,w,t,9,57.51102689,-99.66817142
4860,e,f,s,b,8.66,f,-1,e,w,t,14,57.8432401,-97.8063257
4861,p,x,y,y,5.3,f,-1,e,w,o,10,57.5386402,-96.96730439
4862,e,f,f,g,-3.11,f,-1,t,w,o,-2,57.3111203,-97.15611543
4863,p,f,f,y,5.67,f,-1,e,w,o,-1,57.73975584,-98.9514102
4864,p,f,y,g,1.75,f,-1,e,w,o,4,57.99054878,-97.25799609
4865,p,x,s,g,4.72,f,-1,t,w,o,1,57.43039497,-99.77934556
4866,p,f,f,g,2.87,f,-1,,w,o,5,57.81097868,-98.18537965
4867,p,x,f,y,7.73,f,-1,e,w,o,-4,57.6239797,-97.3912703
4868,p,f,f,y,9.07,f,-1,e,w,o,11,57.5141566,-99.07116475
4869,p,x,y,n,6.01,f,-1,t,w,o,4,57.43359054,-98.43701157
4870,p,f,f,g,7.76,f,-1,e,w,o,2,57.56854999,-98.86361006
4871,e,f,y,n,0.99,f,-1,e,w,t,10,57.91326111,-97.01261928
4872,e,f,y,e,-1.37,f,-1,t,w,o,4,58.15256538,-98.93698908
4873,p,f,y,g,2.42,,-1,e,w,o,-5,57.69779044,-97.56028969
4874,p,x,y,y,6.73,f,-1,e,w,o,-1,57.54886544,-98.25589684
4875,p,f,f,g,10,f,-1,e,w,o,3,57.45850027,-97.1662757
4876,e,f,f,e,-0.4,f,,t,w,o,-3,57.5179644,-96.70103313
4877,p,x,y,y,2.31,f,-1,e,w,o,3,57.64332838,-98.5078765
4878,p,f,f,y,2.35,f,-1,e,w,o,1,57.63735595,-98.95181932
4879,p,f,f,g,9.32,f,-1,e,w,o,10,57.6032032,-96.66221309
4880,p,f,y,y,8.7,f,-1,e,w,o,-1,57.31570387,-96.89724173
4881,p,x,y,g,4.46,f,-1,e,w,o,2,57.15790896,-97.54705081
4882,p,b,y,w,11.27,f,-1,,w,t,7,57.30005993,-99.34970469
4883,p,f,f,y,0.4,f,-1,e,w,o,2,57.38325368,-97.92812339
4884,p,x,y,n,3.95,f,-1,t,w,o,0,57.23994867,-99.31171698
4885,p,f,f,g,8.41,,-1,e,w,o,-4,57.49654711,-97.31945384
4886,p,x,y,y,9.04,f,-1,e,w,o,6,56.93849713,-98.89536704
4887,p,f,y,y,0.29,f,-1,e,w,o,-5,57.99935659,-97.0701579
4888,e,f,y,p,-0.34,f,-1,e,w,t,12,57.44734199,-97.64668417
4889,p,x,s,w,-2.61,f,-1,t,w,o,5,57.59527391,-96.92794833
4890,p,f,y,g,6.39,f,-1,e,w,o,6,57.82691276,-98.92771137
4891,p,x,y,g,2.37,f,-1,e,w,o,4,58.01760605,-97.95263694
4892,p,x,f,y,4.97,f,-1,e,w,o,-2,57.1960844,-97.54827489
4893,p,f,s,b,5.5,f,-1,t,w,o,1,57.38513431,-99.5603
4894,p,x,f,g,-0.95,f,-1,e,w,o,-1,57.28469137,-97.26782702
4895,p,x,f,y,9.37,f,-1,e,w,o,-4,57.48430429,-97.75477811
4896,p,f,y,g,13.02,f,-1,e,w,o,5,57.68598687,-96.55738104
4897,p,f,y,y,5.61,f,,e,w,o,9,57.2663142,-97.90797916
4898,e,x,y,r,-5.3,f,-1,e,w,o,2,57.64036174,-99.01587081
4899,e,f,y,w,4.49,f,-1,e,w,o,6,57.37192947,-96.88965682
4900,p,x,f,y,5.73,f,-1,e,w,o,12,57.51775934,-95.65451676
4901,p,f,y,y,5.78,f,-1,e,w,o,2,57.25997086,-96.90847694
4902,p,f,y,y,12.61,f,-1,e,w,o,-4,57.28789428,-97.22760538
4903,p,x,y,e,-4.51,f,-1,t,w,o,0,57.75149959,-97.54279062
4904,p,x,y,e,8.8,f,-1,,w,o,9,57.20028273,-99.41730271
4905,p,x,y,g,2.61,f,-1,e,w,o,-4,57.26069399,-99.88712464
4906,p,x,y,y,7.34,f,-1,e,w,o,11,57.50560755,-97.78663538
4907,p,f,f,g,-4.04,f,-1,e,w,o,5,57.5892241,-97.62471648
4908,p,x,y,g,7.83,f,-1,e,w,o,2,57.85314268,-96.82194367
4909,p,x,y,y,1.81,f,-1,e,w,o,1,57.9531591,-99.286806
4910,p,f,f,y,8.37,f,-1,e,w,o,4,57.71684171,-98.78973822
4911,e,f,s,e,5.31,f,-1,e,w,t,15,57.48281302,-98.52971014
4912,p,f,f,y,4.36,f,-1,e,w,o,7,57.28418925,-97.33124448
4913,p,x,y,y,0.86,f,-1,e,w,o,1,57.19168431,-97.04714633
4914,p,f,s,g,2.83,f,-1,t,w,o,8,57.94395185,-99.50425993
4915,p,f,f,y,3.91,f,-1,e,w,o,10,57.6693719,-99.62335929
4916,p,x,y,y,12.72,f,-1,e,w,o,-2,57.7559682,-98.80808254
4917,p,x,f,y,7.99,f,-1,e,w,o,4,57.51051292,-98.56304138
4918,p,x,s,g,4.89,f,-1,t,w,o,8,57.71956316,-98.83908799
4919,p,f,y,g,8.93,f,-1,e,w,o,10,57.40528624,-97.90234695
4920,p,f,f,g,3.73,,-1,e,w,o,3,57.79705388,-98.48275031
4921,p,x,s,w,9.98,f,-1,e,w,o,3,57.34606473,-97.84275316
4922,p,f,y,g,6.91,f,-1,e,w,o,7,57.37185176,-97.01440206
4923,e,f,y,e,-1.6,f,-1,t,w,o,-1,57.43518793,-98.72262155
4924,p,x,f,y,1.94,f,-1,e,w,o,5,57.36149811,-98.08485253
4925,p,x,y,y,5.82,f,-1,e,w,o,0,57.20345432,-97.22546064
4926,e,k,s,b,-4.47,f,-1,e,w,t,20,57.96742785,-97.80121596
4927,p,f,f,y,-1.48,f,-1,e,w,o,3,57.36721567,-98.61693769
4928,p,f,f,y,5.98,f,-1,e,w,o,4,57.70823526,-99.56874141
4929,p,x,y,y,4.37,f,-1,e,w,o,4,57.448272,-98.98577411
4930,e,x,f,n,4.33,f,0,e,w,o,6,57.18730861,-98.39025909
4931,e,x,y,e,-7.61,f,-1,,w,t,18,57.16532771,-99.01115804
4932,p,x,y,g,8.38,f,-1,e,w,o,6,57.61328595,-96.77963664
4933,p,x,f,y,2.6,f,-1,e,w,o,-3,57.55192317,-97.12535675
4934,p,f,s,g,6.88,f,-1,t,w,o,4,57.50456436,-98.45641392
4935,p,x,y,y,10.66,f,-1,e,w,o,1,57.78131621,-99.02212082
4936,p,f,y,g,8.47,,-1,e,w,,2,57.52441473,-98.3828354
4937,p,x,y,g,13.31,f,-1,e,w,o,0,57.63684477,-97.89430696
4938,p,x,y,n,13.73,f,-1,t,w,o,-1,57.76589859,-98.47181024
4939,e,k,s,b,1.53,f,-1,e,w,t,10,57.74117696,-99.22966256
4940,p,f,f,y,8.43,f,-1,e,w,o,1,57.06771718,-99.22310592
4941,p,x,f,g,1.65,f,-1,e,w,o,-3,57.41706332,-98.19092766
4942,p,f,y,g,3.96,f,-1,e,w,o,7,57.41053308,-97.65968529
4943,p,x,f,y,0.77,f,-1,e,w,o,2,57.46192641,-98.9008006
4944,p,f,y,y,10.48,f,-1,e,w,o,3,57.84813775,-97.3373155
4945,e,k,s,p,-3.35,f,-1,e,w,t,15,10,-97.9955174
4946,p,f,y,n,-0.63,f,,e,w,o,-5,57.53487236,-97.74924142
4947,p,x,y,g,-0.21,,-1,e,w,o,-2,57.64508901,-99.57106874
4948,p,x,f,y,5.5,f,-1,e,w,o,2,57.50744227,-99.00580654
4949,p,x,y,g,4.75,f,-1,e,w,o,5,57.29849443,-97.83984435
4950,p,f,s,b,7.08,f,-1,t,w,o,-3,57.81983071,-96.61976216
4951,e,f,s,b,1.48,f,-1,e,w,t,15,57.21004539,-97.8212534
