sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
3205,6.8,0.45,2.52,5,0.033,164,156,low,3.11,0.4,12.4,7,white
3206,6.6,0.29,2.73,6.75,0.031,162,98,low,3.15,0.8,12.9,7,white
3207,6.8,0.21,2.52,1.2,0.045,140,126,medium,3.09,0.87,10.9,6,white
3208,6.8,0.25,1.2,1.6,0.045,137,164,medium,3.53,0.58,10.8,5,white
3209,6.4,0.21,1.7,16.05,0.04,156,142,high,3.11,0.38,10.6,5,white
3210,5.8,0.33,1.15,5,0.053,129,106,medium,3.13,0.52,9,5,white
3211,8.2,0.3,2.64,12.4,0.043,170,154,medium,3.04,0.33,12,6,white
3212,6.4,0.24,1.6,0.95,0.041,121,131,low,3.25,0.35,11.8,5,white
3213,,0.18,2.7,,0.041,183,158,medium,3.01,0.38,10.6,6,white
3214,5.2,0.335,1.2,1.7,0.033,131,74,low,3.34,0.48,12.3,6,white
3215,7.1,0.14,1.98,1,0.104,144,54,low,3.19,0.64,11.5,6,white
3216,,0.13,2.3,1.3,0.044,148,111,low,2.97,0.45,11.1,5,white
3217,5.8,0.33,1.15,5,0.053,129,106,medium,3.13,0.52,9,5,white
3218,,0.29,1,2.5,0.142,88,111,medium,3,0.44,9.9,4,white
3219,6.2,0.35,2.17,2.6,0.036,173,92,low,3.27,0.53,12.8,7,white
3220,9,0.38,2.65,2.1,0.102,115,76,low,2.93,0.57,12.9,5,white
3221,6.6,0.24,2.28,12.75,0.034,124,74,medium,3.1,0.57,12.9,6,
3222,6.6,0.16,2.04,1.1,0.037,161,115,low,3.01,0.68,12,6,white
3223,8.2,0.3,2.64,12.4,0.043,172,154,medium,3.04,0.33,12,6,white
3224,5.7,0.15,1.68,3.7,0.045,179,151,low,3.22,0.27,11.2,6,white
3225,6.6,0.33,2.8,2.65,0.041,171,86,,3.11,0.39,13.3,7,white
3226,5.7,0.2,1.8,2.5,0.046,162,125,medium,3.34,0.5,9.9,6,white
3227,6.8,0.27,2.22,8.2,0.055,176,192,high,3.11,0.52,9.5,6,white
3228,6.8,0.27,2.52,7.3,0.054,182,200,high,3.12,0.49,9.4,6,white
3229,6.2,0.2,1.82,1.1,0.047,182,119,low,3.48,0.6,11,7,white
3230,6.7,,3.42,6.6,0.056,182,150,high,2.96,0.43,9.4,6,white
3231,6.8,0.21,2.22,7,0.038,147,107,low,2.98,0.82,11.5,6,white
3232,6.7,0.31,1.6,14.5,0.038,108,79,medium,3.14,0.34,12.5,5,white
3233,,0.2,1.74,11.8,0.035,147,93,medium,3.18,0.34,11.9,6,white
3234,6.6,0.25,2.04,3,0.054,144,141,medium,3.26,0.47,10.4,6,
3235,5.7,0.15,1.68,3.7,0.045,179,151,low,3.22,0.27,11.2,6,white
3236,6.9,0.22,2.34,6,0.035,164,141,low,3.11,0.33,12.5,6,white
3237,6.4,0.23,2.45,4.6,0.039,185,147,low,3.18,,11,7,white
3238,,0.27,1.45,2.5,0.059,141,115,medium,3.09,0.37,,5,white
3239,6.6,0.34,1.68,3.3,0.034,165,99,low,3.1,0.4,12.3,7,white
3240,6.4,0.16,2.52,1,0.036,151,113,low,3.18,0.52,11,6,white
3241,5.8,0.3,2.94,1.1,0.036,159,113,low,3.1,0.46,12.6,7,white
3242,7,0.29,2.1,1.4,0.036,168,109,low,3.31,0.62,11.6,6,white
3243,6.6,0.34,1.68,3.3,0.034,,99,low,3.1,0.4,12.3,7,white
3244,6.7,0.21,2.52,8.55,0.02,160,86,low,3.19,,13.4,7,white
3245,,0.27,1.45,2.5,0.059,137,115,medium,3.09,0.37,9.8,5,white
3246,6.8,0.22,2.46,6.7,0.034,161,116,medium,3.18,0.46,11.5,6,white
3247,7.7,0.27,2.94,3.8,0.037,166,139,low,3.04,0.38,11.6,6,white
3248,6.4,0.25,2.59,4.5,0.039,183,147,low,3.18,0.4,11.1,7,white
3249,6.4,0.23,2.45,4.6,0.039,177,147,low,3.18,0.4,11,7,white
3250,6.7,0.13,2.7,4.2,0.043,172,131,low,3.06,0.54,11.3,6,white
3251,6.7,,2.22,11.3,0.043,188,173,high,3.08,0.53,,6,white
3252,7.1,0.26,2.96,5.5,0.025,195,105,low,3.06,0.33,12.6,8,white
3253,5.3,0.3,1.28,4.2,0.029,195,100,low,3.3,0.36,11.8,8,white
3254,7.1,,2,2.2,0.042,154,201,low,3.03,,11.4,5,white
3255,7.4,0.19,1.86,14.5,0.045,,193,very high,3.1,0.5,9.2,6,white
3256,7.4,0.19,1.86,14.5,0.045,161,193,very high,3.1,0.5,9.2,6,white
3257,7.4,0.19,1.86,14.5,0.045,159,193,very high,3.1,0.5,9.2,6,white
3258,7.4,,1.86,14.5,0.045,163,193,very high,3.1,,9.2,6,white
3259,7.4,0.19,1.86,14.5,0.045,155,193,very high,3.1,0.5,9.2,6,white
3260,7.4,0.19,1.86,14.5,0.045,155,193,very high,3.1,,9.2,6,
3261,6.3,0.32,1.6,1.5,0.03,124,101,low,3.21,0.42,13,5,white
3262,7.6,0.19,2.24,18.75,0.047,176,193,very high,3.1,,9.3,7,white
3263,6.5,,2.48,3.6,0.03,198,92,low,3.22,0.62,12.6,8,white
3264,5.9,0.24,0.72,1.4,0.035,184,247,medium,3.34,0.44,9.6,6,white
3265,4.2,0.215,0.69,5.1,0.041,118,157,high,3.42,0.44,8,3,white
3266,8.1,0.24,1.92,10.5,0.03,154,105,medium,3.11,0.42,11.8,6,white
3267,,0.23,1.2,2,0.043,161,154,low,3.21,0.39,10.2,6,white
3268,7.5,0.33,2.16,2.6,0.051,148,126,low,3.32,0.53,12.7,6,white
3269,6.6,0.38,1.8,9.2,0.061,138,214,very high,3.31,0.56,9.4,5,white
3270,6.4,0.15,1.45,1.8,0.044,117,115,low,3.1,0.38,10.2,5,white
3271,6.5,0.32,2.38,5.7,0.044,167,91,low,3.28,0.6,12,7,white
3272,7.5,0.22,2.24,2.4,0.045,167,100,low,3.08,0.6,11.3,7,white
3273,6.4,0.23,2.24,1.9,0.038,176,118,low,3.32,0.53,11.8,7,white
3274,6.1,0.22,1.55,1.4,0.039,142,129,low,3.45,0.59,10.9,5,white
3275,6.5,0.48,0.08,0.9,0.043,110,99,low,3.14,0.47,9.8,4,white
3276,6.6,0.23,2.4,4.6,0.06,195,154,low,3.23,0.49,12.2,8,white
3277,6.4,0.16,1.75,1.4,0.057,161,125,low,3.23,0.44,11.1,7,white
3278,6.6,0.38,1.8,9.2,0.061,142,214,very high,3.31,0.56,9.4,5,white
3279,7.4,0.16,1.92,1.4,0.065,143,140,low,3.06,,11.4,6,white
3280,6.4,0.15,1.45,1.8,0.044,117,115,low,3.1,0.38,10.2,5,white
3281,6.5,0.32,1.8,2.3,0.051,138,127,low,3.13,0.52,12.8,6,white
3282,,0.12,2.52,2.3,0.039,189,125,low,3.07,0.67,10.1,7,white
3283,6.6,0.2,0.84,4.4,0.184,155,168,medium,2.93,0.45,9.4,6,white
3284,8,0.34,1.5,6.4,0.035,162,103,low,2.91,0.23,12.2,6,white
3285,6.8,0.21,2.17,2.9,0.046,176,121,low,3.07,0.65,10.9,7,white
3286,6.8,0.23,2.17,2.8,0.047,182,122,low,3.06,0.64,10.9,7,white
3287,6.8,0.21,2.17,2.9,0.046,174,121,low,3.07,0.65,10.9,7,white
3288,,0.2,0.84,4.4,0.184,161,168,medium,2.93,0.45,9.4,6,white
3289,6.6,0.28,2.1,8.2,0.044,160,196,high,3.14,0.48,9.4,5,white
3290,7.8,,1.85,1,0.043,110,80,low,3.08,0.38,11.4,5,white
3291,5.6,0.12,2.64,2.9,0.044,177,73,low,3.17,0.32,12.9,8,white
3292,6.6,0.28,2.05,7,0.046,159,194,high,3.14,0.48,9.4,5,white
3293,6.8,0.17,2.45,1.8,0.04,167,84,low,2.91,0.57,12,7,white
3294,7.3,0.25,1.68,1.5,0.043,141,113,medium,3.38,,10.1,6,white
3295,6.6,0.28,2.05,7,0.046,157,194,high,3.14,0.48,9.4,5,white
3296,6.6,0.28,2.1,,0.044,160,196,high,3.14,0.48,9.4,5,white
3297,6.5,0.25,2.5,7.6,0.047,158,184,high,3.17,0.45,9.2,5,white
3298,6.3,0.24,2.1,2.3,0.039,161,109,low,3.34,0.44,11.8,6,white
3299,6.8,0.32,2.24,8.7,0.029,177,105,low,3,0.34,12.3,7,white
3300,7.8,0.25,1.85,1,0.043,108,80,low,3.08,0.38,11.4,5,white
3301,5.6,0.12,2.64,2.9,0.044,179,73,low,3.17,0.32,12.9,8,white
3302,6.6,0.24,1.68,6.7,0.032,150,91,low,3.13,0.32,12.3,6,white
3303,,0.22,2.38,5,0.032,180,93,low,3.27,,13.5,7,white
3304,,0.32,2.1,1.9,0.033,179,142,low,3.29,0.42,12.8,7,white
3305,,0.19,2.03,2,0.022,169,96,low,3.04,0.54,12.8,7,white
3306,6,0.32,2.1,1.9,0.033,179,142,low,3.29,0.42,12.8,7,white
3307,9.4,0.24,0.87,8.5,0.037,188,208,medium,2.9,,11,3,white
3308,6.4,,1.68,12.6,0.039,143,124,high,3.2,0.43,10.6,6,white
3309,6.7,0.46,1.89,5.2,0.039,173,96,low,3.16,0.44,12.4,7,white
3310,6.3,0.3,2.03,2.1,0.048,171,142,low,3.22,0.46,12.9,7,white
3311,,0.19,2.03,1.1,0.047,211,152,low,3.54,0.59,11.1,7,white
3312,5.9,0.24,1.96,1.3,0.032,174,95,low,3.08,0.64,12.9,7,white
3313,7.3,0.145,2.31,1.1,0.042,152,64,low,3.1,0.37,11.8,7,white
3314,6.6,,2.28,9.2,0.058,188,243,very high,3.23,0.54,9.1,6,white
3315,,0.18,2.59,1.2,0.036,149,74,low,3.09,0.49,12.7,7,white
3316,5.8,0.18,2.22,1.1,0.036,151,96,low,3.16,0.48,12,6,white
3317,5.6,0.32,1.92,8.3,0.043,146,105,medium,3.24,0.47,11.2,6,white
3318,6.6,0.16,2.45,1.8,0.042,162,105,low,3.19,0.75,12.4,7,white
3319,5.1,0.21,1.4,1.4,0.047,150,148,low,3.5,0.49,10.4,5,white
3320,7.5,0.29,1.8,15.7,0.05,129,124,high,3.06,0.54,2.9,5,white
3321,6,0.26,1.98,4.35,0.04,135,80,low,3.29,0.5,12.7,6,white
3322,5.7,0.26,2.1,1.8,0.039,166,105,low,3.48,0.52,12.5,7,white
3323,7.1,0.17,1.86,1.6,0.037,131,103,low,3.14,0.5,12,6,white
3324,6.9,0.17,1.8,2,0.047,133,117,low,3.16,,11.6,6,white
3325,6.8,0.25,1.96,5,0.035,174,126,low,3.12,0.38,12.6,7,white
3326,6.6,0.17,1.4,1.8,0.042,162,178,low,3.15,0.42,10.2,5,white
3327,5.8,0.17,2.52,1.3,0.036,153,70,low,3.43,0.68,10.4,7,white
3328,6.4,0.24,1.45,1,0.038,124,122,low,3.3,0.42,11.5,5,white
3329,6.7,0.21,2.04,1.4,0.049,152,112,low,3.02,0.5,11,6,white
3330,6.7,0.23,1.98,8.1,0.048,,176,medium,3.11,0.52,10.1,6,white
3331,6.8,0.23,,8.6,0.046,167,159,medium,3.08,0.52,10.5,6,white
3332,6.5,0.22,1.96,3.7,0.059,169,151,low,3.23,0.41,12.1,7,white
3333,,0.165,1.32,5.7,0.047,160,146,medium,3.18,0.55,9.9,6,white
3334,6.6,0.425,1.5,2.35,0.034,147,87,low,3.05,0.41,11.4,6,white
3335,6.9,0.38,1.74,13.65,0.048,172,189,very high,3,0.6,9.5,6,white
3336,6.9,0.38,1.74,13.65,0.048,172,189,very high,3,0.6,9.5,6,white
3337,6.9,0.38,1.74,13.65,0.048,172,189,very high,3,0.6,9.5,6,white
3338,7.2,0.27,1.68,15.2,0.046,130,41,,3.17,0.39,10.9,6,white
3339,7.6,0.17,1.62,4.6,0.05,143,98,medium,3.08,0.47,,6,white
3340,,0.3,1.86,1.2,0.048,139,125,low,3.32,0.54,12.6,6,white
3341,7.6,0.17,1.62,4.6,0.05,135,98,medium,3.08,0.47,9.5,6,white
3342,6.5,0.26,1.6,6.65,0.059,136,104,medium,3.18,0.42,11.1,5,white
3343,6.9,0.36,1.96,13.55,0.048,187,189,very high,3,0.6,9.5,7,white
3344,6.9,0.38,1.74,13.65,0.048,166,189,very high,3,0.6,9.5,6,
3345,6.8,0.18,1.44,9.8,0.058,182,188,high,3.13,0.51,10.6,6,white
3346,6.7,0.18,1.44,10.3,0.057,186,185,high,3.12,0.5,10.6,6,white
3347,6.6,0.16,1.26,6.7,0.055,167,157,medium,3.15,0.52,10.8,6,white
3348,7.2,0.27,1.68,15.2,0.046,122,41,high,3.17,0.39,10.9,6,white
3349,6.4,0.17,1.62,9.9,0.047,146,101,high,3.34,0.5,9.9,6,white
3350,7.2,0.22,1.68,7.2,0.06,167,132,medium,3.08,0.59,11.3,6,white
3351,6,0.22,1.68,1.1,0.034,167,90,low,3.22,,12.6,6,white
3352,6.7,0.36,1.68,8.3,0.034,149,81,low,2.96,0.39,12.5,6,white
3353,6.5,0.43,1.68,11.25,0.032,149,87,low,3.02,0.38,12.4,6,white
3354,5.9,0.2,1.96,12.8,0.038,171,132,medium,3.31,0.57,11.8,7,
3355,,0.32,1.38,9.65,0.026,148,119,low,3.18,0.53,12.2,6,white
3356,6.8,0.2,1.68,12.6,0.048,172,136,high,3.19,0.37,10.7,6,white
3357,6,0.22,2.31,12.2,0.033,167,97,medium,3.17,0.42,11.3,7,white
3358,6.7,0.36,1.68,8.3,0.034,153,81,low,2.96,0.39,12.5,6,white
3359,6.5,0.43,1.68,11.25,0.032,151,87,low,3.02,0.38,12.4,6,white
3360,7.1,0.18,3.43,1.3,0.033,156,72,low,3.05,0.53,11.3,7,white
3361,6.4,0.17,1.62,9.9,0.047,146,101,high,3.34,0.5,9.9,6,white
3362,,0.22,1.68,7.2,0.06,159,132,medium,3.08,0.59,11.3,6,white
3363,6,0.22,1.68,1.1,0.034,171,90,low,3.22,0.38,12.6,6,white
3364,6,0.2,1.56,1.1,0.033,158,67,low,3.14,0.38,11.5,6,white
3365,,0.2,1.82,4.8,0.033,166,76,low,2.98,0.49,12.3,7,white
3366,6.2,0.3,1.26,1.1,0.032,153,111,low,2.97,0.42,12.2,6,white
3367,6,0.29,1.5,1.4,0.033,144,114,low,3.08,,13.2,6,white
3368,6.6,0.18,1.68,1.7,0.041,177,161,low,3.13,,10.2,6,white
3369,7,0.22,1.96,10.6,0.039,174,117,medium,3.05,0.55,,7,white
3370,6,0.29,1.5,1.4,0.033,146,114,low,3.08,0.43,13.2,6,white
3371,6.2,0.3,1.26,1.1,0.032,155,111,low,2.97,0.42,12.2,6,white
3372,5.6,0.15,1.56,5.55,0.051,173,139,medium,3.47,0.5,11,6,white
3373,6.9,0.28,1.68,2.1,0.034,185,121,low,2.98,0.43,13.2,7,white
3374,5.9,0.19,1.05,1.7,0.045,153,135,medium,3.32,0.44,9.5,5,white
3375,,0.22,1.56,9,0.047,164,132,very high,3.25,0.53,10.2,6,white
3376,6.6,0.18,1.68,1.7,0.041,173,161,low,3.13,0.45,10.2,6,white
3377,,0.4,1.5,1.8,0.05,171,189,low,3,0.55,11.4,6,white
3378,6.1,0.28,2.16,4.7,0.03,218,140,low,3.16,0.42,12.5,8,
3379,,0.36,2.45,,0.046,189,221,very high,3.01,0.43,9.2,5,white
3380,6.5,0.28,2.38,3.6,0.04,169,121,low,3.28,0.48,12.1,7,white
3381,6.9,0.19,2.45,6.9,0.045,189,125,medium,3.1,0.44,10.7,7,white
3382,,0.28,2.38,3.6,0.04,173,121,low,3.28,0.48,12.1,7,white
3383,6.4,0.22,1.92,4.9,0.046,170,156,medium,3.38,0.55,11.2,6,white
3384,6.8,0.23,1.8,6.95,0.044,164,179,medium,3.25,0.56,10.6,6,white
3385,6.4,0.32,1.86,1.9,0.037,152,126,low,3.06,0.45,11.8,6,white
3386,6.1,,2.16,4.7,0.03,220,140,low,3.16,0.42,12.5,8,white
3387,7.6,0.36,2.45,11.3,0.046,189,221,very high,3.01,0.43,9.2,5,white
3388,8.8,0.39,,1.8,0.096,,80,low,2.95,,12.6,6,white
3389,6.6,0.24,2.1,11.3,0.026,159,77,medium,3.13,0.55,12.8,7,white
3390,6.9,0.29,1.8,8.2,0.026,153,112,low,3,0.37,12.3,6,white
3391,,0.28,2.4,8.3,0.026,197,113,low,2.99,0.38,12.3,8,white
3392,6.7,0.38,1.56,9.55,0.036,155,91,low,2.98,,12.4,6,white
3393,8,0.28,1.8,8.4,0.03,157,115,low,2.93,0.42,12.3,6,white
3394,6.5,0.25,2.25,7.8,0.048,150,188,high,3.2,0.53,9.1,5,white
3395,6.6,0.26,2.3,7.8,0.047,150,186,high,3.2,0.54,9.1,5,white
3396,7.4,0.29,1.68,10.2,0.032,161,138,high,3.1,0.47,10.6,6,white
3397,6.3,0.19,1.74,5.5,0.042,160,189,medium,3.19,0.47,10.3,6,white
3398,6.1,0.33,1.6,7.8,0.052,,183,high,3.39,0.65,9.5,5,white
3399,5.6,0.32,1.98,7.4,0.037,147,95,medium,3.25,0.49,11.1,6,white
3400,7.7,0.46,1.08,3.3,0.054,138,143,medium,3.12,0.51,10.8,6,white
3401,8.8,0.19,1.5,5,0.028,130,120,medium,2.94,0.47,11.2,5,white
3402,7.7,0.46,1.08,3.3,0.054,142,143,medium,3.12,0.51,10.8,6,white
3403,8.8,0.27,1.25,5,0.024,148,99,medium,2.87,,11.4,5,white
3404,5.8,0.18,1.68,1.3,0.034,129,94,low,3.21,0.52,11.2,6,white
3405,5.8,0.15,1.92,1.2,0.037,136,119,low,3.19,0.5,10.2,6,white
3406,5.6,0.32,1.98,7.4,0.037,143,95,medium,3.25,0.49,11.1,6,white
3407,6.1,0.33,1.6,7.8,0.052,150,183,high,3.39,0.65,9.5,5,white
3408,7.1,0.32,1.8,9.9,0.041,181,192,high,3.12,,10.2,6,white
3409,6.2,0.23,1.05,0.7,0.051,86,111,low,3.37,0.43,11,3,white
3410,8.9,0.3,2.45,4.6,0.032,170,148,medium,3.15,0.45,11.5,7,white
3411,6,0.14,,5.6,0.036,157,127,medium,3.05,0.57,9.8,6,white
3412,6.8,,1.74,9.5,0.042,174,157,high,3.11,0.51,10.1,6,white
3413,6.7,,2.88,14.8,0.05,151,195,very high,2.95,,8.8,6,white
3414,8.9,0.3,2.45,4.6,0.032,174,148,medium,3.15,0.45,11.5,7,white
3415,6.1,0.3,2.1,2.1,0.031,192,163,low,3.39,0.43,12.7,7,white
3416,7.2,0.37,2.4,11.6,0.032,152,214,high,3.1,0.51,9.8,6,white
3417,6.7,0.64,1.2,1.2,0.03,96,76,low,3.16,0.6,12.9,4,white
3418,7.2,0.37,2.4,11.6,0.032,160,214,high,3.1,0.51,9.8,6,white
3419,,0.3,2.1,2.1,0.031,192,163,low,3.39,0.43,12.7,7,
3420,7.6,0.28,2.45,20.15,0.06,130,145,very high,3.01,0.44,8.5,5,white
3421,6.3,0.29,2.24,4.7,0.059,188,81,low,3.24,0.56,12.7,8,white
3422,6.2,0.28,2.24,4.3,0.026,180,105,low,2.98,0.64,13.1,8,white
3423,7.1,0.18,1.95,14.5,0.051,146,156,very high,3.35,0.78,9.1,5,white
3424,6.4,0.32,1.62,4.9,0.034,140,122,low,3.36,0.71,12.5,6,
3425,,0.17,2.4,14.55,0.047,169,156,very high,3.34,0.78,9.1,6,white
3426,7.1,0.17,2.4,14.55,0.047,165,156,very high,3.34,0.78,9.1,6,white
3427,5.8,,1.56,10.05,0.039,181,162,medium,3.33,0.5,11.2,6,white
3428,6.4,0.32,1.62,4.9,0.034,140,122,low,3.36,0.71,12.5,6,white
3429,,0.18,1.95,14.5,0.051,150,156,very high,3.35,0.78,9.1,5,white
3430,7.1,0.17,2.4,14.55,0.047,167,156,very high,3.34,0.78,9.1,6,white
3431,7.1,0.18,2.34,15.25,0.047,159,158,very high,3.34,0.77,9.1,6,white
3432,7.8,0.29,1.45,3.15,0.044,141,117,low,3.24,0.35,11.5,5,white
3433,,0.255,1.89,1.3,0.037,170,86,low,3.05,0.59,12.9,7,white
3434,8.2,0.34,1.74,5.2,0.076,141,92,low,2.95,0.39,12.5,6,white
3435,6.5,0.24,1.68,1.1,0.034,150,83,low,3.25,0.33,12.3,6,white
3436,6.9,0.24,1.38,7.1,0.041,138,97,medium,3.1,0.85,11.4,6,white
3437,6.7,0.4,1.1,8.8,0.052,132,113,high,3.22,0.45,9.4,5,white
3438,,0.3,2.2,18.5,0.057,171,224,very high,3.11,0.53,9.1,5,white
3439,6.7,0.4,1.1,8.8,0.052,124,113,high,3.22,0.45,9.4,5,white
3440,6.8,0.17,1.6,1.4,0.04,137,106,low,3.16,0.66,12,5,white
3441,7.1,0.25,1.4,1.2,0.04,131,111,low,3.18,,11.1,5,white
3442,5.9,0.27,1.89,5,0.035,156,97,low,3.1,0.33,11.8,7,white
3443,6,0.16,1.32,1.6,0.042,156,106,low,3.24,0.32,11.4,6,white
3444,6.7,0.3,2.2,18.75,0.057,167,224,very high,3.11,0.53,9.1,5,white
3445,,0.15,2.56,6,0.033,219,128,low,3.19,0.71,12.1,8,white
3446,7.3,0.34,1.8,,0.057,150,178,high,3.15,0.44,10.4,6,white
3447,6,0.17,1.74,9.7,0.044,153,98,high,3.12,0.36,9.2,6,white
3448,6.7,,2.03,4.75,0.034,171,134,low,3.29,0.46,13,7,white
3449,6.6,0.15,2.56,6,0.033,221,128,low,3.19,0.71,12.1,8,white
3450,6.6,0.21,2.03,5.35,0.029,183,106,low,2.93,0.43,11.5,7,white
3451,6.6,0.21,2.03,5.35,0.029,181,106,low,2.93,0.43,11.5,7,white
3452,8,0.24,2.4,6.8,0.047,111,134,high,3.23,0.7,10,5,white
3453,5.6,0.34,1.8,6.9,0.038,143,89,medium,3.25,0.49,11.1,6,white
3454,5.8,0.54,0,1.4,0.033,144,107,low,3.26,0.35,12.4,5,
3455,,,1.44,0.9,0.031,149,86,low,2.9,0.38,12.2,6,white
3456,6,0.39,0.65,1.2,0.042,164,172,low,3.06,0.52,10.6,5,white
3457,6.1,0.105,2.17,1.3,0.037,195,145,low,3.41,,11.1,7,white
3458,5.8,0.32,1.4,2.6,0.027,153,123,low,3.36,0.78,13.9,7,white
3459,7.6,0.22,1.68,12,0.056,188,143,very high,2.99,0.3,9.2,6,white
3460,6.8,0.19,2.4,9.85,0.055,163,103,high,2.98,0.56,10.5,6,white
3461,6.7,0.24,2.4,3.85,0.042,267,179,low,3.04,0.59,11.3,8,white
3462,6.8,,2.04,2,0.04,156,111,low,3.24,0.45,12.9,6,white
3463,6.2,0.3,2.17,1.6,0.035,184,106,low,3.26,,12.9,7,white
3464,6.9,0.29,2.05,7.8,0.046,148,171,high,3.12,0.51,9.6,5,white
3465,6.8,0.19,2.04,1.9,0.04,161,108,low,3.25,0.45,12.9,6,white
3466,6.8,0.17,2.04,2,0.04,158,111,low,3.24,0.45,12.9,6,white
3467,,0.24,1.35,10.3,0.047,158,219,very high,3.04,0.45,8.8,5,white
3468,6.6,0.16,2.88,1.1,0.031,,93,low,3.23,0.34,13.2,8,white
3469,7.6,0.22,1.68,12,0.056,184,143,very high,2.99,0.3,9.2,6,white
3470,,0.24,2.4,3.85,0.042,265,179,low,3.04,0.59,11.3,8,white
3471,6.8,0.19,2.4,9.85,0.055,165,103,high,2.98,0.56,,6,white
3472,,0.16,2.16,2,0.045,146,131,medium,3.3,0.59,10.5,6,white
3473,6.5,0.3,2.16,4,0.038,,97,low,3.2,0.6,12.6,8,white
3474,6.5,0.22,1.14,1.1,0.064,156,191,medium,3.05,0.5,9.5,6,white
3475,6.2,,2.7,10.4,0.06,144,184,very high,3.31,,9.8,6,white
3476,6.2,0.37,1.92,6.1,0.032,175,86,low,3.04,0.26,13.4,8,white
3477,7.6,0.31,1.68,1.8,0.037,183,150,low,3.05,0.44,11.8,7,white
3478,,0.36,2.7,10.4,0.06,142,184,very high,3.31,,9.8,6,white
3479,5.9,0.32,1.96,4.7,0.039,174,94,low,3.22,0.57,13.1,7,white
3480,,0.3,2.16,4,0.038,201,97,low,3.2,0.6,12.6,8,
3481,5.8,0.22,1.5,1.1,0.047,140,131,low,3.26,0.45,10.4,5,white
3482,,0.45,2.16,6.4,0.033,176,102,low,3.22,0.27,13.4,8,white
3483,6.1,0.36,1.82,8.15,0.035,158,88,low,3.06,0.27,13,7,white
3484,6.2,0.37,1.92,6.1,0.032,175,86,low,3.04,0.26,13.4,8,white
3485,7.5,0.21,2.24,4.8,0.056,181,113,medium,3.11,0.52,10.2,7,white
3486,6.9,0.28,1.98,1.2,0.039,,98,low,3.07,0.39,11.7,6,white
3487,6.5,0.22,1.14,1.1,0.064,156,191,medium,3.05,0.5,9.5,6,white
3488,7.8,0.2,1.2,1.4,0.036,145,83,low,3.03,0.46,11.7,6,white
3489,6.7,0.28,2.48,7.4,0.041,167,81,medium,3.04,0.47,11.4,8,white
3490,7.6,0.31,1.68,1.8,0.037,179,150,low,3.05,0.44,11.8,7,white
3491,8,0.2,2.64,1,0.057,140,111,low,3.09,0.32,11.2,6,white
3492,6,0.28,1.89,15.5,0.036,173,134,medium,3.19,0.44,13,7,white
3493,6,0.28,1.89,15.5,0.036,173,134,medium,3.19,0.44,13,7,white
3494,,0.24,2.16,8.4,0.042,160,123,medium,3.34,0.52,10.9,6,white
3495,6.3,,1.96,2.4,0.042,174,102,low,3.14,0.37,11.6,7,white
3496,6,0.24,1.96,3.95,0.038,195,134,low,3.3,0.54,11.3,7,white
3497,7.7,0.43,6,19.95,0.032,162,164,very high,3.29,0.5,12,6,white
3498,,0.3,2.16,2,0.052,140,141,medium,3.38,0.53,10.5,6,white
3499,6.1,0.33,2.1,3,0.036,174,124,low,3.31,,13.1,7,white
3500,6,0.28,1.89,15.5,0.036,169,134,medium,3.19,0.44,13,7,white
3501,6.7,0.24,2.16,8.4,0.042,158,123,medium,3.34,0.52,10.9,6,white
3502,6.7,0.29,2.25,14.3,0.054,132,181,,3.14,0.57,9.1,5,white
3503,6.9,0.33,2.17,4.2,0.04,163,93,low,3.18,0.48,13.4,7,white
3504,6.5,0.16,2.38,1.4,0.029,169,133,low,3.33,0.64,11.5,7,white
3505,6,0.2,2.24,3,0.031,166,118,low,3.38,0.68,11.2,7,white
3506,7.5,0.33,1.68,4.9,0.042,139,155,medium,3.36,0.57,10.9,6,white
3507,7.1,0.36,1.96,2.4,0.036,179,115,low,3.19,0.44,13.5,7,white
3508,,0.29,2.25,14.3,0.054,132,181,very high,3.14,0.57,9.1,5,white
3509,6.4,0.26,1.5,10.7,0.046,188,179,high,3.17,0.55,9.9,6,white
3510,7,0.22,1.44,11,0.041,193,167,high,2.98,0.56,10.5,6,white
3511,6.5,0.19,1.96,1.4,0.046,164,90,low,3.18,0.51,11.7,7,white
3512,6.3,0.21,1.86,1.2,0.043,148,117,low,3.49,0.68,11,6,white
3513,7.9,0.35,1.68,12.9,0.032,127,63,medium,2.99,0.43,13,6,white
3514,7.7,0.38,1.38,10.8,0.03,152,95,low,2.93,0.41,13.6,6,white
3515,,0.19,2.31,1.3,0.031,168,87,low,3.08,0.62,12.3,7,white
3516,7.2,0.33,2.38,2,0.044,201,171,low,3.25,0.53,13.3,7,white
3517,6.6,0.29,2.03,1.8,0.036,178,102,low,3.08,0.42,13.7,7,white
3518,7.5,0.2,2.05,1.2,0.05,128,131,low,3.19,0.52,11.1,5,white
3519,6.9,0.33,4.34,7.5,0.038,190,132,low,3.23,0.43,13.4,7,white
3520,6,0.23,0.75,9.7,0.048,205,207,high,3.05,0.3,9.1,5,white
3521,5.9,0.23,1.68,3.8,0.038,199,152,low,3.31,,11.3,7,white
3522,6.6,0.32,2.05,7.2,0.048,151,178,high,3.2,0.46,9.4,5,white
