measure,year,month,sector,size,district,elevation,floors,built,tmp_min,tmp_mean,tmp_max,cost,source
17125,2006.0,8.0,commercial,547.0,6,37.0,5.0,1992.0,18.7,28.6,35.2,2611.38,gas
17126,2006.0,12.0,commercial,803.0,6,203.0,4.0,1964.0,8.5,15.7,20.8,6092.36,oil
17127,2008.0,4.0,education,473.0,2,337.0,5.0,1995.0,22.0,26.9,31.6,4195.7,elec
17128,2010.0,3.0,education,222.0,4,117.0,2.0,1982.0,17.4,24.2,30.2,363.37,gas
17129,2014.0,10.0,residential,3228.0,3,-7.0,5.0,1944.0,16.4,23.6,28.5,851.08,gas
17130,2009.0,7.0,education,545.0,5,19.0,4.0,2002.0,25.3,30.0,36.9,3066.16,elec
17131,2007.0,11.0,commercial,367.0,2,-7.0,6.0,1974.0,12.5,19.6,24.7,2102.47,gas
17132,2006.0,3.0,factory,342.0,4,172.0,2.0,1984.0,13.5,23.3,,550.58,oil
17133,2014.0,2.0,commercial,290.0,2,-7.0,5.0,1981.0,12.3,20.0,27.2,2250.86,elec
17134,2008.0,12.0,commercial,854.0,4,337.0,1.0,1936.0,9.4,14.7,,1546.63,elec
17135,2013.0,11.0,office,,6,37.0,29.0,1952.0,10.4,18.4,26.6,51399.6,elec
17136,2007.0,1.0,residential,623.0,8,337.0,26.0,1993.0,8.6,14.7,19.6,16490.86,elec
17137,2006.0,1.0,education,1114.0,4,51.0,4.0,1924.0,7.0,15.0,21.6,3481.03,gas
17138,2006.0,4.0,,648.0,8,172.0,29.0,1937.0,21.8,27.0,33.5,,elec
17139,2005.0,10.0,residential,648.0,8,172.0,29.0,1937.0,17.7,23.6,32.0,15586.99,oil
17140,2010.0,10.0,commercial,501.0,8,117.0,6.0,2009.0,16.7,22.4,29.9,4138.97,oil
17141,2014.0,4.0,commercial,317.0,8,51.0,2.0,1976.0,22.0,26.8,32.7,416.04,gas
17142,2010.0,2.0,office,529.0,2,117.0,26.0,1989.0,12.7,18.8,23.6,8442.21,gas
17143,2007.0,12.0,education,,1,337.0,5.0,1993.0,8.4,14.3,19.9,2025.85,gas
17144,2010.0,12.0,,1172.0,8,12.0,2.0,1997.0,,15.6,,2505.7,elec
17145,2012.0,3.0,office,529.0,2,117.0,26.0,1989.0,17.5,23.9,29.4,,elec
17146,2013.0,4.0,residential,449.0,1,337.0,29.0,1926.0,20.1,27.2,34.9,6484.65,gas
17147,2005.0,12.0,factory,1272.0,2,19.0,3.0,1922.0,8.2,15.3,20.6,4319.52,oil
17148,2011.0,9.0,,349.0,1,55.0,3.0,2003.0,20.1,26.9,33.7,930.99,oil
17149,2008.0,11.0,commercial,301.0,2,337.0,3.0,1992.0,9.9,19.3,26.4,1386.39,oil
17150,2011.0,6.0,factory,306.0,6,337.0,5.0,1989.0,25.2,29.8,35.4,818.17,gas
17151,2011.0,9.0,residential,163.0,1,12.0,21.0,1989.0,21.7,25.9,30.9,2883.54,oil
17152,2009.0,7.0,commercial,230.0,6,203.0,4.0,1967.0,21.7,30.0,36.3,1105.1,oil
17153,2010.0,5.0,education,1114.0,4,51.0,4.0,1924.0,24.7,30.2,36.2,3812.55,gas
17154,2009.0,5.0,residential,623.0,1,51.0,26.0,1999.0,23.7,29.9,36.2,9015.89,gas
17155,2005.0,12.0,commercial,547.0,2,172.0,1.0,1923.0,6.8,14.0,20.5,1002.27,oil
17156,2007.0,12.0,office,623.0,2,172.0,8.0,1974.0,7.6,14.9,20.4,3229.13,gas
17157,2009.0,1.0,education,320.0,2,203.0,5.0,1944.0,7.2,14.4,22.6,2601.98,elec
17158,2011.0,1.0,office,176.0,6,55.0,24.0,1972.0,9.7,15.0,20.2,5203.97,elec
17159,2005.0,4.0,residential,1172.0,8,,2.0,1997.0,23.5,28.0,34.3,2982.97,elec
17160,2006.0,4.0,factory,320.0,8,37.0,3.0,1990.0,19.3,27.2,32.3,337.48,gas
17161,2006.0,8.0,residential,648.0,8,172.0,29.0,1937.0,23.2,28.5,34.9,14511.18,oil
17162,2013.0,4.0,,1178.0,4,117.0,3.0,1930.0,20.6,25.6,32.6,2914.14,gas
17163,2012.0,11.0,education,493.0,2,51.0,2.0,1993.0,13.3,19.8,25.2,1530.59,elec
17164,2006.0,10.0,commercial,290.0,2,-7.0,5.0,1981.0,,23.5,31.0,3001.15,elec
17165,2009.0,7.0,commercial,372.0,6,55.0,,1997.0,22.4,30.7,39.3,1523.34,oil
17166,2008.0,1.0,office,1210.0,1,117.0,,2004.0,4.5,15.1,22.8,9012.08,elec
17167,2013.0,4.0,residential,3228.0,3,-7.0,5.0,1944.0,21.6,27.1,,,elec
17168,2014.0,8.0,commercial,596.0,1,337.0,6.0,1984.0,21.9,29.5,35.5,5326.81,elec
17169,2014.0,6.0,factory,3888.0,8,172.0,1.0,1963.0,25.2,29.6,40.9,2473.93,elec
17170,2012.0,12.0,office,804.0,1,337.0,18.0,1995.0,9.4,14.5,20.1,18449.93,oil
17171,2006.0,1.0,education,911.0,5,172.0,1.0,1986.0,,13.7,,1286.29,oil
17172,2014.0,10.0,,,3,37.0,4.0,1969.0,18.6,24.0,29.1,2005.39,oil
17173,2011.0,10.0,office,1084.0,8,19.0,24.0,1924.0,18.8,24.2,28.2,23016.75,oil
17174,2008.0,9.0,factory,287.0,8,203.0,5.0,1923.0,19.8,26.2,32.4,456.42,gas
17175,2012.0,8.0,commercial,622.0,3,51.0,1.0,1966.0,21.5,28.4,34.0,,gas
17176,2008.0,9.0,education,508.0,2,19.0,3.0,2006.0,21.0,27.2,33.7,2365.74,elec
17177,2011.0,7.0,factory,520.0,7,,2.0,1964.0,24.5,30.5,35.9,611.75,gas
17178,2011.0,1.0,education,256.0,7,37.0,2.0,1946.0,10.4,15.5,26.2,949.62,elec
17179,2006.0,6.0,office,474.0,2,51.0,26.0,1992.0,26.9,31.6,37.3,,gas
17180,2013.0,12.0,commercial,588.0,2,12.0,4.0,1963.0,4.8,14.3,21.0,2582.54,gas
17181,2009.0,10.0,commercial,139.0,7,117.0,6.0,1928.0,16.1,23.1,29.5,,elec
17182,2010.0,6.0,education,837.0,5,203.0,3.0,1934.0,27.2,31.5,35.6,2917.5,elec
17183,2006.0,12.0,office,968.0,3,-7.0,3.0,1965.0,6.2,14.4,23.3,3467.06,oil
17184,2011.0,8.0,factory,379.0,2,117.0,1.0,1973.0,22.1,28.5,32.7,304.86,oil
17185,2014.0,7.0,residential,954.0,8,117.0,27.0,1943.0,22.6,30.2,35.2,,oil
17186,2012.0,7.0,commercial,2080.0,2,117.0,6.0,2006.0,24.8,30.5,37.2,,gas
17187,2014.0,3.0,education,565.0,5,117.0,5.0,2006.0,14.9,22.4,28.2,3214.7,gas
17188,2011.0,9.0,education,351.0,6,117.0,1.0,1979.0,19.2,25.8,32.9,313.37,gas
17189,2008.0,7.0,commercial,1105.0,7,,6.0,1966.0,22.8,29.5,34.7,13748.5,elec
17190,2014.0,8.0,education,480.0,4,51.0,2.0,1951.0,21.9,28.7,,821.38,gas
17191,,8.0,commercial,877.0,2,55.0,2.0,1984.0,23.0,29.3,33.4,3479.09,elec
17192,2010.0,10.0,commercial,1265.0,7,117.0,3.0,1971.0,15.5,22.9,27.8,8553.93,elec
17193,,8.0,commercial,912.0,6,172.0,6.0,1951.0,21.0,29.3,33.8,9867.11,elec
17194,2006.0,11.0,,921.0,6,51.0,27.0,1979.0,13.6,20.0,27.5,,elec
17195,2011.0,4.0,education,493.0,2,51.0,2.0,1993.0,19.4,27.1,32.5,1530.59,elec
17196,2008.0,6.0,,1029.0,5,117.0,4.0,1956.0,22.0,30.3,,4301.4,oil
17197,2007.0,1.0,factory,218.0,3,203.0,1.0,1971.0,,14.7,20.8,184.06,oil
17198,2009.0,4.0,factory,240.0,3,37.0,5.0,1957.0,19.9,26.7,33.1,52.73,gas
17199,2005.0,8.0,commercial,529.0,8,117.0,2.0,1938.0,22.4,28.2,35.0,1591.76,elec
17200,2006.0,8.0,office,549.0,8,19.0,3.0,1972.0,22.5,28.3,34.8,1413.13,oil
17201,2008.0,3.0,office,1342.0,6,19.0,5.0,1944.0,12.7,22.5,29.0,4992.24,gas
17202,2012.0,1.0,residential,394.0,1,37.0,,1940.0,7.5,15.0,21.7,2539.29,gas
17203,2009.0,7.0,factory,953.0,2,-7.0,1.0,1982.0,18.6,30.5,37.9,551.93,oil
17204,2007.0,11.0,education,260.0,4,55.0,5.0,1979.0,13.3,20.6,29.3,1467.65,elec
17205,2014.0,10.0,commercial,301.0,2,337.0,,,17.0,23.3,30.2,1791.12,elec
17206,2005.0,7.0,commercial,836.0,2,12.0,3.0,1971.0,25.5,30.6,38.0,3460.64,elec
17207,2014.0,3.0,commercial,558.0,2,117.0,3.0,1938.0,15.9,22.7,30.5,,elec
17208,2009.0,3.0,commercial,803.0,6,203.0,4.0,1964.0,17.6,23.1,29.1,3856.33,oil
17209,2007.0,4.0,education,453.0,5,55.0,2.0,1937.0,21.9,27.2,32.7,1163.48,elec
17210,2008.0,,education,581.0,7,337.0,5.0,1984.0,13.0,19.5,28.9,2609.79,gas
17211,2012.0,2.0,education,1013.0,4,117.0,6.0,1977.0,13.6,19.2,25.0,8949.14,oil
17212,2012.0,3.0,commercial,213.0,1,172.0,3.0,1960.0,17.2,24.4,31.4,698.86,gas
17213,2006.0,12.0,commercial,448.0,1,-7.0,6.0,1987.0,8.7,14.2,20.6,5044.45,oil
17214,2007.0,11.0,commercial,624.0,6,55.0,,1978.0,14.8,19.4,26.9,4990.0,elec
17215,2009.0,12.0,commercial,547.0,2,172.0,1.0,1923.0,10.4,14.8,19.1,1216.31,oil
17216,2010.0,1.0,education,299.0,6,37.0,5.0,1936.0,9.3,15.2,,1707.89,elec
17217,2009.0,3.0,education,326.0,7,12.0,,1983.0,14.9,23.6,30.2,1115.7,gas
17218,2012.0,5.0,commercial,312.0,4,172.0,3.0,1959.0,25.1,29.6,34.8,1463.98,elec
17219,2011.0,12.0,office,921.0,6,51.0,27.0,1979.0,6.7,14.6,22.7,15417.54,gas
17220,2011.0,7.0,office,356.0,1,55.0,25.0,1952.0,24.0,29.6,36.6,5504.21,gas
17221,2014.0,9.0,office,331.0,1,55.0,19.0,1964.0,19.0,25.9,30.3,4503.55,gas
17222,2014.0,11.0,commercial,635.0,2,12.0,5.0,,11.1,19.7,,3637.79,gas
17223,2013.0,3.0,factory,342.0,4,172.0,2.0,1984.0,13.1,22.9,,517.83,oil
17224,2014.0,10.0,commercial,139.0,7,117.0,6.0,1928.0,16.7,23.5,28.4,1579.06,elec
17225,2010.0,,commercial,5947.0,6,12.0,2.0,1996.0,9.1,14.3,22.1,11872.59,gas
17226,2011.0,2.0,factory,953.0,2,-7.0,1.0,1982.0,13.7,19.2,26.4,609.32,gas
17227,2010.0,11.0,office,373.0,8,,16.0,1940.0,11.9,18.9,25.9,2930.53,gas
17228,2010.0,12.0,office,1260.0,6,55.0,4.0,1937.0,9.9,15.9,24.9,5382.8,oil
17229,2011.0,12.0,commercial,615.0,6,172.0,5.0,1998.0,9.3,15.1,21.6,4821.6,elec
17230,2013.0,2.0,factory,218.0,4,37.0,6.0,1990.0,13.4,19.6,25.0,887.16,oil
17231,2014.0,3.0,factory,819.0,3,37.0,6.0,2006.0,16.2,23.4,29.9,3178.66,oil
17232,2012.0,7.0,commercial,,5,-7.0,6.0,1990.0,23.8,30.2,36.3,11425.84,gas
17233,2008.0,11.0,education,599.0,1,337.0,2.0,1946.0,13.7,20.0,24.9,1775.34,oil
17234,2009.0,10.0,factory,625.0,2,51.0,1.0,1975.0,14.0,23.2,28.1,319.69,gas
17235,2014.0,10.0,residential,486.0,2,-7.0,17.0,2006.0,17.2,23.1,30.2,7327.65,oil
17236,2009.0,8.0,education,451.0,5,203.0,4.0,1978.0,22.2,29.6,38.4,2427.0,elec
17237,2011.0,2.0,office,582.0,4,37.0,3.0,1975.0,13.4,19.3,,1082.52,gas
17238,2006.0,12.0,education,608.0,1,203.0,6.0,1950.0,8.0,14.9,25.7,5109.5,oil
17239,2005.0,5.0,commercial,411.0,8,19.0,4.0,1987.0,22.8,29.6,34.2,2473.39,elec
17240,2012.0,9.0,residential,228.0,1,55.0,22.0,1960.0,22.4,26.7,34.1,6067.35,elec
17241,2010.0,4.0,office,1296.0,3,12.0,20.0,2008.0,19.3,25.5,28.8,,oil
17242,2011.0,,residential,594.0,8,337.0,26.0,1994.0,11.3,19.4,24.6,19787.16,oil
17243,2007.0,5.0,factory,3888.0,8,172.0,1.0,1963.0,22.5,29.6,35.3,,elec
17244,2005.0,9.0,education,425.0,5,-7.0,4.0,1932.0,19.2,25.7,32.0,1730.43,oil
17245,2010.0,7.0,office,285.0,7,55.0,8.0,1932.0,23.7,30.0,35.0,1950.77,gas
17246,2006.0,7.0,education,525.0,8,117.0,1.0,1993.0,24.8,31.0,35.5,712.66,elec
17247,2014.0,12.0,commercial,372.0,6,55.0,,1997.0,8.5,14.8,22.0,1808.02,oil
17248,2007.0,10.0,office,657.0,5,203.0,24.0,1999.0,17.6,23.1,28.4,14952.64,gas
17249,2008.0,3.0,commercial,312.0,4,172.0,3.0,1959.0,17.6,23.2,27.8,1124.84,oil
17250,2009.0,4.0,residential,163.0,1,12.0,,1989.0,19.6,26.7,31.9,2282.8,oil
17251,2013.0,10.0,office,,6,37.0,29.0,1952.0,17.3,22.9,27.8,37673.3,oil
17252,2010.0,2.0,commercial,553.0,4,12.0,2.0,2001.0,10.7,19.6,26.5,1448.47,oil
17253,2007.0,7.0,factory,349.0,6,172.0,3.0,1958.0,23.9,30.5,37.7,703.58,elec
17254,2005.0,12.0,education,,5,117.0,5.0,2006.0,6.2,15.4,21.2,3222.59,oil
17255,2012.0,3.0,factory,987.0,5,203.0,2.0,1934.0,15.6,23.8,33.5,1508.93,elec
17256,2014.0,9.0,factory,407.0,4,-7.0,4.0,1979.0,20.3,26.6,,1364.1,elec
17257,2012.0,5.0,commercial,547.0,6,37.0,5.0,1992.0,24.3,29.5,35.0,3285.28,oil
17258,2005.0,12.0,factory,819.0,3,37.0,6.0,2006.0,6.7,14.8,22.8,4502.15,oil
17259,2012.0,10.0,commercial,657.0,2,19.0,5.0,1972.0,,22.2,30.7,5099.37,elec
17260,2007.0,8.0,factory,306.0,6,337.0,5.0,1989.0,22.9,28.6,34.0,711.45,gas
17261,2007.0,6.0,office,741.0,2,55.0,9.0,2004.0,21.0,29.7,34.7,4863.7,oil
17262,2013.0,6.0,residential,1085.0,5,37.0,7.0,1928.0,25.3,29.8,,4870.5,oil
17263,2013.0,9.0,education,399.0,5,12.0,4.0,1975.0,21.1,27.3,32.2,2147.17,elec
17264,2010.0,10.0,commercial,975.0,2,12.0,3.0,1994.0,15.4,24.2,32.0,4540.54,elec
17265,2006.0,9.0,education,581.0,7,337.0,5.0,1984.0,22.5,26.9,,2734.07,gas
17266,2008.0,1.0,commercial,1105.0,7,117.0,6.0,1966.0,7.3,14.2,18.9,7279.87,gas
17267,2009.0,2.0,office,968.0,3,-7.0,3.0,1965.0,11.5,19.5,,170.15,gas
17268,2008.0,8.0,factory,3888.0,8,172.0,1.0,1963.0,23.3,29.6,35.6,2160.76,oil
17269,2012.0,4.0,commercial,547.0,2,172.0,1.0,1923.0,19.8,26.5,33.7,679.86,oil
17270,2010.0,,education,565.0,5,,5.0,2006.0,17.7,23.5,29.2,3973.35,elec
17271,2013.0,11.0,factory,452.0,5,-7.0,2.0,1939.0,12.8,18.9,25.3,794.67,elec
17272,2006.0,3.0,office,921.0,6,51.0,27.0,,18.2,23.7,30.3,22588.88,oil
17273,2006.0,3.0,commercial,442.0,1,172.0,5.0,1953.0,18.7,24.2,32.9,3811.81,elec
17274,,4.0,education,480.0,4,51.0,2.0,1951.0,19.5,27.3,34.8,1022.98,oil
17275,2006.0,11.0,office,399.0,5,37.0,15.0,1922.0,12.9,19.4,28.8,6099.91,elec
17276,2014.0,3.0,factory,306.0,6,337.0,5.0,1989.0,16.9,23.0,29.1,853.74,gas
17277,2008.0,5.0,residential,863.0,5,19.0,4.0,1940.0,25.2,29.5,33.7,3641.42,elec
17278,2007.0,1.0,education,545.0,5,19.0,4.0,2002.0,7.4,14.5,22.6,3066.16,elec
17279,2005.0,10.0,office,258.0,4,117.0,11.0,1950.0,18.1,23.6,29.7,2517.36,oil
17280,2012.0,6.0,office,921.0,6,51.0,27.0,1979.0,22.3,30.5,36.7,19396.26,oil
17281,2005.0,4.0,education,608.0,1,203.0,6.0,1950.0,19.3,26.5,32.8,5638.35,elec
17282,2012.0,11.0,education,243.0,8,19.0,6.0,1991.0,13.5,18.8,24.7,,oil
17283,2007.0,7.0,factory,1515.0,3,117.0,6.0,1934.0,25.7,30.1,37.6,4307.3,oil
17284,2008.0,8.0,factory,371.0,5,-7.0,6.0,1953.0,25.7,30.1,37.4,2126.94,elec
17285,,6.0,education,,4,117.0,5.0,2007.0,25.5,30.3,35.2,943.02,gas
17286,2010.0,12.0,education,812.0,7,337.0,3.0,2008.0,5.5,14.8,22.5,3466.46,oil
17287,2013.0,11.0,office,,7,117.0,22.0,1920.0,13.1,19.0,28.0,25181.07,oil
17288,2009.0,5.0,office,813.0,8,-7.0,20.0,2000.0,20.5,29.7,35.6,21152.31,elec
17289,2008.0,8.0,commercial,378.0,3,117.0,5.0,1922.0,22.7,29.1,34.9,3200.6,elec
17290,2011.0,11.0,,349.0,6,172.0,3.0,1958.0,13.9,19.1,26.0,,elec
17291,2013.0,3.0,residential,3228.0,3,-7.0,5.0,1944.0,18.0,23.1,28.9,15374.32,elec
17292,2014.0,9.0,factory,218.0,4,37.0,6.0,1990.0,20.6,26.9,,638.63,gas
17293,2005.0,6.0,commercial,260.0,4,117.0,4.0,2009.0,27.4,31.0,37.7,1128.4,gas
17294,2007.0,2.0,commercial,1128.0,6,172.0,1.0,2008.0,12.0,18.7,24.8,2034.01,elec
17295,2009.0,,education,,7,337.0,5.0,1984.0,8.8,14.9,20.4,5387.96,elec
17296,2014.0,8.0,commercial,1128.0,6,172.0,1.0,2008.0,22.1,28.9,35.1,1293.36,oil
17297,2012.0,7.0,office,1292.0,1,37.0,5.0,1992.0,,29.5,35.9,4205.46,gas
17298,2010.0,10.0,education,451.0,5,203.0,4.0,1978.0,18.3,23.7,32.4,1963.6,gas
17299,2006.0,1.0,factory,987.0,5,203.0,2.0,1934.0,8.6,15.1,,1493.39,oil
17300,,6.0,,305.0,2,55.0,4.0,1997.0,23.6,30.2,37.2,1893.83,elec
17301,2014.0,11.0,residential,228.0,1,55.0,22.0,1960.0,14.8,19.0,,5027.26,oil
17302,2010.0,7.0,residential,350.0,3,19.0,22.0,1963.0,27.1,30.6,34.9,6636.17,elec
17303,2009.0,6.0,commercial,448.0,1,-7.0,6.0,1987.0,25.3,32.0,37.8,,gas
17304,2014.0,8.0,commercial,1554.0,4,37.0,1.0,1995.0,23.1,29.8,38.4,2049.09,oil
17305,2008.0,8.0,office,435.0,6,117.0,9.0,1990.0,24.3,28.6,34.4,2791.4,gas
17306,2005.0,11.0,commercial,388.0,4,37.0,3.0,1970.0,14.1,19.0,,858.8,gas
17307,2008.0,12.0,residential,464.0,3,12.0,3.0,2001.0,6.7,14.8,21.1,76.9,gas
17308,2005.0,8.0,commercial,203.0,6,117.0,4.0,1953.0,24.3,30.2,34.5,740.06,gas
17309,,2.0,education,1107.0,4,203.0,4.0,1927.0,12.6,20.9,29.8,4118.04,gas
17310,2014.0,12.0,residential,982.0,8,55.0,28.0,1959.0,8.1,14.6,20.9,10494.45,gas
17311,2008.0,3.0,factory,2362.0,6,117.0,6.0,2007.0,17.5,23.7,30.0,10069.79,oil
17312,2014.0,1.0,education,173.0,6,51.0,6.0,1999.0,9.6,14.9,22.8,1534.58,elec
17313,2009.0,8.0,commercial,317.0,8,51.0,,1976.0,18.9,29.2,34.5,1004.05,elec
17314,2007.0,3.0,,649.0,3,172.0,9.0,2008.0,17.7,23.9,29.3,407.41,gas
17315,2008.0,8.0,education,857.0,8,37.0,6.0,1966.0,23.3,29.4,36.8,2892.19,gas
17316,2010.0,8.0,office,843.0,4,203.0,,1941.0,22.3,28.4,34.8,2090.64,gas
17317,2007.0,6.0,education,312.0,1,-7.0,1.0,1941.0,25.4,31.0,37.2,335.84,oil
17318,2014.0,10.0,commercial,657.0,2,19.0,5.0,1972.0,17.4,23.0,28.5,5099.37,elec
17319,2011.0,9.0,education,,5,337.0,6.0,1954.0,19.9,27.8,35.6,3400.91,elec
17320,2012.0,2.0,factory,1272.0,2,19.0,3.0,1922.0,12.9,19.6,27.4,3702.28,elec
17321,2005.0,7.0,education,471.0,8,117.0,3.0,2001.0,25.2,29.3,,832.61,gas
17322,2013.0,8.0,education,,6,37.0,5.0,1936.0,23.8,29.4,36.4,1679.18,oil
17323,2006.0,4.0,,357.0,7,337.0,6.0,1921.0,21.4,27.4,35.2,2458.87,gas
17324,2013.0,,commercial,367.0,2,-7.0,6.0,1974.0,21.9,29.2,34.6,3418.21,elec
17325,2008.0,11.0,commercial,,5,55.0,5.0,1935.0,14.0,19.6,27.5,7460.86,gas
17326,2013.0,6.0,residential,228.0,1,55.0,22.0,1960.0,26.2,30.0,34.0,5308.93,elec
17327,2010.0,11.0,factory,368.0,7,-7.0,1.0,1932.0,12.5,19.1,24.8,426.59,elec
17328,2011.0,4.0,commercial,339.0,1,12.0,1.0,1926.0,19.6,27.4,33.8,584.71,elec
17329,2010.0,6.0,residential,689.0,5,51.0,22.0,1931.0,25.2,30.1,35.7,13208.92,elec
17330,2008.0,,commercial,813.0,3,12.0,4.0,1961.0,17.8,26.7,35.9,4359.76,elec
17331,2005.0,6.0,residential,291.0,6,51.0,13.0,1994.0,23.1,30.0,33.9,2921.23,oil
17332,2011.0,10.0,factory,287.0,8,203.0,5.0,1923.0,17.3,23.8,31.2,600.55,gas
17333,2013.0,6.0,education,,2,19.0,3.0,2006.0,20.1,29.3,36.0,2027.77,elec
17334,2014.0,8.0,education,471.0,8,117.0,3.0,2001.0,24.4,29.6,34.2,2109.87,elec
17335,2013.0,,office,1122.0,6,37.0,27.0,1958.0,20.8,26.9,31.9,19721.39,gas
17336,2011.0,,,487.0,1,51.0,2.0,1934.0,9.9,15.4,19.4,1486.89,oil
17337,2012.0,10.0,commercial,260.0,7,337.0,6.0,1929.0,19.1,23.4,31.6,3094.29,elec
17338,2006.0,7.0,,356.0,1,55.0,25.0,1952.0,22.7,31.0,34.9,10466.4,elec
17339,2012.0,6.0,education,814.0,1,55.0,5.0,1935.0,27.7,30.9,36.2,5196.58,elec
17340,2009.0,12.0,commercial,1554.0,4,37.0,1.0,1995.0,7.0,14.4,20.5,2869.7,oil
17341,2009.0,8.0,residential,679.0,2,37.0,4.0,1987.0,23.2,28.8,33.8,1992.43,oil
17342,2010.0,12.0,residential,179.0,3,12.0,7.0,1978.0,7.2,14.2,19.9,1333.13,oil
17343,2008.0,7.0,factory,388.0,2,337.0,1.0,1941.0,26.9,29.7,32.5,430.21,elec
17344,2012.0,3.0,education,493.0,2,51.0,2.0,1993.0,19.6,24.4,29.6,1311.93,elec
17345,2012.0,,,844.0,3,-7.0,2.0,1996.0,7.0,15.0,21.6,2143.9,elec
17346,2005.0,5.0,office,399.0,5,37.0,15.0,1922.0,22.0,29.3,35.5,7014.9,elec
17347,2008.0,12.0,factory,987.0,5,203.0,2.0,1934.0,8.7,14.4,21.8,,elec
17348,2009.0,9.0,commercial,1707.0,4,172.0,6.0,2006.0,20.1,25.8,31.8,17705.55,elec
17349,2007.0,9.0,residential,689.0,5,51.0,22.0,1931.0,22.0,27.2,31.9,14061.7,gas
17350,2012.0,10.0,factory,923.0,8,12.0,3.0,1975.0,16.0,23.1,30.3,1112.47,gas
17351,2007.0,1.0,education,473.0,2,337.0,5.0,1995.0,11.1,15.7,24.7,3496.42,elec
17352,2005.0,2.0,,179.0,3,12.0,7.0,1978.0,11.4,18.7,24.4,69.22,gas
17353,2006.0,10.0,commercial,203.0,6,117.0,4.0,1953.0,17.0,23.6,29.7,1104.04,oil
17354,2006.0,1.0,commercial,429.0,8,51.0,1.0,1963.0,6.5,14.3,22.7,645.43,elec
17355,2012.0,9.0,office,249.0,6,337.0,3.0,1940.0,19.2,26.3,,509.45,gas
17356,2009.0,8.0,,861.0,7,19.0,5.0,2003.0,25.7,30.4,,3499.19,gas
17357,2013.0,10.0,office,423.0,7,37.0,4.0,1991.0,14.8,23.9,33.8,2029.3,oil
17358,2008.0,2.0,office,1260.0,6,55.0,4.0,1937.0,15.8,20.3,26.2,6491.52,elec
17359,2013.0,5.0,commercial,301.0,7,12.0,2.0,1920.0,22.4,29.4,33.8,,oil
17360,2013.0,10.0,office,943.0,8,37.0,7.0,1925.0,,23.3,29.4,8960.46,elec
17361,2013.0,3.0,residential,1186.0,3,117.0,5.0,1999.0,17.6,23.4,28.3,4860.62,oil
17362,2006.0,9.0,office,399.0,5,37.0,15.0,1922.0,21.6,26.7,33.3,4061.42,oil
17363,2006.0,4.0,residential,,3,172.0,18.0,1950.0,20.0,26.7,30.5,713.13,gas
17364,2008.0,7.0,office,258.0,4,117.0,11.0,1950.0,25.0,31.2,36.9,,oil
17365,2011.0,10.0,office,487.0,1,51.0,2.0,1934.0,19.0,23.6,,1053.96,oil
17366,2011.0,2.0,education,439.0,1,19.0,6.0,1989.0,15.1,19.7,25.1,4071.11,elec
17367,2014.0,2.0,office,464.0,5,55.0,18.0,1947.0,12.2,20.0,26.8,6542.71,gas
17368,2005.0,3.0,residential,623.0,8,337.0,26.0,1993.0,17.5,22.5,27.0,12867.42,oil
17369,2011.0,5.0,residential,179.0,3,12.0,7.0,1978.0,22.4,29.7,34.8,791.65,oil
17370,2005.0,3.0,factory,641.0,6,337.0,5.0,1963.0,17.1,24.2,30.2,2692.2,elec
17371,2005.0,1.0,,589.0,2,12.0,2.0,1956.0,7.1,16.1,21.2,2162.21,oil
17372,2014.0,1.0,office,,1,337.0,18.0,1995.0,6.7,14.4,21.1,17019.07,elec
17373,2009.0,3.0,factory,595.0,7,37.0,1.0,1999.0,17.4,24.4,28.2,804.68,elec
17374,2006.0,11.0,commercial,932.0,5,117.0,6.0,1958.0,7.5,19.2,,5164.5,gas
17375,2006.0,2.0,education,351.0,6,117.0,1.0,1979.0,14.2,20.0,,495.33,elec
17376,2010.0,4.0,office,1084.0,8,19.0,24.0,1924.0,21.3,27.0,32.4,35315.16,elec
17377,2009.0,,education,299.0,6,37.0,5.0,1936.0,,14.2,20.4,1112.28,gas
17378,2014.0,2.0,education,156.0,3,-7.0,3.0,1978.0,13.3,19.1,26.3,36.04,gas
17379,2008.0,3.0,commercial,,6,12.0,2.0,1936.0,16.8,23.4,32.6,2658.77,oil
17380,2010.0,3.0,commercial,372.0,6,55.0,3.0,1997.0,16.9,22.7,31.8,1065.56,gas
17381,2011.0,10.0,residential,291.0,6,51.0,13.0,1994.0,18.6,23.7,28.7,2965.98,oil
17382,2010.0,11.0,residential,291.0,6,51.0,13.0,1994.0,13.6,19.6,26.0,1794.28,gas
17383,2005.0,1.0,commercial,411.0,8,19.0,4.0,1987.0,10.0,15.7,,2863.93,elec
17384,2010.0,11.0,office,956.0,2,51.0,13.0,2002.0,11.0,20.3,25.8,,oil
17385,2006.0,1.0,,218.0,3,203.0,1.0,1971.0,11.0,15.3,23.8,188.93,oil
17386,2013.0,3.0,education,585.0,8,12.0,3.0,1924.0,17.7,24.1,29.8,2977.88,elec
17387,2007.0,6.0,commercial,232.0,5,172.0,3.0,1976.0,26.1,30.8,39.9,1092.42,elec
17388,2012.0,5.0,residential,686.0,3,172.0,18.0,1950.0,23.0,28.1,32.9,,oil
17389,2009.0,6.0,factory,218.0,4,37.0,6.0,1990.0,25.4,30.2,35.0,1326.7,elec
