,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
3763,Female,Yes,50.0,Yes,Artist,1.0,High,8.0,6.0,7.3870000000000005,4.3469999999999995,0.019,2.279,B
3764,Female,No,46.0,No,Doctor,1.0,Low,2.0,6.0,8.586,1.844,3.9530000000000003,2.421,B
3766,Male,Yes,37.0,Yes,Artist,1.0,Average,2.0,6.0,17.869,9.037,15.39,10.72,C
3767,Male,No,28.0,Yes,Healthcare,14.0,Low,1.0,6.0,10.014,-0.809,2.5269999999999997,6.36,D
3768,Male,Yes,71.0,No,Lawyer,0.0,Low,1.0,6.0,6.846,3.8489999999999998,4.048,7.943,A
3769,Female,Yes,66.0,No,Marketing,1.0,High,2.0,1.0,15.834000000000001,13.904000000000002,15.478,2.392,C
3770,Female,Yes,57.0,Yes,Homemaker,1.0,Average,2.0,3.0,13.427,11.883,20.589000000000002,6.122000000000001,C
3772,Female,Yes,40.0,Yes,Artist,0.0,Average,2.0,6.0,5.2139999999999995,2.9810000000000003,2.063,1.423,A
3773,Female,No,49.0,Yes,Healthcare,8.0,Low,1.0,3.0,15.142999999999999,-1.266,7.331,12.152000000000001,D
3774,Male,Yes,41.0,No,Artist,2.0,Average,3.0,6.0,13.959000000000001,5.4510000000000005,13.978,2.454,C
3775,Female,Yes,42.0,No,Engineer,0.0,Low,4.0,4.0,2.258,8.179,6.244,6.938,D
3776,Female,Yes,87.0,No,Entertainment,1.0,High,3.0,6.0,3.174,4.824,2.259,3.233,A
3777,Female,Yes,80.0,Yes,Artist,6.0,Average,2.0,6.0,10.006,11.879000000000001,16.963,8.58,C
3778,Male,Yes,60.0,Yes,Artist,1.0,Low,1.0,3.0,7.419,4.5280000000000005,3.298,4.325,A
3779,Male,Yes,38.0,Yes,Artist,1.0,Average,4.0,6.0,7.447,6.461,12.855,8.152999999999999,C
3780,Female,Yes,74.0,Yes,Lawyer,1.0,High,2.0,6.0,5.46,5.492999999999999,5.011,-0.998,A
3781,Female,No,30.0,No,Doctor,9.0,Low,5.0,6.0,6.265,6.195,7.776,2.1519999999999997,D
3783,Female,No,43.0,Yes,Artist,1.0,Low,1.0,4.0,7.48,4.406000000000001,0.7190000000000001,3.27,A
3785,Male,Yes,53.0,Yes,Executive,1.0,High,3.0,6.0,4.361000000000001,2.5180000000000002,1.295,5.6579999999999995,B
3786,Female,No,23.0,No,Healthcare,2.0,Low,6.0,1.0,7.831,3.3939999999999997,10.245,6.983,D
3788,Female,Yes,45.0,Yes,Artist,4.0,Average,4.0,2.0,24.22,7.337000000000001,12.445,3.265,C
3789,Male,No,22.0,No,Healthcare,1.0,Low,3.0,4.0,9.372,-0.395,8.043,19.604,D
3790,Male,Yes,63.0,No,Entertainment,0.0,Average,5.0,6.0,6.541,5.062,12.873,8.495,C
3791,Female,Yes,81.0,Yes,Lawyer,1.0,High,2.0,6.0,5.791,8.958,5.805,2.444,A
3792,Male,Yes,43.0,No,Marketing,0.0,Low,3.0,4.0,13.818,6.341,7.615,8.806000000000001,D
3794,Male,Yes,37.0,Yes,Healthcare,0.0,Low,7.0,4.0,7.7989999999999995,-1.318,4.225,-0.12300000000000001,D
3795,Male,Yes,83.0,Yes,Lawyer,1.0,High,2.0,6.0,6.6610000000000005,3.8989999999999996,-0.28300000000000003,-2.479,A
3796,Female,Yes,47.0,No,Engineer,10.0,Low,2.0,3.0,1.69,8.468,4.001,2.386,D
3797,Male,Yes,65.0,Yes,Lawyer,1.0,High,2.0,6.0,5.1739999999999995,2.966,0.243,3.602,A
3798,Male,No,25.0,No,Healthcare,1.0,Low,5.0,4.0,11.058,7.292000000000001,6.945,4.4,C
3799,Male,No,40.0,Yes,Artist,9.0,Low,3.0,6.0,7.7379999999999995,7.007999999999999,5.332999999999999,3.205,A
3800,Male,No,27.0,Yes,Executive,0.0,Low,6.0,6.0,6.876,6.126,7.893,9.715,D
3801,Male,No,19.0,No,Healthcare,0.0,Low,3.0,6.0,9.248,2.539,13.237,15.739,D
3803,Female,Yes,56.0,Yes,Artist,0.0,Average,2.0,3.0,11.533,9.584,5.482,-1.912,C
3804,Male,No,53.0,Yes,Artist,1.0,Low,2.0,4.0,21.771,14.417,2.449,4.085,C
3805,Female,Yes,39.0,Yes,Artist,0.0,Low,1.0,1.0,20.921,3.6189999999999998,11.3,1.6569999999999998,C
3806,Male,Yes,55.0,Yes,Entertainment,0.0,Average,4.0,3.0,10.57,8.849,7.352,7.265,C
3807,Male,Yes,65.0,Yes,Lawyer,0.0,Low,2.0,1.0,6.931,5.127000000000001,1.595,5.486000000000001,A
3808,Female,No,26.0,Yes,Engineer,0.0,Low,6.0,4.0,-0.19399999999999998,3.737,-3.736,3.0869999999999997,B
3809,Female,No,28.0,Yes,Healthcare,1.0,Low,3.0,6.0,5.357,6.742999999999999,6.678,4.672,D
3810,Male,Yes,40.0,Yes,Executive,1.0,High,4.0,6.0,9.2,6.343999999999999,4.415,4.321000000000001,A
3811,Male,No,40.0,No,Entertainment,5.0,Low,1.0,3.0,6.771,0.68,4.744,0.726,A
3812,Male,Yes,42.0,No,Executive,1.0,Average,4.0,6.0,6.917000000000001,5.067,-5.004,2.718,B
3813,Male,Yes,37.0,Yes,Entertainment,1.0,Low,4.0,6.0,7.699,3.298,1.963,4.149,A
3814,Female,No,22.0,No,Healthcare,0.0,Low,5.0,6.0,3.635,0.318,8.785,9.488,D
3815,Female,Yes,33.0,No,Healthcare,0.0,Low,5.0,5.0,2.7230000000000003,2.94,9.34,7.732,D
3816,Male,Yes,28.0,No,Executive,0.0,Average,3.0,6.0,6.027,-2.174,2.5140000000000002,8.031,D
3817,Male,Yes,51.0,Yes,Artist,1.0,Low,2.0,6.0,2.765,5.352,0.542,4.504,B
3818,Female,No,32.0,Yes,Healthcare,1.0,Low,3.0,6.0,7.452000000000001,2.9789999999999996,4.8919999999999995,0.32299999999999995,D
3820,Female,Yes,40.0,Yes,Doctor,1.0,Low,3.0,6.0,-6.055,2.556,3.542,3.676,B
3821,Male,Yes,36.0,Yes,Entertainment,5.0,Low,2.0,6.0,4.948,2.176,5.707999999999999,6.925,A
3822,Female,No,27.0,No,Homemaker,8.0,Low,1.0,6.0,9.156,4.6819999999999995,14.324000000000002,8.2,D
3824,Male,Yes,81.0,No,Executive,1.0,High,2.0,6.0,5.011,7.702000000000001,0.17600000000000002,6.191,B
3825,Female,No,59.0,Yes,Artist,0.0,Low,2.0,6.0,8.041,7.745,7.564,-0.7809999999999999,C
3826,Male,Yes,53.0,Yes,Executive,0.0,High,3.0,6.0,5.816,-1.05,1.41,1.949,B
3828,Male,No,20.0,No,Healthcare,1.0,Low,2.0,4.0,11.629000000000001,5.787999999999999,7.462999999999999,7.827999999999999,D
3829,Female,No,40.0,Yes,Doctor,7.0,Low,1.0,6.0,3.573,7.479,3.4210000000000003,1.422,A
3830,Male,Yes,37.0,Yes,Executive,9.0,High,2.0,3.0,7.979,3.4619999999999997,2.501,3.637,A
3831,Male,Yes,31.0,No,Doctor,8.0,Low,2.0,2.0,6.287000000000001,3.016,2.627,7.571000000000001,A
3832,Male,Yes,40.0,Yes,Executive,1.0,High,3.0,6.0,20.697,4.647,8.975,8.544,C
3833,Male,Yes,35.0,Yes,Executive,0.0,High,4.0,6.0,5.972,3.323,2.31,8.915,A
3834,Male,Yes,35.0,Yes,Entertainment,0.0,Low,2.0,6.0,10.587,-2.155,6.837000000000001,9.406,D
3835,Female,No,39.0,Yes,Artist,5.0,Low,3.0,6.0,-1.84,-2.208,2.806,2.838,B
3836,Male,Yes,79.0,Yes,Lawyer,2.0,Low,1.0,6.0,9.302,3.139,7.593,-0.855,D
3837,Male,Yes,42.0,Yes,Artist,8.0,Average,2.0,6.0,14.921,1.2,16.034000000000002,7.815,C
3838,Male,Yes,42.0,No,Engineer,1.0,Average,3.0,6.0,4.769,10.203,11.795,7.687,C
3839,Female,No,32.0,No,Engineer,9.0,Low,4.0,5.0,4.477,7.313,3.688,1.73,A
3841,Male,Yes,59.0,Yes,Artist,1.0,High,2.0,6.0,10.647,4.071000000000001,16.688,5.507000000000001,C
3842,Male,Yes,51.0,Yes,Executive,4.0,High,3.0,6.0,12.214,7.711,9.802,9.844,C
3843,Female,No,32.0,Yes,Healthcare,0.0,Low,1.0,4.0,9.046,5.867999999999999,8.839,-1.5919999999999999,D
3844,Male,Yes,49.0,Yes,Artist,1.0,Low,1.0,6.0,4.173,4.5280000000000005,6.845,0.506,A
3845,Female,No,40.0,No,Doctor,1.0,Low,2.0,3.0,14.47,5.083,12.800999999999998,-0.49,C
3846,Female,No,61.0,Yes,Entertainment,3.0,Low,1.0,6.0,7.475,3.033,4.225,3.072,A
3847,Female,Yes,86.0,No,Lawyer,8.0,High,2.0,6.0,5.598,2.085,-0.006,1.253,B
3848,Female,Yes,29.0,Yes,Artist,10.0,Low,2.0,6.0,12.543,-0.754,1.423,-0.7759999999999999,B
3849,Male,No,46.0,No,Marketing,1.0,Low,4.0,3.0,9.543,5.749,10.799000000000001,8.591000000000001,D
3851,Female,No,53.0,Yes,Engineer,1.0,Low,1.0,6.0,4.783,1.758,4.317,2.628,A
3852,Female,Yes,65.0,No,Marketing,1.0,Low,3.0,6.0,10.911,5.16,6.156000000000001,3.3989999999999996,D
3853,Male,No,32.0,No,Entertainment,0.0,Low,6.0,3.0,17.375999999999998,3.228,7.856,9.104,D
3855,Male,No,25.0,No,Doctor,9.0,Low,4.0,6.0,4.835,7.667999999999999,4.427,7.412999999999999,A
3856,Female,No,33.0,No,Engineer,1.0,Low,3.0,6.0,16.507,10.690999999999999,10.675999999999998,5.084,C
3857,Female,Yes,38.0,Yes,Doctor,0.0,Average,2.0,6.0,27.276999999999997,7.068,2.505,-4.407,C
3858,Female,Yes,43.0,Yes,Artist,0.0,Average,2.0,1.0,9.126,6.5360000000000005,7.8229999999999995,4.147,C
3859,Male,No,20.0,No,Healthcare,1.0,Low,2.0,3.0,8.158999999999999,1.4369999999999998,9.507,7.236000000000001,D
3860,Male,Yes,33.0,Yes,Entertainment,1.0,Low,2.0,7.0,6.359,5.6339999999999995,2.889,0.6559999999999999,A
3862,Female,Yes,37.0,No,Engineer,1.0,Average,4.0,4.0,5.648,3.071,7.034,2.425,A
3863,Male,Yes,38.0,Yes,Artist,5.0,Low,7.0,6.0,5.691,1.765,4.852,4.3180000000000005,A
3864,Female,No,43.0,No,Marketing,10.0,Low,3.0,3.0,4.9510000000000005,2.2769999999999997,12.89,6.604,D
3865,Male,No,27.0,No,Healthcare,1.0,Low,4.0,6.0,18.671,10.237,9.12,5.155,C
3866,Male,Yes,35.0,No,Entertainment,0.0,Average,5.0,6.0,10.917,6.985,6.845,9.399,D
3867,Female,Yes,36.0,No,Engineer,0.0,Low,3.0,2.0,0.762,1.212,2.053,2.3080000000000003,B
3868,Female,No,20.0,No,Marketing,7.0,Low,2.0,6.0,12.206,-2.123,7.165,6.647,D
3869,Female,Yes,53.0,Yes,Marketing,6.0,Low,1.0,6.0,16.921,10.287,11.029000000000002,7.086,D
3870,Male,Yes,36.0,No,Doctor,1.0,Low,1.0,4.0,4.258,3.9210000000000003,4.671,4.465,A
3871,Female,No,32.0,Yes,Engineer,0.0,Low,2.0,6.0,10.78,10.29,10.923,7.761,D
3872,Male,Yes,55.0,Yes,Entertainment,1.0,Average,3.0,7.0,-5.4910000000000005,2.4019999999999997,-2.226,5.8020000000000005,B
3873,Male,Yes,37.0,Yes,Entertainment,0.0,Average,2.0,6.0,20.568,4.083,0.797,6.737,C
3875,Male,No,43.0,Yes,Healthcare,1.0,Low,7.0,6.0,11.475999999999999,1.7309999999999999,11.033,5.444,D
3876,Female,No,32.0,Yes,Engineer,1.0,Low,3.0,3.0,7.559,-0.563,10.993,7.867999999999999,D
3877,Female,No,40.0,Yes,Entertainment,0.0,Low,1.0,3.0,5.724,3.483,6.439,6.0360000000000005,A
3878,Female,Yes,87.0,No,Lawyer,1.0,Low,1.0,6.0,5.954,4.494,4.045,2.548,A
3879,Male,Yes,86.0,No,Lawyer,13.0,Low,1.0,6.0,6.196000000000001,2.449,6.401,0.701,A
3883,Male,No,19.0,No,Doctor,0.0,Low,4.0,6.0,7.341,-2.457,9.825,3.968,D
3885,Male,Yes,33.0,No,Doctor,0.0,Low,4.0,4.0,5.6739999999999995,4.112,7.32,2.519,D
3886,Male,Yes,41.0,Yes,Artist,8.0,Low,2.0,6.0,9.133,-0.81,3.247,-0.773,B
3887,Female,No,27.0,Yes,Doctor,1.0,Low,2.0,3.0,13.321,-0.2,4.801,9.647,D
3888,Male,Yes,84.0,No,Lawyer,1.0,Low,3.0,6.0,6.6160000000000005,-1.484,2.9160000000000004,7.273,D
3889,Male,No,22.0,No,Healthcare,10.0,Low,4.0,6.0,11.06,8.321,11.172,8.817,D
3890,Female,No,32.0,Yes,Artist,1.0,Low,2.0,6.0,-0.326,-2.755,0.848,-0.8690000000000001,B
3892,Male,Yes,50.0,Yes,Artist,1.0,Average,3.0,6.0,14.605,9.537,12.741,9.302999999999999,C
3893,Female,No,30.0,Yes,Healthcare,4.0,Low,4.0,6.0,14.065,11.849,7.638,8.169,D
3894,Female,No,23.0,No,Healthcare,1.0,Low,4.0,6.0,11.523,8.746,7.218999999999999,0.67,D
3895,Male,No,27.0,No,Artist,9.0,Low,8.0,6.0,10.275,5.102,2.6830000000000003,0.9990000000000001,D
3896,Female,No,35.0,Yes,Artist,8.0,Low,1.0,6.0,5.843,-0.40299999999999997,4.0969999999999995,2.8089999999999997,B
3897,Male,No,23.0,No,Healthcare,1.0,Low,2.0,6.0,5.843,3.781,12.459000000000001,5.294,D
3898,Male,Yes,56.0,Yes,Artist,0.0,Average,3.0,6.0,8.847000000000001,3.569,4.715,-1.284,B
3899,Female,Yes,41.0,Yes,Artist,1.0,Average,3.0,2.0,-1.5430000000000001,4.465,0.509,4.084,B
3900,Female,No,25.0,No,Doctor,1.0,Low,3.0,6.0,6.0,2.176,5.372000000000001,1.21,B
3901,Male,Yes,41.0,Yes,Doctor,1.0,Low,2.0,6.0,9.792,7.919,15.577,9.032,C
3902,Female,No,27.0,No,Homemaker,14.0,Low,1.0,6.0,12.975,3.175,1.751,4.375,D
3903,Male,Yes,43.0,Yes,Doctor,3.0,Average,2.0,6.0,4.439,3.9189999999999996,-2.6239999999999997,6.718999999999999,B
3904,Male,Yes,40.0,Yes,Artist,1.0,Average,5.0,6.0,6.0520000000000005,2.3369999999999997,2.687,4.063,A
3906,Female,Yes,45.0,No,Artist,4.0,Average,4.0,6.0,3.196,5.3260000000000005,4.441,5.577999999999999,B
3908,Female,No,28.0,Yes,Artist,1.0,Low,1.0,6.0,7.112,8.281,6.439,1.669,A
3909,Female,Yes,63.0,Yes,Artist,0.0,High,4.0,6.0,16.005,13.849,20.697,10.056000000000001,C
3910,Female,No,35.0,Yes,Artist,13.0,Low,2.0,6.0,4.876,2.7510000000000003,1.65,4.676,B
3912,Male,No,20.0,No,Healthcare,1.0,Low,4.0,6.0,1.659,-2.891,6.568,8.476,D
3915,Male,No,25.0,Yes,Marketing,8.0,Low,3.0,6.0,4.939,0.636,6.415,3.7760000000000002,A
3917,Male,Yes,49.0,Yes,Artist,2.0,Average,4.0,2.0,13.85,11.363,3.955,13.944,C
3918,Female,Yes,47.0,Yes,Artist,1.0,Low,2.0,6.0,2.83,2.583,3.65,0.79,B
3919,Male,Yes,30.0,Yes,Artist,1.0,Average,2.0,6.0,1.087,1.1079999999999999,0.769,6.274,B
3920,Female,Yes,40.0,Yes,Doctor,0.0,Low,1.0,2.0,7.693,3.793,5.394,6.069,A
3921,Male,Yes,39.0,Yes,Healthcare,7.0,Average,5.0,3.0,5.694,3.065,0.237,3.716,A
3922,Male,Yes,61.0,Yes,Artist,1.0,Average,5.0,4.0,0.382,-0.14400000000000002,-2.205,2.177,B
3923,Female,No,28.0,No,Engineer,1.0,Low,4.0,4.0,5.149,4.898,2.116,5.606,A
3924,Male,No,18.0,No,Healthcare,0.0,Low,3.0,4.0,12.658,-1.182,7.778,4.498,D
3925,Female,Yes,55.0,Yes,Artist,0.0,Average,4.0,6.0,18.798,6.324,16.881,12.685,C
3926,Male,No,39.0,No,Engineer,5.0,Low,2.0,6.0,13.164000000000001,4.691,6.756,11.517000000000001,D
3927,Female,Yes,47.0,No,Engineer,8.0,Average,3.0,4.0,6.365,-3.327,3.431,1.175,A
3928,Female,No,29.0,Yes,Doctor,10.0,Low,5.0,6.0,5.972,7.773,4.68,10.748,D
3929,Male,Yes,66.0,No,Engineer,1.0,Low,2.0,6.0,6.236000000000001,3.6010000000000004,4.2780000000000005,1.3430000000000002,A
3930,Female,No,46.0,Yes,Engineer,1.0,Low,1.0,6.0,1.359,12.539000000000001,-0.379,9.247,D
3931,Female,Yes,52.0,Yes,Artist,0.0,Average,3.0,7.0,17.712,7.6339999999999995,10.494000000000002,4.104,C
3932,Female,No,23.0,No,Healthcare,0.0,Low,4.0,6.0,13.087,7.694,5.207999999999999,0.61,D
3933,Female,Yes,84.0,No,Lawyer,1.0,High,2.0,6.0,2.9389999999999996,3.9130000000000003,-0.083,5.225,B
3934,Female,No,27.0,No,Healthcare,5.0,Low,3.0,2.0,8.109,-0.19899999999999998,9.916,2.156,D
3935,Female,Yes,37.0,Yes,Artist,1.0,Average,3.0,3.0,5.325,1.452,0.557,2.076,B
3936,Female,No,46.0,No,Homemaker,9.0,Low,1.0,6.0,13.49,8.142999999999999,1.52,8.195,D
3937,Female,No,22.0,No,Healthcare,0.0,Low,3.0,6.0,5.482,7.232,7.904,12.005999999999998,D
3938,Male,Yes,42.0,Yes,Artist,0.0,Average,2.0,6.0,19.344,4.058,10.950999999999999,13.389000000000001,C
3939,Female,Yes,35.0,Yes,Artist,1.0,Low,2.0,3.0,0.33,-1.297,-1.788,-0.304,B
3941,Female,No,27.0,Yes,Healthcare,0.0,Low,4.0,6.0,7.175,4.859,6.769,2.049,B
3942,Male,Yes,65.0,No,Engineer,1.0,High,2.0,6.0,7.6160000000000005,4.048,-1.036,3.258,B
3943,Female,Yes,39.0,Yes,Artist,1.0,Average,3.0,3.0,11.04,6.497000000000001,13.664000000000001,9.111,C
3944,Female,No,22.0,No,Entertainment,1.0,Low,3.0,6.0,8.593,4.0760000000000005,0.861,8.632,D
3945,Male,No,31.0,Yes,Artist,4.0,Low,4.0,6.0,9.785,1.6869999999999998,1.123,3.0260000000000002,A
3946,Female,Yes,48.0,No,Engineer,1.0,Average,6.0,3.0,10.027999999999999,3.3369999999999997,7.354,4.069,A
3947,Female,Yes,58.0,Yes,Artist,1.0,Average,2.0,6.0,17.942,11.845999999999998,7.124,4.498,C
3948,Female,Yes,74.0,Yes,Lawyer,1.0,High,3.0,6.0,2.738,5.409,-4.956,2.513,B
3949,Female,Yes,40.0,Yes,Engineer,12.0,Average,3.0,6.0,-0.5429999999999999,6.005,4.754,6.8389999999999995,B
3950,Male,No,26.0,No,Doctor,2.0,Low,4.0,6.0,1.8530000000000002,6.507000000000001,-0.57,4.296,B
3951,Male,No,35.0,Yes,Artist,0.0,Low,1.0,6.0,9.818999999999999,4.973,6.236000000000001,2.1590000000000003,A
3953,Male,No,49.0,Yes,Doctor,5.0,Low,1.0,6.0,9.516,6.057,7.239,7.334,D
3954,Male,Yes,26.0,No,Artist,7.0,Low,4.0,4.0,3.847,1.9609999999999999,1.36,2.546,A
3955,Female,Yes,74.0,Yes,Lawyer,1.0,High,2.0,6.0,6.972,3.514,6.046,4.504,A
3957,Female,Yes,49.0,Yes,Artist,2.0,Average,2.0,6.0,14.472000000000001,3.411,7.017,5.712999999999999,C
3958,Male,No,19.0,No,Healthcare,1.0,Low,8.0,4.0,11.597000000000001,7.756,11.764000000000001,8.847999999999999,D
3959,Male,No,39.0,Yes,Artist,2.0,Low,3.0,4.0,6.563,4.183,1.335,3.13,B
3960,Male,Yes,37.0,Yes,Executive,0.0,High,4.0,6.0,0.6779999999999999,-0.972,7.825,5.484,B
3961,Male,No,41.0,Yes,Doctor,0.0,Low,1.0,6.0,7.882000000000001,6.075,5.038,0.107,A
3963,Female,Yes,38.0,No,Doctor,1.0,Average,3.0,4.0,5.603,10.59,5.787999999999999,4.144,A
3964,Male,Yes,35.0,Yes,Artist,0.0,Low,3.0,6.0,15.213,17.057000000000002,7.317,4.5489999999999995,C
3965,Male,Yes,49.0,Yes,Artist,0.0,Average,2.0,6.0,14.29,6.195,0.556,4.914,C
3967,Female,No,43.0,No,Doctor,0.0,Low,1.0,6.0,11.854000000000001,14.092,8.721,8.048,C
3969,Male,Yes,70.0,No,Executive,1.0,High,2.0,6.0,8.498,2.94,6.015,3.3160000000000003,A
3971,Male,Yes,58.0,Yes,Artist,8.0,Low,1.0,3.0,6.1979999999999995,0.6609999999999999,-1.621,2.15,B
3972,Female,No,28.0,No,Artist,5.0,Low,5.0,3.0,17.024,1.8630000000000002,15.298,11.449000000000002,C
3973,Male,Yes,57.0,No,Executive,0.0,Low,1.0,6.0,5.599,5.962999999999999,4.64,4.586,A
3974,Male,Yes,37.0,Yes,Artist,1.0,Average,2.0,6.0,7.854,5.553999999999999,1.5719999999999998,1.4769999999999999,B
3975,Female,Yes,52.0,No,Marketing,1.0,High,3.0,4.0,16.997,-0.674,4.621,9.838,D
3976,Female,Yes,35.0,No,Engineer,0.0,Average,5.0,4.0,-1.354,6.689,10.824000000000002,1.068,D
3977,Female,Yes,30.0,Yes,Doctor,4.0,Low,2.0,6.0,17.451,7.731,10.133,9.087,D
3978,Male,Yes,35.0,Yes,Artist,0.0,Average,2.0,6.0,8.947000000000001,13.032,4.5169999999999995,3.3280000000000003,C
3980,Male,Yes,37.0,Yes,Doctor,1.0,Average,2.0,6.0,8.179,4.329,0.778,-0.718,A
3981,Male,Yes,71.0,Yes,Executive,0.0,High,2.0,6.0,2.753,7.45,-1.3330000000000002,2.9,B
3982,Male,Yes,66.0,Yes,Healthcare,0.0,Low,1.0,4.0,3.2230000000000003,2.87,7.065,5.625,D
3984,Male,No,26.0,Yes,Artist,0.0,Low,4.0,4.0,12.429,1.329,-3.1180000000000003,2.7119999999999997,D
3986,Male,Yes,67.0,Yes,Artist,0.0,Average,6.0,1.0,2.8939999999999997,7.675,-0.581,1.169,B
3987,Female,Yes,51.0,Yes,Artist,1.0,Average,5.0,6.0,5.718999999999999,2.714,12.439,-2.924,C
3988,Female,No,39.0,Yes,Artist,7.0,Low,1.0,6.0,6.919,3.846,0.606,4.268,B
3989,Female,Yes,60.0,Yes,Artist,2.0,Average,2.0,3.0,12.482000000000001,9.424,11.189,6.472,C
3991,Male,Yes,36.0,Yes,Doctor,1.0,Average,2.0,6.0,22.521,8.809,13.804,6.636,C
3993,Female,No,30.0,No,Engineer,0.0,Low,1.0,6.0,8.777000000000001,-0.77,4.565,5.505,A
3994,Female,Yes,69.0,Yes,Artist,1.0,Average,2.0,3.0,13.854000000000001,8.429,3.08,5.47,C
3995,Male,No,32.0,No,Homemaker,8.0,Low,3.0,4.0,1.749,7.484,0.636,3.2569999999999997,A
3996,Female,Yes,60.0,Yes,Artist,1.0,Low,2.0,6.0,8.282,4.715,2.002,1.7890000000000001,A
3998,Female,Yes,83.0,No,Lawyer,0.0,High,2.0,6.0,5.144,5.909,4.72,3.048,B
4001,Male,Yes,43.0,Yes,Entertainment,1.0,Average,4.0,4.0,5.52,6.143,1.324,9.451,B
4002,Male,Yes,71.0,No,Lawyer,0.0,Low,5.0,3.0,11.632,6.843999999999999,2.019,10.877,D
4003,Male,Yes,50.0,Yes,Executive,1.0,High,5.0,6.0,-4.735,-0.9159999999999999,-0.6659999999999999,10.362,B
4004,Male,Yes,57.0,Yes,Artist,1.0,Average,2.0,6.0,19.381,7.846,9.412,12.605,C
4005,Male,Yes,35.0,Yes,Artist,2.0,Average,2.0,6.0,15.499,2.468,7.561,6.527,C
4007,Female,Yes,46.0,Yes,Artist,0.0,Low,1.0,3.0,-1.2309999999999999,-1.8559999999999999,3.17,8.192,B
4008,Male,No,26.0,No,Healthcare,1.0,Low,1.0,4.0,9.167,2.793,6.936,7.867000000000001,D
4010,Female,No,42.0,Yes,Artist,8.0,Low,2.0,6.0,15.359000000000002,5.465,6.643,13.955,C
4012,Male,No,27.0,No,Doctor,0.0,Low,4.0,1.0,6.6370000000000005,1.824,6.768,10.49,D
4013,Female,Yes,37.0,Yes,Artist,2.0,Low,2.0,7.0,4.803999999999999,14.193,11.738,3.162,C
4015,Male,No,35.0,Yes,Artist,9.0,Low,3.0,6.0,6.11,5.088,5.318,-0.845,A
4017,Male,No,27.0,No,Entertainment,6.0,Low,2.0,6.0,14.277999999999999,8.401,2.556,0.547,D
4018,Female,Yes,81.0,Yes,Lawyer,1.0,Low,1.0,6.0,11.004000000000001,11.13,9.907,6.695,C
4019,Male,No,25.0,Yes,Doctor,0.0,Low,2.0,6.0,8.344,4.254,2.8280000000000003,0.282,D
4021,Female,No,33.0,Yes,Doctor,0.0,Low,5.0,6.0,12.380999999999998,10.724,11.289000000000001,17.373,C
4022,Male,Yes,40.0,Yes,Engineer,7.0,Low,2.0,3.0,2.0140000000000002,-4.772,-0.39299999999999996,3.0660000000000003,B
4023,Male,No,52.0,Yes,Artist,3.0,Low,1.0,6.0,4.357,-2.997,-0.308,0.9179999999999999,B
4024,Male,No,23.0,No,Healthcare,0.0,Low,4.0,6.0,18.3,3.907,0.7979999999999999,1.7080000000000002,D
4025,Female,Yes,48.0,Yes,Artist,2.0,Average,4.0,6.0,10.706,4.0169999999999995,13.14,6.778,C
4026,Female,No,31.0,No,Healthcare,0.0,Low,4.0,6.0,8.327,6.019,7.361000000000001,4.894,D
4027,Female,No,35.0,Yes,Artist,1.0,Low,1.0,6.0,1.008,-6.181,-5.702999999999999,7.114,B
4028,Female,No,63.0,No,Entertainment,0.0,Low,1.0,2.0,4.096,2.148,-1.541,-1.107,B
4031,Female,Yes,37.0,Yes,Artist,7.0,Average,2.0,2.0,21.561999999999998,8.829,3.969,5.895,C
4032,Female,Yes,67.0,Yes,Artist,9.0,Low,3.0,6.0,1.601,7.08,-0.966,9.342,B
4033,Female,No,37.0,Yes,Healthcare,1.0,Low,1.0,6.0,-0.003,8.709,3.017,10.078,B
4034,Male,No,22.0,No,Healthcare,7.0,Low,4.0,3.0,13.561,0.465,7.615,6.617999999999999,D
4036,Male,Yes,41.0,Yes,Artist,6.0,Average,2.0,6.0,15.640999999999998,5.376,8.811,1.536,C
4037,Female,No,59.0,Yes,Entertainment,1.0,Low,2.0,6.0,4.994,4.573,4.556,6.872999999999999,A
4039,Male,Yes,84.0,Yes,Lawyer,0.0,Low,3.0,6.0,3.45,4.213,4.421,2.79,A
4042,Female,Yes,52.0,No,Engineer,0.0,Low,3.0,4.0,2.759,6.559,3.516,5.002,A
4043,Female,Yes,74.0,Yes,Lawyer,12.0,High,2.0,6.0,13.649000000000001,5.546,4.008,12.01,C
4045,Male,Yes,47.0,Yes,Entertainment,1.0,Average,4.0,6.0,9.505,9.624,6.2860000000000005,6.9079999999999995,C
4046,Female,Yes,45.0,Yes,Engineer,0.0,High,5.0,6.0,14.815,12.145,17.662,-1.443,C
4048,Male,Yes,53.0,Yes,Healthcare,0.0,High,4.0,6.0,6.532,2.316,2.638,-0.83,A
4049,Female,No,29.0,Yes,Artist,8.0,Low,1.0,6.0,9.968,5.707000000000001,5.888,4.989,A
4051,Female,No,50.0,Yes,Engineer,1.0,Low,5.0,6.0,4.6160000000000005,8.151,5.209,1.531,A
4052,Female,No,42.0,Yes,Artist,0.0,Low,1.0,2.0,0.637,0.205,3.2,1.422,B
4053,Male,No,29.0,Yes,Entertainment,8.0,Low,4.0,6.0,13.477,0.87,13.214,3.8089999999999997,C
