sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
3957,7.7,0.31,1.8,4.3,0.026,117,87,low,3.11,0.48,12,5,white
3958,5.6,0.185,1.14,7.1,0.048,158,110,medium,3.26,0.41,9.5,6,white
3959,5.6,0.185,1.14,7.1,0.048,160,110,medium,3.26,0.41,9.5,6,white
3960,6.6,0.43,1.44,11.9,0.04,174,159,high,3.14,0.54,9.8,6,white
3961,7.6,0.39,2.3,11.7,0.084,153,170,very high,2.91,0.51,9,5,white
3962,7.2,0.58,1.89,5.8,0.032,182,118,low,3.17,0.53,13,7,white
3963,6,0.34,2.24,3.8,0.044,155,116,low,3.39,0.44,11.8,7,white
3964,7.5,0.35,2.4,12.4,0.056,161,176.5,very high,2.97,0.52,8.8,5,white
3965,7.3,0.38,0.92,6.5,0.05,96,102,medium,3.1,0.55,11.2,4,white
3966,5.4,0.185,1.14,7.1,0.048,154,110,medium,3.26,0.41,9.5,6,white
3967,6.3,0.27,2.04,7.6,0.049,109,200,high,3.16,0.54,9.4,4,white
3968,6.5,0.29,3.12,7.9,0.049,153,192,high,3.16,0.51,9.5,6,white
3969,6.4,0.17,1.8,2.8,0.034,157,125,low,3.03,0.49,10.4,6,white
3970,6.7,0.18,2.17,10.6,0.035,186,143,high,3.08,0.49,9.8,7,white
3971,6.4,0.17,1.8,2.8,0.034,155,125,low,3.03,0.49,10.4,6,white
3972,6.8,0.37,4.02,1.5,0.175,132,98,medium,3.06,0.56,10.3,6,white
3973,6.3,0.27,2.04,7.6,0.049,117,200,high,3.16,0.54,9.4,4,white
3974,6.5,0.29,3.12,7.9,0.049,155,192,,3.16,0.51,9.5,6,white
3975,6.1,0.24,1.82,1.7,0.033,201,134,low,3.19,0.81,11.9,7,white
3976,7,0.32,2.03,7.6,0.025,171,124,low,3.15,0.65,12.8,7,white
3977,6.9,0.27,1.5,7.5,0.03,140,117,low,3.09,0.38,13,6,white
3978,6.5,0.29,3.71,1.7,0.04,181,,low,3.26,0.59,10.4,7,white
3979,6.5,0.29,3.12,1.7,0.034,163,193,low,3.25,0.59,10.4,6,white
3980,6.1,0.22,1.25,12.1,0.035,154,135,medium,3.21,0.4,10.7,5,white
3981,6.3,0.22,1.89,4.5,0.036,221,157,medium,3.05,0.76,10.7,7,white
3982,6.1,0.24,1.82,1.7,0.033,199,134,low,3.19,0.81,11.9,7,white
3983,5.6,0.23,1.5,8,0.043,153,101,medium,3.19,0.42,10.4,6,white
3984,7,0.32,2.03,7.6,0.025,181,124,low,3.15,0.65,12.8,7,white
3985,6.8,0.11,1.62,8.6,0.044,163,104,medium,3.2,0.37,9.9,6,white
3986,6.8,0.11,1.62,8.6,0.044,167,104,medium,3.2,0.37,9.9,6,white
3987,7.3,0.23,2.46,14.6,0.048,191,223,very high,3.16,0.71,9.4,6,white
3988,6.1,0.2,1.02,1.6,0.048,162,129,low,3.3,0.43,11.4,6,white
3989,6.8,0.11,1.62,8.6,0.044,163,104,medium,3.2,0.37,9.9,6,white
3990,7.3,0.23,2.46,14.6,0.048,195,223,very high,3.16,0.71,9.4,6,white
3991,6.9,0.2,2.05,1.1,0.06,130,104,medium,2.99,0.39,9.2,5,white
3992,6.7,0.19,2.24,3.7,0.041,168,76,low,2.9,0.57,10.5,7,white
3993,6.7,0.28,2.38,8.9,0.048,178,111,medium,3.25,0.54,11,7,white
3994,6.7,0.28,2.38,8.9,0.048,172,111,medium,3.25,0.54,11,7,white
3995,8,0.37,1.55,4.7,0.038,107,127,low,2.9,0.72,12.1,5,white
3996,6.7,0.28,2.38,8.9,0.048,166,111,medium,3.25,0.54,11,7,
3997,6,0.26,2.03,3.1,0.041,177,144,low,3.22,0.39,12.8,7,white
3998,6.4,0.24,2.94,5.8,0.053,149,120,medium,3.01,0.98,10.5,6,white
3999,6.4,0.24,2.94,5.8,0.053,147,120,medium,3.01,0.98,10.5,6,white
4000,6.4,0.24,2.94,5.8,0.053,149,120,medium,3.01,0.98,10.5,6,white
4001,6.4,0.25,2.85,1,0.062,123,122,medium,3,0.4,9.5,5,white
4002,6.1,0.25,2.88,15.8,0.052,149,94,very high,3.07,0.45,9.2,6,white
4003,6.8,0.14,2.1,1.5,0.047,160,117,low,3.07,0.72,11.1,6,
4004,6.5,0.38,1.82,5.2,0.042,173,112,low,3.06,0.5,12.3,7,white
4005,6.8,0.14,2.1,1.5,0.047,164,117,low,3.07,0.72,11.1,6,white
4006,5.4,0.15,1.92,2.5,0.037,130,51,low,3.04,0.58,12.6,6,white
4007,6.4,0.25,2.85,1,0.062,119,122,medium,3,0.4,9.5,5,white
4008,6.1,0.25,2.88,15.8,0.052,143,94,very high,3.07,0.45,9.2,6,white
4009,6.8,0.22,1.92,5.9,0.054,154,152,medium,3.2,0.57,10.8,6,white
4010,7.2,0.21,1.74,3.1,0.044,155,122,low,3,0.6,11.3,6,white
4011,6,0.26,2.03,3.1,0.041,179,144,low,3.22,0.39,12.8,7,white
4012,6.4,0.24,2.94,5.8,0.053,145,120,medium,3.01,0.98,10.5,6,white
4013,6.5,0.46,1.44,11.5,0.051,182,171,,3.08,0.56,9.8,6,white
4014,6.5,0.18,2.88,18,0.054,176,183,very high,2.98,0.61,8.5,6,white
4015,6.2,0.32,0.6,4.8,0.054,104,97,medium,3.16,0.5,9.3,5,white
4016,7.2,0.4,1.2,8.5,0.055,143,151,high,3.2,0.52,9.2,5,white
4017,5.9,0.23,1.44,1.6,0.037,154,115,low,3.21,0.51,11.4,6,white
4018,6.4,0.18,2.88,18,0.054,174,183,very high,2.98,0.61,8.5,6,white
4019,6.2,0.32,0.6,4.8,0.054,110,97,medium,3.16,0.5,9.3,5,white
4020,6.4,0.37,0.48,5.9,0.056,88,91,high,3.06,0.46,8.4,4,white
4021,7,0.23,2.1,1.1,0.062,135,100,medium,3.04,0.4,9.2,5,white
4022,7.2,0.4,1.2,8.5,0.055,145,151,high,3.2,0.52,9.2,5,white
4023,7.6,0.19,2.22,13.1,0.033,174,151,very high,3.18,0.79,10.4,6,white
4024,6,0.28,1.62,4.1,0.046,166,147,low,3.27,0.56,11.6,6,white
4025,6.2,0.32,2.7,2.9,0.029,155,94,low,3.25,0.6,12.4,6,white
4026,7.6,0.19,2.22,13.1,0.033,170,151,very high,3.18,0.79,10.4,6,white
4027,6.4,0.26,1.3,1.1,0.052,116,176,medium,3.09,0.54,9.3,5,white
4028,5.9,0.25,1.62,1.5,0.029,153,81,low,3.2,0.46,12.2,6,
4029,6.1,0.28,1.8,7.75,0.031,155,139,medium,3.22,0.46,11,6,white
4030,6.9,0.19,1.9,1.15,0.023,130,105,low,3.11,0.38,11.4,5,white
4031,6.4,0.29,2.85,1,0.06,113,120,medium,3.06,0.41,9.5,5,white
4032,6.8,0.27,1.1,17.8,0.034,116,116,very high,3.07,0.53,9.2,5,white
4033,7.5,0.26,2.28,5.7,0.021,147,125,medium,3.13,0.62,11.1,6,white
4034,6.8,0.27,1.1,17.8,0.034,116,116,very high,3.07,0.53,9.2,5,white
4035,6.4,0.2,1.32,7.4,0.032,177,172,medium,3.24,0.58,11,6,white
4036,7.3,0.33,1.1,1.4,0.041,140,177,medium,3.14,0.48,9.9,5,white
4037,7.3,0.34,1.1,1.4,0.044,139,176,medium,3.14,0.46,9.9,5,white
4038,6.4,0.29,2.85,1,0.06,113,120,medium,3.06,0.41,9.5,5,white
4039,6.1,1.1,0.64,4.4,0.033,92,109,low,3.35,0.47,12.4,4,white
4040,6.3,0.24,1.45,1.6,0.052,148,185,medium,3.21,0.5,9.4,5,white
4041,6.2,0.24,1.1,7.9,0.053,145,149,high,3.23,0.52,9.3,5,white
4042,7.4,0.16,1.89,15.5,0.05,163,135,very high,2.9,0.43,8.7,7,white
4043,7.4,0.16,1.89,15.5,0.05,169,135,very high,2.9,0.43,8.7,7,white
4044,7.4,0.16,1.89,15.5,0.05,165,135,very high,2.9,0.43,8.7,7,
4045,7.4,0.16,1.89,15.5,0.05,163,135,very high,2.9,0.43,8.7,7,
4046,7.2,0.17,1.96,17.55,0.05,169,154,very high,2.94,0.43,9,7,white
4047,6.9,0.19,2.1,13.5,0.038,165,118,high,3,0.63,10.7,6,white
4048,6.9,0.19,2.1,13.5,0.038,173,118,high,3,0.63,10.7,6,white
4049,6.8,0.16,2.16,1.3,0.034,154,98,low,3.02,0.58,11.3,6,white
4050,7.4,0.16,1.89,15.5,0.05,163,135,very high,2.9,0.43,8.7,7,white
4051,6.8,0.3,1.62,11.6,0.028,146,97,medium,2.96,0.38,11.7,6,white
4052,6.2,0.24,1.1,7.9,0.053,147,149,high,3.23,0.52,9.3,5,white
4053,7.4,0.16,1.89,15.5,0.05,165,135,very high,2.9,0.43,8.7,7,white
4054,7.2,0.17,1.96,17.55,0.05,167,154,very high,2.94,0.43,9,7,white
4055,6.8,0.3,1.62,11.6,0.028,142,97,medium,2.96,0.38,11.7,6,white
4056,6.5,0.43,0.9,13.15,0.032,125,131,high,3.23,0.51,10.7,5,white
4057,6.6,0.17,2.16,1.9,0.036,156,110,low,3.05,0.54,11.4,6,white
4058,6.9,0.19,2.1,13.5,0.038,171,118,high,3,0.63,10.7,6,white
4059,6.8,0.16,2.16,1.3,0.034,152,98,low,3.02,0.58,11.3,6,white
4060,6.4,0.41,0.05,6.1,0.048,120,70,medium,3.19,0.42,10,5,white
4061,6.4,0.41,0.05,6.1,0.048,118,70,medium,3.19,0.42,10,5,white
4062,7.4,,1.92,1.9,0.036,147,119,low,3.15,0.49,11.2,6,white
4063,6.1,0.17,1.05,1.9,0.09,144,130,medium,3.07,0.41,9.7,5,white
4064,5.5,0.28,1.05,1.6,0.032,125,85,low,3.42,0.42,12.5,5,white
4065,6.6,0.5,2.08,11.3,0.029,196,110,medium,3.27,0.78,12.9,8,white
4066,7.1,0.44,1.62,8.4,0.057,180,160,medium,3.16,0.36,11.8,6,white
4067,6.9,0.38,1.4,8.3,0.062,120,166,high,3.16,0.72,10.6,5,white
4068,7.1,0.44,1.62,8.4,0.057,176,160,medium,3.16,0.36,11.8,6,white
4069,6.2,0.24,1.68,12.2,0.049,176,133,high,3.19,0.37,10.7,6,white
4070,6.1,0.28,1.35,8,0.048,143,162,high,3.21,0.51,9.9,5,white
4071,7.6,0.26,1.92,1.3,0.048,141,76,low,2.96,0.46,12,6,white
4072,7.5,0.16,2.66,12.7,0.043,216.5,163,very high,3.15,0.82,10.4,7,white
4073,6.5,0.36,0.8,1.3,0.054,113,107,medium,3.19,0.39,8.5,5,white
4074,6.6,0.35,0.76,10.5,0.06,99,82,high,3.13,0.38,9.9,4,white
4075,5.7,0.25,1.56,12.5,0.049,170.5,120,high,3.08,0.45,9.4,6,white
4076,7.4,0.37,1.3,9.6,0.05,135,134,high,3.13,0.46,10.4,5,white
4077,5.7,0.25,1.26,1.5,0.044,141,108,low,3.3,0.59,11,6,white
4078,5.8,0.23,1.26,1.5,0.044,141,110,low,3.3,0.57,11,6,white
4079,5.4,0.265,1.68,7.8,0.052,153,91,medium,3.19,0.38,10.4,6,white
4080,5.7,0.25,1.62,10.8,0.05,178,116,high,3.1,0.5,9.8,6,white
4081,5.7,0.25,1.56,12.5,0.049,172.5,106,high,3.08,0.45,9.4,6,white
4082,5.9,0.23,1.68,8.6,0.046,153,142,medium,3.23,0.53,10.6,6,white
4083,6.2,0.3,1.6,1.2,0.052,132,185,medium,3.28,0.44,10.1,5,white
4084,6.5,0.33,1.92,14.5,0.048,190,96,medium,3.06,0.3,11.5,8,white
4085,7.4,0.26,1.74,3.7,0.048,134,73,low,3.06,0.45,11.4,6,white
4086,7,0.2,2.4,1.1,0.058,152,,medium,3.03,0.38,9.2,6,white
4087,6.5,0.21,2.52,1.1,0.059,155,101,medium,3.12,0.38,9.7,6,white
4088,7.3,0.25,1.62,3.8,0.047,132,79,low,3.07,0.46,11.3,6,white
4089,6.8,0.27,1.44,4.6,0.098,154,127,medium,3.15,0.49,9.6,6,white
4090,6.7,0.24,1.8,10.2,0.07,166,179,high,2.86,0.46,8.9,6,white
4091,6.4,0.14,1.68,7.9,0.057,135,82,medium,3.26,0.36,10,6,white
4092,6.4,0.5,1.2,2.4,0.059,135,112,medium,3.18,0.4,9.2,6,white
4093,6.6,0.41,1.62,10.7,0.11,140,103,high,3.08,0.41,9,6,white
4094,6.4,0.25,1.96,4.9,0.03,175,98,low,3.09,0.58,12.8,7,white
4095,6.6,0.41,1.62,10.7,0.11,142,103,high,3.08,0.41,9,6,white
4096,8,0.25,1.75,1.1,0.054,107,136,medium,3.08,0.55,9.5,5,white
4097,6.4,0.14,1.68,7.9,0.057,137,82,medium,3.26,0.36,10,6,white
4098,6.6,0.21,1.7,5.6,0.046,130,140,medium,3.22,0.38,11,5,white
4099,6.4,0.5,1.2,2.4,0.059,135,112,medium,3.18,0.4,9.2,6,white
4100,6.3,0.29,1.38,14.2,0.037,144,99,high,3.08,0.38,10.6,6,white
4101,6.9,0.37,1.15,9.5,0.057,152,166,high,3.23,0.42,10,5,white
4102,6.9,0.37,1.15,9.5,0.057,150,166,high,3.23,0.42,10,5,white
4103,5.7,0.31,1.96,4.1,0.03,162,86,low,3.31,0.38,11.7,7,white
4104,6.9,0.45,1.89,4.7,0.035,155,80,low,3.12,0.36,12.5,7,white
4105,6.9,0.3,3.15,1.4,0.039,174,122,low,3.07,0.47,11.1,7,white
4106,5.3,0.23,2.8,0.9,0.041,146,141,low,3.16,0.62,9.7,5,white
4107,6.8,0.3,1.56,20.3,0.037,165,150,very high,3.04,0.38,12.3,6,white
4108,6.7,0.28,2.52,3.5,0.035,159,105,low,3.18,0.38,12.2,6,white
4109,5,0.255,1.32,2.7,0.043,172,153,medium,3.75,0.76,11.3,6,white
4110,7.6,0.4,1.35,1.2,0.053,125,193,low,3.22,0.38,11.6,5,white
4111,5.5,0.21,1.5,1.2,0.04,136,75,low,3.31,0.56,11.3,6,white
4112,6,0.2,1.5,2,0.041,152,95,low,3.27,0.56,11.1,6,white
4113,6.1,0.17,1.74,1.1,0.041,154,92,low,3.26,0.57,11.2,6,white
4114,7.5,0.21,1.74,1.5,0.046,157,107,low,3.15,0.45,11.3,6,white
4115,7.3,0.26,1.92,1.2,0.041,153,94,low,3.07,0.45,12,6,white
4116,6.2,0.35,1.2,18.1,0.069,155,158,very high,3.15,0.5,8.8,6,white
4117,6.2,0.35,1.2,18.1,0.069,153,158,very high,3.15,0.5,8.8,6,white
4118,6.5,0.43,2.48,3.6,0.046,179,143,low,3.15,0.34,12,8,white
4119,6.5,0.4,2.17,3.5,0.046,164,147,low,,0.31,12,7,white
4120,7.4,0.28,2.5,12.1,0.049,150,122,very high,3.01,0.44,9,5,white
4121,6.3,0.23,1.32,17.45,0.054,162,151,very high,3.12,0.6,9.3,6,white
4122,6.2,0.34,1.5,12.1,0.059,149,,very high,3.14,0.56,8.7,6,white
4123,6.6,0.44,1.92,3,0.095,133,75,low,3.1,0.63,12.8,6,white
4124,6,0.13,2.52,1.6,0.052,159,72,low,3.1,0.5,11.5,7,white
4125,6.3,0.17,1.15,5.7,0.048,148,147,medium,3.08,0.54,10,5,white
4126,6.3,0.18,1.1,5.6,0.047,149,147,medium,3.09,0.54,10,5,white
4127,6.7,,1.7,6.8,0.059,149,215,high,3.33,0.56,10.3,5,white
4128,6.6,0.33,1.6,15.6,0.054,162,227,very high,3.25,0.56,10.4,5,white
4129,6.3,0.34,2.17,6,0.02,156,68,low,3.22,0.29,13.4,7,white
4130,6.8,0.29,1.92,1.8,0.032,140,130,low,3.05,0.62,11.2,6,
4131,7.4,0.31,1.3,8.6,0.048,149,206,high,3.26,0.36,9.1,5,white
4132,7.4,0.31,1.3,8.6,0.048,149,206,high,3.26,0.36,9.1,5,
4133,5.7,0.25,1.62,11.5,0.04,140,120,medium,3.33,0.31,10.8,6,white
4134,6.8,0.27,1.68,7.8,0.038,146,89,low,3.24,0.34,12.5,6,white
4135,5.9,0.26,1.2,2.4,0.046,125,132,medium,3.63,0.73,11.3,5,white
4136,5.9,0.65,1.38,5,0.035,146,128,low,3.46,0.48,12.8,6,white
4137,7.4,0.31,1.3,8.6,0.048,141,206,high,3.26,0.36,9.1,5,white
4138,6.6,0.23,1.92,1.5,0.041,128,72,low,3.22,0.39,12.7,6,white
4139,6.8,0.18,2.45,5.4,0.054,193,,medium,3.1,0.54,11,7,white
4140,6.8,0.28,1.74,11.9,0.052,171,149,high,3.02,0.58,10.4,6,white
4141,6.8,0.28,1.74,11.9,0.052,175,149,high,3.02,0.58,10.4,6,
4142,5.9,0.27,1.62,9,0.051,157,136,medium,3.25,0.53,10.7,6,white
4143,6.1,0.25,1.68,10,0.055,182,131,medium,3.22,0.35,10.9,6,white
4144,6.8,0.28,1.74,11.9,0.052,169,149,high,3.02,0.58,10.4,6,white
4145,6.8,0.26,1.74,11.9,0.052,172,160,high,3.03,0.58,10.4,6,white
4146,7.1,0.13,2.03,15.5,0.064,198,115.5,very high,3.16,0.41,9.7,7,white
4147,6.8,0.18,2.45,5.4,0.054,191,143,medium,3.1,0.54,11,7,white
4148,6.2,0.2,1.5,15,0.055,130,120,very high,3.19,0.53,9.6,6,
4149,5.8,0.24,1.96,1.4,0.038,182,76,low,3.1,0.29,13.9,7,white
4150,7.6,0.48,1.55,9.4,0.046,108,194,very high,3.07,0.61,9.4,5,white
4151,7.4,0.26,1.92,3.7,0.032,151,193,low,3.1,0.67,12.5,6,white
4152,6.2,0.2,1.5,15,0.055,132,120,very high,3.19,0.53,9.6,6,white
4153,6.1,0.3,2.35,1.4,0.049,148,187,medium,3.19,0.45,9.5,5,white
4154,6.2,0.32,2.5,6.5,0.048,163,186,medium,3.19,0.45,9.6,5,white
4155,6.1,0.3,2.35,1.4,0.049,150,187,medium,3.19,0.45,9.5,5,white
4156,6.3,0.34,2.6,6.3,0.047,163,,medium,3.18,0.44,9.6,5,white
4157,7.4,0.16,2.1,13.7,0.056,179,168,very high,2.9,0.44,8.7,7,white
4158,7.4,0.16,2.1,13.7,0.056,173,168,very high,2.9,0.44,8.7,7,white
4159,7.4,0.16,2.1,13.7,0.056,165,168,very high,2.9,0.44,8.7,7,white
4160,7.4,0.16,2.1,13.7,0.056,171,168,very high,2.9,0.44,8.7,7,white
4161,7.4,0.16,2.1,13.7,0.056,173,168,very high,2.9,0.44,8.7,7,white
4162,7.4,0.16,2.1,13.7,0.056,173,168,very high,2.9,0.44,8.7,7,white
4163,7.2,0.26,1.9,1.5,0.061,110,120,low,3.18,0.46,10.4,5,
4164,7,0.31,1.75,1.6,0.063,115,119,low,3.22,0.5,10.7,5,white
4165,6.6,0.22,2.45,1.4,0.05,163,83,low,3.17,0.48,12,7,white
4166,5.8,0.23,2.17,3.5,0.044,177,158,low,3.19,0.37,12.1,7,white
4167,6.3,0.17,2.56,1,0.04,203,118,low,3.31,0.4,13.1,8,white
4168,6,0.19,1.56,1.4,0.039,152,104,low,3.32,0.41,12.4,6,white
4169,6.7,0.21,2.38,1.5,0.035,183,123,low,3.24,0.36,12.6,7,white
4170,7.4,0.16,2.1,13.7,0.056,169,168,very high,2.9,0.44,8.7,7,white
4171,6.6,0.22,1.85,1.6,0.04,133,101,low,3.15,0.66,12,5,white
4172,6.8,0.34,1.62,5.2,0.06,132,169,medium,3.27,0.57,11.6,6,white
4173,7.1,0.34,4.3,1.4,0.174,138,99,medium,2.92,0.5,9.3,5,white
4174,6.3,0.24,1.32,11.9,0.05,181,179,high,3.06,0.58,9.3,6,white
4175,6.9,0.35,2.73,2.4,0.048,163,157,low,3.2,0.54,11.1,7,white
4176,6.8,0.24,1.98,3.2,0.049,194,161,medium,3.1,0.69,10.2,6,white
4177,6.4,0.25,1.98,1.7,0.037,153,113,low,3.23,0.66,10.6,6,white
4178,5.8,0.19,2.31,4.2,0.038,187,133,low,3.16,0.42,11.3,7,white
4179,6.9,0.24,2,15.4,0.052,181,198,very high,3.2,0.69,9.4,5,white
4180,6.5,0.31,3.66,13,0.053,147,123,very high,3.09,0.5,9.3,6,white
4181,6.6,0.25,1.92,5.6,0.039,137,68,low,2.96,0.52,11.1,6,white
4182,7.5,0.38,3.36,9.7,0.055,137,170,high,3.13,0.65,9.9,6,white
4183,6.2,0.3,2.1,2.5,0.041,173,82,low,3.31,0.61,11.8,7,white
4184,6.4,0.33,1.96,4,0.04,162,81,low,3.26,0.64,12.6,7,white
4185,6.9,0.24,2,15.4,0.052,181,198,very high,3.2,0.69,9.4,5,white
4186,7.6,0.27,1.6,1.2,0.043,123,72,medium,3.06,0.68,10.5,5,white
4187,5.9,0.24,2.04,2,0.037,162,108,low,3.19,0.5,12.3,6,white
4188,5.3,0.33,1.8,1.2,0.048,143,119,low,3.32,0.62,11.3,6,
4189,6.4,0.21,1.05,5.1,0.097,123,105,medium,3.07,0.46,9.6,5,white
4190,7,0.22,1.8,1.4,0.04,136,63,low,3.2,0.33,12,6,white
4191,7.8,0.27,1.75,1.2,0.05,138,140,,3.09,0.45,11.2,5,white
4192,6.7,0.2,1.44,6.5,0.044,152,100,medium,3.12,0.33,10.2,6,white
4193,8.1,0.27,1.98,1.3,0.045,144,100,low,2.98,0.44,12.4,6,white
4194,6.7,0.2,1.44,6.5,0.044,146,100,medium,3.12,0.33,10.2,6,white
4195,7.1,0.45,1.92,2.7,0.04,180,87,low,2.94,0.38,13.4,8,white
4196,5.8,0.22,1.74,1.3,0.036,145,68,low,3.24,0.35,12.6,6,white
4197,6.3,0.3,2.4,7.4,0.053,136,149,medium,3.18,0.53,9.8,5,white
4198,7.9,0.36,2.65,12.9,0.049,159,139,very high,2.94,0.45,9.1,5,white
4199,8.1,0.27,1.98,1.3,0.045,152,100,low,2.98,0.44,12.4,6,white
4200,8,0.24,1.98,1.2,0.044,150,101,low,3.03,0.43,12.5,6,white
4201,6.7,0.41,1.62,2.6,0.033,141,85,low,3.05,0.34,11.7,6,white
4202,6.7,0.24,1.86,2.3,0.044,155,113,low,3.29,0.46,12.9,6,white
4203,6.2,0.3,1.6,1.3,0.054,125,183,medium,3.3,0.43,10.1,5,white
4204,6.9,0.26,2.28,10.5,0.044,149,139,high,3.06,0.5,10.3,6,white
4205,6.7,0.41,1.62,2.6,0.033,147,85,low,3.05,0.34,11.7,6,white
4206,5.9,0.32,1.2,14.4,0.05,145,144,high,3.24,0.41,10.3,6,white
4207,6.1,0.25,2.1,1.2,0.036,178,107,low,3.34,0.56,10.8,7,white
4208,5.6,0.23,1.74,3.1,0.023,143,89,low,3.25,0.51,11.2,6,white
4209,6.6,0.23,1.92,1.7,0.024,148,102,low,3.29,0.6,11.8,6,white
4210,6,0.17,1.26,6,0.05,146,134,medium,3.08,0.54,9.8,6,white
4211,7.1,0.38,2.52,11.8,0.041,158,193,high,3.04,0.49,10,6,white
4212,6.6,0.31,1.48,6.2,0.052,91,164,high,3.24,0.39,8.8,4,white
4213,6.5,0.38,2.12,1.4,0.142,85,69,medium,3.14,0.52,10.1,4,white
4214,7,0.44,1.2,12.1,0.056,168,210,very high,3.05,0.5,9.5,5,white
4215,7,,1.2,12.1,0.056,168,210,very high,3.05,0.5,9.5,5,white
4216,7,0.44,1.2,12.1,0.056,168,210,very high,3.05,0.5,9.5,5,white
4217,6.1,0.38,0.56,3.9,0.06,107,113,medium,3.07,0.34,9.2,4,white
4218,8,0.33,1.92,4.6,0.041,151,,low,2.92,0.74,12.2,6,white
4219,7,0.44,1.2,12.1,0.056,168,210,very high,3.05,0.5,9.5,5,white
4220,6,0.19,1.74,1.2,0.046,147,92,low,3.22,0.53,11.3,6,white
4221,6.3,0.28,2.04,8.1,0.038,164,129,medium,3.26,0.29,12.1,6,white
4222,6.1,0.38,0.56,3.9,0.06,103,113,medium,3.07,0.34,9.2,4,white
4223,5.3,0.43,0.44,1.1,0.029,84,51,low,3.51,0.48,11.2,4,white
4224,5.4,0.22,2.45,6.5,0.029,166,87,low,3.29,0.44,12.5,7,
4225,6.2,0.345,1.35,10.1,0.056,132,187,medium,3.31,0.56,10.6,5,white
4226,5.6,0.255,3.99,10.7,0.056,204,171,medium,3.25,0.61,10.4,7,white
4227,5.2,0.2,1.89,3.2,0.047,152,93,medium,3.44,0.53,10.1,7,white
4228,6.2,0.29,1.38,12.4,0.048,151,201,high,3.11,0.56,9.9,6,white
4229,6.3,0.26,1.5,5.2,0.046,129,133,low,2.97,0.68,11,6,white
4230,6,0.22,1.38,5,0.045,134,122,medium,2.94,0.63,10,6,white
4231,7.5,0.35,2.22,2.5,0.066,147,89,low,3.14,0.42,12.7,6,white
4232,6.6,0.39,1.68,9.2,0.036,128,92,low,3.07,0.35,12.1,6,white
4233,6.3,0.23,1.98,6.9,0.052,143,118,medium,3.23,0.46,10.4,6,white
4234,6.3,0.22,1.8,2,0.05,145,120,low,3.24,0.47,10.4,6,white
4235,6.4,0.29,0.9,15,0.04,121,116,very high,3.14,0.5,9.2,5,white
4236,6.4,0.29,0.9,15,0.04,123,116,very high,3.14,0.5,9.2,5,white
4237,7.5,0.23,1.5,1.2,0.03,121,80,low,3.05,0.68,10.5,5,white
4238,6.4,0.29,0.9,15,0.04,129,116,very high,3.14,0.5,9.2,5,white
4239,5.7,0.28,2.52,1.8,0.041,182,90,low,3.27,0.98,11.9,7,white
4240,6.5,0.26,1.44,10.8,0.042,167,130,high,3.08,0.4,10.1,6,white
4241,6.4,0.27,1.74,3.9,0.034,180,140,medium,3.1,0.59,11.1,6,white
4242,5.9,0.22,2.03,4.2,0.037,211,144,low,3.13,0.74,10.8,7,
4243,6.8,0.26,1.56,2,0.019,151.5,72,low,3.16,0.47,11.8,6,white
4244,7.6,0.36,2.4,13.5,0.038,146,116,very high,3.04,0.48,9.2,5,white
4245,7.6,0.35,2.35,13.3,0.037,148,116,very high,3.04,0.5,9.2,5,white
4246,5.7,0.18,1.56,2.2,0.023,139,95,low,3.07,0.54,12.3,6,white
4247,6.6,0.36,2.82,1.4,0.145,154,124,medium,3.09,0.56,10.1,6,white
4248,5.9,0.14,1.2,1.6,0.04,144,114,low,3.25,0.45,11.4,6,white
4249,5.5,0.23,1.14,2.2,0.044,159,161,low,3.19,0.43,10.4,6,white
4250,6.7,0.11,1.56,14.8,0.053,166,95,high,3.2,0.35,9.8,6,white
4251,7,0.24,1.44,1.8,0.047,149,91,medium,3.3,0.43,9.9,6,white
4252,6.7,0.11,1.56,14.8,0.053,164,95,high,3.2,0.35,9.8,6,white
4253,5.3,0.47,0.4,1.3,0.036,95,74,low,3.48,0.54,11.2,4,white
4254,7.5,0.29,1.2,9.9,0.058,129,115,high,3.15,0.46,10.9,5,white
4255,6,0.33,1.3,5.1,0.051,118,119,medium,3.15,0.41,9.2,5,
4256,6,0.33,1.3,5.1,0.051,114,119,medium,3.15,0.41,9.2,5,white
4257,5.8,0.32,1.15,1.5,0.033,141,121,low,2.96,0.35,12,5,white
4258,5.8,0.3,1.38,1.5,0.034,153,121,low,2.96,0.34,12.1,6,white
4259,3.8,0.31,0.12,11.1,0.036,134,114,medium,3.75,0.44,12.4,6,white
4260,6.2,0.36,1.32,5.25,0.038,158,145,low,3.22,0.4,11.2,6,white
4261,6,0.31,1.89,2.3,0.042,159,120,low,3.32,0.41,12.7,7,white
4262,6.9,0.52,3.24,7.9,0.036,147,169,medium,3.26,0.47,12.2,6,white
4263,7,0.55,0.3,8,0.036,147,164,medium,3.26,0.46,12.2,6,white
4264,5.8,0.2,0.96,1.4,0.042,166,99,low,3.23,0.37,12.2,6,white
4265,6.2,0.36,1.32,5.25,0.038,166,145,low,3.22,0.4,11.2,6,white
4266,6,0.31,1.89,2.3,0.042,159,120,low,3.32,0.41,12.7,7,white
4267,6,0.29,1.89,2.3,0.044,162,117,low,3.31,0.41,12.7,7,white
