sample,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,kind
3707,6.7,0.34,2.58,1.6,0.041,153,114,lo,3.23,0.44,12.6,6,white
3708,7.7,0.35,2.3,11.8,0.088,163,183,very hig,2.86,0.47,9,5,white
3709,6.7,0.31,0.45,1.4,0.039,,141,lo,3.12,0.44,10.1,5,white
3710,4.7,0.67,0.45,1,0.02,101,9,lo,3.3,0.34,13.6,5,white
3711,7.5,0.24,1.86,13.1,0.05,150,180,very hig,3.05,0.53,9.1,6,white
3712,6.3,0.2,0.9,10.6,0.045,157,159,hig,3.09,0.54,9.2,5,white
3713,6.6,0.28,1.15,10.4,0.049,145,190,very hig,3.12,0.51,8.8,5,white
3714,8.5,0.18,1.2,1.1,0.028,116,95,mediu,2.83,0.36,,4,white
3715,6.5,0.35,2.28,7.4,0.036,138,196,very hig,3.47,0.48,9.1,6,white
3716,6.8,0.22,1.3,1.2,0.041,123,182,lo,3.04,0.35,11.2,5,white
3717,6.3,0.18,1.44,3.4,0.053,138,119,mediu,3.11,0.52,9.2,6,white
3718,6.6,0.26,1.1,18.15,0.05,125,139,very hig,3.06,0.5,9.2,5,white
3719,6.6,0.3,2.25,8,0.038,154,200,,3.18,0.48,9.5,5,white
3720,6.3,0.34,1.89,2.5,0.024,182,152,lo,3.35,0.6,11.9,7,white
3721,7.7,0.3,1.15,2,0.068,130,138,mediu,3.11,0.62,9.8,5,white
3722,7.7,0.31,1.15,2,0.069,129,134,mediu,3.11,0.62,9.8,5,white
3723,5.7,0.265,1.96,6.9,0.036,,150,mediu,3.36,0.44,10.8,7,white
3724,5.4,0.255,1.98,1.2,0.051,145,122,lo,3.37,0.66,11.3,6,white
3725,6.6,0.26,1.68,9.4,0.028,137,121,mediu,3.17,0.34,12.1,6,white
3726,4.8,0.17,1.96,2.9,0.03,164,111,,3.38,0.34,11.3,7,white
3727,5.7,0.265,1.96,6.9,0.036,186,150,mediu,3.36,0.44,10.8,7,white
3728,6.2,0.2,2.31,5.4,0.028,157,75,lo,3.36,0.41,13.5,7,white
3729,7.5,0.28,2.05,1.3,0.044,109,126,mediu,3.28,0.45,10.3,5,white
3730,6.2,0.22,1.2,20.8,0.035,180,184,very hig,3.11,0.53,9,6,white
3731,7,0.34,1.56,10.3,0.041,171,166,mediu,3.08,0.35,11.6,6,white
3732,7.5,0.28,2.05,1.3,0.044,111,126,mediu,3.28,0.45,10.3,5,white
3733,6.5,0.19,2.04,1.6,0.029,159,116,lo,3.21,0.68,12.5,6,white
3734,6,0.21,1.45,13.1,0.042,130,125,very hig,3.39,0.45,8.6,5,white
3735,6.1,0.22,2.76,1.8,0.16,156,74,,3.19,0.33,13.4,6,white
3736,6.5,0.32,1.92,8,0.026,96,88,lo,3.22,0.79,12.7,4,white
3737,7.1,0.21,3.6,1.6,0.167,169,120,mediu,2.97,0.51,9.2,5,white
3738,5.6,0.26,1.08,1.4,0.034,134,135,lo,3.32,0.35,10.2,6,white
3739,7,0.15,1.96,14.7,0.051,165,149,very hig,2.96,0.39,9,7,white
3740,7,0.15,1.96,14.7,0.051,175,149,very hig,2.96,0.39,9,7,white
3741,7,0.15,1.96,14.7,0.051,167,149,very hig,2.96,0.39,9,7,white
3742,7,0.15,1.96,14.7,0.051,167,149,very hig,2.96,0.39,9,7,white
3743,7,0.15,1.96,14.7,0.051,169,149,,2.96,0.39,9,7,white
3744,7,0.15,1.96,14.7,0.051,169,149,very hig,2.96,0.39,9,7,white
3745,7,0.15,1.96,14.7,0.051,167,149,very hig,2.96,0.39,9,7,white
3746,7.4,0.27,1.4,1.8,0.04,145,121,lo,3.02,0.4,11.9,5,white
3747,6.8,0.22,1.8,10.6,0.07,185,194,hig,2.89,0.42,9,6,white
3748,6.2,0.24,1.25,12.5,0.055,147,134,very hig,3.3,0.51,9,5,white
3749,6.3,0.28,1.74,6.8,0.051,156,143,,3.43,0.59,11,6,white
3750,7,0.15,1.96,14.7,0.051,165,149,very hig,2.96,0.39,9,7,white
3751,5.5,0.17,1.15,2.9,0.039,118,108,mediu,3.28,0.5,10,5,white
3752,6.5,0.26,1.7,1.4,0.04,119,184,lo,3.29,0.46,10.7,5,white
3753,6.6,0.27,1.65,1.4,0.042,124,183,lo,3.29,0.46,10.7,5,white
3754,5.4,0.46,1.2,2.1,0.026,187,130,lo,3.39,0.77,13.4,8,white
3755,7.8,0.19,1.92,7.4,0.015,169,124,mediu,2.99,0.39,11,6,white
3756,5.5,0.17,1.15,2.9,0.039,106,108,mediu,3.28,0.5,,5,white
3757,6.5,0.26,1.7,1.4,0.04,,184,,3.29,0.46,10.7,5,white
3758,6.6,0.27,1.65,1.4,0.042,124,183,lo,3.29,0.46,10.7,5,white
3759,7.8,0.19,1.92,7.4,0.015,169,124,mediu,2.99,0.39,11,6,white
3760,7.8,0.2,1.92,5,0.016,149,101,lo,2.99,0.39,11,6,white
3761,6.1,0.17,1.96,2.5,0.028,160,98,lo,3.16,0.37,11.1,7,white
3762,7.4,0.2,1.75,6.1,0.025,114,40,mediu,2.79,0.52,10.9,5,white
3763,6.7,0.39,1.2,2.7,0.017,122,80,lo,3.03,0.37,11.5,5,white
3764,5.4,0.46,1.2,2.1,0.026,191,130,lo,3.39,0.77,13.4,8,white
3765,6.9,0.4,0.85,12.9,0.033,163,186,very hig,3.08,0.49,9.4,5,white
3766,6.9,0.4,0.85,12.9,0.033,161,186,very hig,3.08,0.49,9.4,5,white
3767,6.9,0.4,0.85,12.9,0.033,157,186,very hig,3.08,0.49,9.4,5,white
3768,6.3,0.24,1.74,13.7,0.035,173,134,,3.17,0.38,10.6,6,white
3769,6.9,0.4,0.85,12.9,0.033,155,186,very hig,3.08,0.49,9.4,5,white
3770,7.4,0.27,1.24,2.4,0.014,97,143,lo,3.03,0.65,12,4,white
3771,6.1,0.27,1.68,9.8,0.042,185,125,hig,3.14,0.42,10.2,6,white
3772,6.3,0.24,1.74,13.7,0.035,173,134,hig,3.17,0.38,,6,white
3773,5,0.61,0.6,1.3,0.009,169,100,lo,3.26,0.37,13.5,5,white
3774,6.7,0.42,1.95,12.1,0.04,159,248,very hig,3.31,0.58,,5,white
3775,6.5,0.33,1.68,6.1,0.018,165,103,lo,3.24,0.32,12.2,6,white
3776,6.9,0.33,1.55,7.7,0.04,135,135,lo,3.11,0.57,,5,white
3777,6.5,0.33,1.68,6.1,0.018,163,103,,3.24,0.32,12.2,6,white
3778,6.3,0.15,2.1,1.4,0.022,182,100,lo,3.42,0.57,11.4,7,white
3779,6.5,0.32,3.15,7.7,0.022,165,97,lo,3.2,0.7,12.7,7,white
3780,6.7,0.42,1.95,12.1,0.04,167,248,very hig,3.31,0.58,9.7,5,white
3781,7.4,0.25,1.74,6.8,0.02,151,113,mediu,3.13,0.29,10.8,6,white
3782,7.6,0.27,1.8,9.2,0.018,139,96,mediu,3.08,0.29,11,6,white
3783,6.4,0.27,2.25,8.3,0.05,152,196,hig,3.18,0.48,9.5,5,white
3784,6.5,0.25,1.62,17.4,0.064,151,140,very hig,3.2,0.49,10.1,6,white
3785,5.6,0.19,2.17,2.7,0.027,153,100,lo,,0.4,13.2,7,white
3786,7.4,0.29,2.4,12.8,0.037,157.5,182,very hig,3.02,0.34,8.8,5,white
3787,6.4,0.34,2.2,8.2,0.043,154,201,hig,3.18,0.48,9.5,5,white
3788,6.6,0.27,2.6,8.1,0.044,153,202,hig,3.18,0.48,9.5,5,white
3789,6.6,0.26,3.12,8.2,0.047,178,191,hig,3.16,0.47,9.5,6,white
3790,6.4,0.27,2.25,8.3,0.05,148,196,hig,3.18,0.48,9.5,5,white
3791,6.5,0.26,2.5,8,0.051,142,197,hig,3.18,0.47,9.5,5,white
3792,6.8,0.25,1.8,11.8,0.043,175,133,hig,3.03,0.58,,6,white
3793,6.3,0.32,1.56,12,0.049,189,170,hig,3.14,0.55,9.9,6,white
3794,5.5,0.24,2.25,1.7,0.046,130,113,lo,3.22,0.48,10,5,white
3795,6.5,0.25,1.62,17.4,0.064,147,140,very hig,3.2,0.49,10.1,6,white
3796,6.6,0.13,1.74,13.9,0.056,149,95,very hig,3.17,0.39,9.4,6,white
3797,7,0.39,1.05,10.7,0.098,111,91,hig,3.03,0.47,9.3,5,white
3798,7.9,0.21,1.95,2,0.057,119,138,lo,3.05,0.52,10.9,5,white
3799,7,0.3,1.4,2.2,0.042,121,177,lo,3.2,0.57,,5,white
3800,8.1,0.2,1.5,1.3,0.036,105,49,mediu,2.99,0.73,10.3,5,white
3801,8.3,0.18,1.8,1.1,0.033,146,57,lo,3.02,0.51,11,6,white
3802,7.9,0.21,1.95,2,0.057,123,138,lo,3.05,0.52,10.9,5,white
3803,7.2,0.17,2.04,6.4,0.042,138,111,mediu,2.99,0.4,10.8,6,white
3804,8.1,0.2,1.5,1.3,0.036,101,49,mediu,2.99,0.73,10.3,5,white
3805,8.3,0.18,1.8,1.1,0.033,142,57,lo,3.02,0.51,11,6,white
3806,7,0.39,1.05,10.7,0.098,111,91,hig,3.03,0.47,9.3,5,white
3807,6.8,0.21,3.1,6.4,0.041,107,113,mediu,2.96,0.59,10.2,5,white
3808,6.9,0.21,3.72,6.3,0.042,127,109,mediu,2.96,0.59,10.2,6,white
3809,7.2,0.17,2.04,6.4,0.042,140,111,mediu,2.99,0.4,10.8,6,white
3810,6.8,0.26,1.02,15.1,0.06,102,162,very hig,3.24,0.52,10.5,3,white
3811,7.2,0.28,1.9,2,0.052,121,156,lo,3.13,0.52,11.1,5,white
3812,7.9,0.21,1.95,2,0.057,123,138,lo,3.05,0.52,10.9,5,white
3813,7,0.3,1.4,2.2,0.042,123,177,lo,3.2,0.57,11.4,5,white
3814,7.4,0.34,1.4,12.1,0.049,129,149,hig,3.22,0.49,,5,white
3815,6.3,0.43,2.24,8.8,0.042,160,106,lo,3.28,0.33,12.9,7,white
3816,6.8,0.41,1.5,8.8,0.045,124,131,,3.12,0.59,9.9,5,white
3817,6.3,0.4,1.44,5.1,0.036,165,131,lo,3.24,0.44,11.3,6,
3818,5.1,0.35,1.56,6.8,0.034,156,120,lo,3.38,0.4,11.5,6,white
3819,5.1,0.35,1.56,6.8,0.034,156,120,lo,3.38,0.4,11.5,6,white
3820,6.3,0.3,1,3.7,0.039,138,132,lo,3,0.38,10.7,5,white
3821,6.9,0.28,1.68,12.2,0.042,170,139,,3.03,0.56,10.4,6,white
3822,7,0.33,1.68,5.7,0.033,161,204,lo,3.17,0.64,12.5,6,white
3823,6.7,0.26,2.45,8.1,0.052,144,197,hig,3.19,0.48,9.5,5,white
3824,7.3,0.24,2.1,2.5,0.042,171,104,lo,3.05,0.56,11.3,7,white
3825,6.7,0.46,1.26,4,0.034,140,88,lo,,0.54,13,6,white
3826,5.1,0.35,1.56,6.8,0.034,,120,lo,3.38,0.4,,6,white
3827,5.1,0.23,0.9,1,0.053,113,99,,3.22,0.39,11.5,5,white
3828,6.3,0.4,1.44,5.1,0.036,161,131,lo,3.24,0.44,11.3,6,white
3829,7.1,0.44,1.61,5.8,0.035,168,100,lo,3.15,0.57,13.2,7,white
3830,4.8,0.26,1.61,10.6,0.034,163,111,mediu,3.46,0.28,11.5,7,white
3831,6.8,0.31,0.95,3.5,0.086,128,130,mediu,2.83,0.44,9.6,5,white
3832,6.8,0.31,0.95,3.5,0.086,130,130,mediu,2.83,0.44,9.6,5,white
3833,7,0.15,1.74,16.4,0.058,161,110,very hig,3.15,0.37,9.7,6,white
3834,6.5,0.41,1.1,4.8,0.052,147,142,mediu,3.14,0.62,9.2,5,white
3835,6.2,0.31,1.15,3.3,0.052,132,113,mediu,3.16,0.48,8.4,5,white
3836,8,0.27,1.98,1.2,0.05,163,103,lo,3,0.45,12.4,6,white
3837,8,0.27,1.98,1.2,0.05,155,103,,3,0.45,,6,white
3838,6.5,0.41,1.1,4.8,0.052,145,142,mediu,3.14,0.62,9.2,5,white
3839,6.2,0.31,1.15,3.3,0.052,132,113,mediu,3.16,0.48,8.4,5,white
3840,6.7,0.37,1.5,2.5,0.028,,84,,3.14,0.36,11.7,6,white
3841,6.6,0.21,3,8.7,0.036,157,191,mediu,2.96,0.56,11,6,white
3842,7.5,0.26,1.86,1.6,0.032,156,109,lo,2.97,0.43,11.9,6,white
3843,7.5,0.34,1.96,4,0.028,188,100,lo,3.2,0.5,13.2,7,white
3844,6.7,0.37,1.5,2.5,0.028,140,84,lo,3.14,0.36,11.7,6,white
3845,6.4,0.32,1.15,16.2,0.055,136,176,very hig,3.26,0.54,9.1,5,white
3846,6.7,0.24,1.92,9,0.023,138,109,mediu,3.34,0.35,12.6,6,white
3847,6.4,0.32,1.15,16.2,0.055,136,176,very hig,3.26,0.54,9.1,5,white
3848,7.1,0.39,4.74,1.4,0.194,147,90,lo,3.17,0.46,10.5,6,white
3849,8.2,0.31,2.15,7,0.047,116,87,hig,3.23,0.64,10.6,5,white
3850,6.7,0.24,1.92,9,0.023,142,109,mediu,3.34,0.35,,6,white
3851,5.9,0.17,2.03,3.1,0.03,176,123,lo,3.41,0.33,13.7,7,white
3852,5.9,0.2,1.38,1.5,0.037,158,93,lo,3.36,0.49,,6,white
3853,6.6,0.32,1.82,4.6,0.031,168,120,lo,3.4,0.73,12.5,7,white
3854,5.9,0.12,1.62,4.8,0.03,160,110,lo,3.55,0.68,12.1,6,white
3855,5.9,0.18,1.74,4.6,0.032,192,137,lo,3.21,0.38,11.3,6,white
3856,5.9,0.2,1.38,1.5,0.037,160,93,lo,3.36,0.49,12,6,white
3857,5.4,0.17,1.62,2.7,0.049,150,104,lo,3.46,0.55,10.3,6,white
3858,6.1,0.21,1.8,6.3,0.039,169,136,lo,3.27,0.31,12.7,6,white
3859,7.3,0.25,1.3,7.2,0.048,152,207,,3.12,0.37,9.2,5,white
3860,7.3,0.25,1.3,7.2,0.048,154,207,hig,3.12,0.37,,5,white
3861,6.2,0.22,1.8,12.4,0.054,228,152,very hig,3.1,0.47,9.5,6,white
3862,6.5,0.27,1.14,6.6,0.045,218,175,mediu,3.16,0.34,10.1,6,white
3863,6.5,0.27,1.14,6.6,0.045,214,175,mediu,3.16,0.34,10.1,6,white
3864,6.6,0.39,1.54,4,0.038,161,98,lo,3.25,0.53,13,7,white
3865,6,0.31,2.28,4.8,0.04,165,101,lo,3.24,0.56,,6,white
3866,8.4,0.23,1.92,1.3,0.048,175,113,lo,3.1,0.55,11,6,white
3867,7.3,0.25,1.3,7.2,0.048,152,207,hig,3.12,0.37,9.2,5,white
3868,6,0.22,1.5,11.1,0.056,230,177,hig,3.08,0.36,9.4,6,white
3869,6.2,0.22,1.8,12.4,0.054,232,152,very hig,3.1,0.47,9.5,6,white
3870,6.1,0.23,1.62,9.8,0.055,192,134,hig,3.16,0.4,10.2,6,white
3871,6.5,0.27,1.14,6.6,0.045,222,175,mediu,3.16,0.34,,6,white
3872,7.3,0.36,2.16,13.3,0.054,149,193,,3.06,0.49,8.6,4,white
3873,7.6,0.37,2.55,11.7,0.094,156,181,very hig,2.91,0.51,9,5,white
3874,6.7,0.26,2.55,8,0.062,152,194,hig,3.13,0.5,9.6,5,white
3875,7.4,0.22,1.89,1.6,0.057,185,98,mediu,3.29,0.44,9.9,7,white
3876,6.1,0.22,1.4,16.55,0.059,156,135,hig,3.2,0.38,10.5,5,white
3877,7.1,0.28,1.55,1.5,0.053,116,98,lo,3.15,0.5,11.4,5,white
3878,6.5,0.35,1.55,10.2,0.069,166,170,hig,3.18,0.49,9.4,5,white
3879,6.8,0.73,0.8,6.6,0.054,105,65,mediu,3.12,0.28,11.1,4,white
3880,6,0.28,1.44,17.8,0.047,162,111,very hig,3.1,0.45,8.9,6,white
3881,6,0.28,1.44,17.8,0.047,162,111,very hig,3.1,0.45,,6,white
3882,7.1,0.2,1.85,1.5,0.049,124,129,lo,3.15,0.52,,5,white
3883,6.8,0.33,1.86,7.4,0.045,156,143,lo,3.06,0.55,12.2,6,white
3884,6,0.28,1.44,17.8,0.047,160,111,,3.1,0.45,8.9,6,white
3885,7.2,0.24,2.16,2,0.029,,63,lo,3.13,0.63,12.5,6,white
3886,6.8,0.33,1.86,7.4,0.045,154,143,lo,3.06,0.55,12.2,6,white
3887,7.2,0.24,2.16,2,0.029,137,63,,,0.63,12.5,6,white
3888,6,0.28,1.44,17.8,0.047,164,111,very hig,3.1,0.45,,6,white
3889,6.2,0.27,1.56,12.1,0.046,165,127,hig,3.16,0.37,10.8,6,white
3890,6.4,0.38,1.56,8.2,0.043,146,98,mediu,2.99,0.31,11.4,6,white
3891,7.1,0.2,1.85,1.5,0.049,124,129,lo,3.15,0.52,10.8,5,white
3892,6,0.21,1.5,8.7,0.036,147,127,mediu,3.18,0.39,10.6,5,white
3893,7,0.34,0.5,3.5,0.044,,63,mediu,3.01,0.39,9.2,5,white
3894,5.9,0.435,0.96,6.4,0.031,141,134,lo,3.24,0.46,12.2,6,white
3895,7,0.25,1.98,2.1,0.021,135,76,lo,3.26,0.45,12.3,6,white
3896,6.7,0.26,1.74,7.7,0.038,162,179,mediu,3.23,0.56,10.4,6,white
3897,7,0.24,1.8,12.3,0.035,188,172,hig,2.99,0.57,10.4,6,white
3898,8.5,0.23,2.38,1.3,0.035,192,110,,3.07,0.55,11,7,white
3899,6,0.21,1.5,8.7,0.036,149,127,mediu,3.18,0.39,10.6,5,white
3900,7,0.34,0.5,3.5,0.044,121,63,mediu,3.01,0.39,9.2,5,white
3901,4.8,0.65,0.48,1.1,0.013,86,10,,3.32,0.36,,4,white
3902,6.1,0.22,2.28,2.8,0.144,134,65,lo,2.95,0.64,11.4,6,white
3903,5.8,0.27,1.56,3.5,0.071,144,69,lo,3.1,0.38,11.5,6,white
3904,5,0.455,1.26,1.9,0.036,169,106,lo,3.21,0.83,14,7,white
3905,6.5,0.33,2.1,3.8,0.036,168,88,lo,3.25,0.63,12.5,7,white
3906,6.5,0.33,2.1,3.8,0.036,170,88,lo,3.25,0.63,12.5,7,white
3907,6.7,0.31,2.1,2.4,0.038,170,83,lo,3.09,0.36,12.8,7,white
3908,6.2,0.39,1.68,4.8,0.037,185,138,lo,3.23,0.43,11.2,7,white
3909,6.2,0.39,1.68,4.8,0.037,187,138,lo,3.23,0.43,,7,white
3910,7.1,0.37,1.8,6.2,0.04,169,139,lo,3.17,0.27,13.6,6,white
3911,7.2,0.23,4.92,1.3,0.149,192,109,mediu,2.93,0.42,,6,white
3912,6.5,0.33,2.1,3.8,0.036,178,88,lo,3.25,0.63,12.5,7,white
3913,7.2,0.25,1.92,1.5,0.054,154,105,lo,3.17,0.48,,6,white
3914,6.2,0.39,1.68,4.8,0.037,187,138,lo,3.23,0.43,11.2,7,white
3915,4.7,0.455,1.26,1.9,0.036,173,106,lo,3.21,0.83,14,7,white
3916,7.1,0.37,1.8,6.2,0.04,167,139,lo,3.17,0.27,13.6,6,white
3917,6.2,0.28,2.55,7.9,0.056,143,206,hig,3.18,0.52,9.4,5,white
3918,6.4,0.35,1.96,1.6,0.037,173,113,lo,3.12,0.4,14.2,7,white
3919,6.6,0.31,1.68,1.4,0.035,144,107,lo,3,0.4,13.2,6,white
3920,7.4,0.25,2.22,2.6,0.05,138,132,lo,3.04,0.53,11.2,6,white
3921,7.3,0.36,1.7,14.8,0.057,146,173,,3.14,0.57,10.2,5,white
3922,6.7,0.31,2.1,2.4,0.038,168,83,lo,3.09,0.36,12.8,7,white
3923,8.6,0.31,1.5,0.9,0.045,118,109,mediu,2.95,0.39,10.1,5,white
3924,8.6,0.31,1.5,0.9,0.045,116,109,mediu,2.95,0.39,10.1,5,white
3925,8.6,0.22,1.65,1.2,0.031,,95,mediu,2.83,0.31,10.3,5,
3926,6.9,0.14,1.74,9.9,0.056,150,91,hig,3.19,0.33,9.9,6,white
3927,6.5,0.22,1.55,3.9,0.046,117,106,lo,3.15,0.31,11.5,5,white
3928,6.6,0.32,2.35,15.6,0.063,123,173,very hig,3.18,0.56,9,5,white
3929,6.6,0.32,2.35,15.6,0.063,129,173,very hig,3.18,0.56,9,5,white
3930,6.1,0.28,1.56,1.5,0.03,147,101,,3.03,0.41,12.1,6,white
3931,6.2,0.3,1.68,1.6,0.036,146,106,lo,3.14,0.41,13.3,6,white
3932,6.9,0.22,2.24,7.8,0.05,203,116,mediu,3.22,0.6,11.5,8,white
3933,8.7,0.31,0.84,5.6,0.039,106,67,mediu,2.96,0.52,11,4,white
3934,7.3,0.27,1.8,1.3,0.04,148,84,lo,3.28,0.53,10.7,6,white
3935,7,0.46,1,16.7,0.046,150,184,very hig,3.08,0.56,9.4,5,white
3936,5.7,0.23,1.5,7.95,0.042,134,108,mediu,3.44,0.61,10.3,6,white
3937,6.5,0.36,1.8,6.7,0.185,149.5,151,hig,3.17,0.42,9.3,5,white
3938,8.2,0.18,2.28,1.1,0.04,161,92,lo,2.88,0.6,12,6,white
3939,6.2,0.27,1.92,6.3,0.048,165,159,mediu,3.21,0.6,11,6,white
3940,6.9,0.4,1.85,8.9,0.053,136,148,hig,3.16,0.5,9.3,5,white
3941,4.9,0.345,1.7,1,0.068,138,143,lo,3.24,0.4,10.1,5,white
3942,7.2,0.23,2.34,1.5,0.053,146,106,lo,3.18,0.47,11.1,6,white
3943,6.4,0.2,0.9,6.6,0.046,152,113,,2.99,0.58,9.9,6,white
3944,6.1,0.27,1.92,6.2,0.048,,161,mediu,3.22,0.6,11,6,white
3945,6.2,0.27,1.92,6.3,0.048,163,159,mediu,3.21,0.6,11,6,white
3946,6,0.3,1.98,2.1,0.042,147,127,lo,3.32,0.42,,6,white
3947,6.1,0.3,2.24,2.2,0.042,181,142,lo,3.31,0.44,12.7,7,white
3948,5.7,0.14,1.5,5.4,0.045,126,105,mediu,3.32,0.45,9.3,5,white
3949,6.9,0.4,1.85,8.9,0.053,134,148,hig,3.16,0.5,9.3,5,white
3950,4.9,0.345,1.7,1,0.068,132,143,lo,3.24,0.4,10.1,5,white
3951,6.3,0.33,1,17.9,0.066,134,161,very hig,3.14,0.51,8.8,5,white
3952,7,0.16,1.8,2.6,0.043,,90,lo,2.88,0.47,11.2,6,white
3953,8.4,0.22,2.1,1.3,0.038,185,122,lo,3.13,0.54,10.8,7,white
3954,6.3,0.33,1,17.9,0.066,136,161,very hig,3.14,0.51,8.8,5,white
3955,7,0.16,1.8,2.6,0.043,150,90,lo,2.88,0.47,11.2,6,white
3956,5.4,0.24,0.9,2.3,0.05,120,145,lo,3.24,0.46,10.3,5,white
3957,7.7,0.31,1.8,4.3,0.026,109,87,lo,3.11,0.48,12,5,white
3958,5.6,0.185,1.14,7.1,0.048,152,110,mediu,3.26,0.41,9.5,6,white
3959,5.6,0.185,1.14,7.1,0.048,154,110,mediu,3.26,0.41,9.5,6,white
3960,6.6,0.43,1.44,11.9,0.04,170,159,hig,3.14,0.54,9.8,6,white
3961,7.6,0.39,2.3,11.7,0.084,159,170,very hig,2.91,0.51,9,5,white
3962,7.2,0.58,1.89,5.8,0.032,178,118,lo,3.17,0.53,13,7,white
3963,6,0.34,2.24,3.8,0.044,155,116,lo,3.39,0.44,11.8,7,white
3964,7.5,0.35,2.4,12.4,0.056,157,176.5,very hig,2.97,0.52,8.8,5,white
3965,7.3,0.38,0.92,6.5,0.05,96,102,mediu,3.1,0.55,11.2,4,white
3966,5.4,0.185,1.14,7.1,0.048,152,110,mediu,3.26,0.41,9.5,6,white
3967,6.3,0.27,2.04,7.6,0.049,115,200,hig,3.16,0.54,9.4,4,white
3968,6.5,0.29,3.12,7.9,0.049,155,192,,3.16,0.51,,6,white
3969,6.4,0.17,1.8,2.8,0.034,155,125,lo,3.03,0.49,10.4,6,white
3970,6.7,0.18,2.17,10.6,0.035,186,143,hig,3.08,0.49,9.8,7,white
3971,6.4,0.17,1.8,2.8,0.034,149,125,lo,3.03,0.49,10.4,6,white
3972,6.8,0.37,4.02,1.5,0.175,,98,mediu,3.06,0.56,10.3,6,white
3973,6.3,0.27,2.04,7.6,0.049,117,200,hig,3.16,0.54,9.4,4,white
3974,6.5,0.29,3.12,7.9,0.049,155,192,hig,3.16,0.51,9.5,6,white
3975,6.1,0.24,1.82,1.7,0.033,197,134,lo,3.19,0.81,11.9,7,white
3976,7,0.32,2.03,7.6,0.025,173,124,lo,3.15,0.65,12.8,7,white
3977,6.9,0.27,1.5,7.5,0.03,144,117,lo,3.09,0.38,13,6,white
3978,6.5,0.29,3.71,1.7,0.04,177,192,lo,3.26,0.59,10.4,7,white
3979,6.5,0.29,3.12,1.7,0.034,163,193,lo,3.25,0.59,10.4,6,white
3980,6.1,0.22,1.25,12.1,0.035,160,135,mediu,3.21,0.4,10.7,5,white
3981,6.3,0.22,1.89,4.5,0.036,221,157,mediu,3.05,0.76,10.7,7,white
3982,6.1,0.24,1.82,1.7,0.033,203,134,lo,3.19,0.81,11.9,7,white
3983,5.6,0.23,1.5,8,0.043,157,101,mediu,3.19,0.42,,6,white
3984,7,0.32,2.03,7.6,0.025,175,124,lo,3.15,0.65,12.8,7,white
3985,6.8,0.11,1.62,8.6,0.044,167,104,mediu,3.2,0.37,,6,white
3986,6.8,0.11,1.62,8.6,0.044,165,104,mediu,3.2,0.37,,6,white
3987,7.3,0.23,2.46,14.6,0.048,189,223,very hig,3.16,0.71,9.4,6,white
3988,6.1,0.2,1.02,1.6,0.048,170,129,lo,3.3,0.43,11.4,6,white
3989,6.8,0.11,1.62,8.6,0.044,163,104,,3.2,0.37,,6,white
3990,7.3,0.23,2.46,14.6,0.048,191,223,very hig,3.16,0.71,9.4,6,white
3991,6.9,0.2,2.05,1.1,0.06,138,104,mediu,2.99,0.39,9.2,5,white
3992,6.7,0.19,2.24,3.7,0.041,166,76,lo,2.9,0.57,10.5,7,white
3993,6.7,0.28,2.38,8.9,0.048,174,111,mediu,3.25,0.54,11,7,white
3994,6.7,0.28,2.38,8.9,0.048,174,111,mediu,3.25,0.54,11,7,white
3995,8,0.37,1.55,4.7,0.038,101,127,lo,2.9,0.72,12.1,5,white
3996,6.7,0.28,2.38,8.9,0.048,168,111,mediu,3.25,0.54,11,7,white
3997,6,0.26,2.03,3.1,0.041,173,144,lo,3.22,0.39,12.8,7,white
3998,6.4,0.24,2.94,5.8,0.053,147,120,mediu,3.01,0.98,10.5,6,white
3999,6.4,0.24,2.94,5.8,0.053,147,120,,3.01,0.98,10.5,6,white
4000,6.4,0.24,2.94,5.8,0.053,143,120,mediu,3.01,0.98,10.5,6,white
4001,6.4,0.25,2.85,1,0.062,127,122,mediu,3,0.4,9.5,5,white
4002,6.1,0.25,2.88,15.8,0.052,149,94,very hig,3.07,0.45,9.2,6,white
4003,6.8,0.14,2.1,1.5,0.047,154,117,lo,3.07,0.72,11.1,6,white
4004,6.5,0.38,1.82,5.2,0.042,171,112,lo,3.06,0.5,12.3,7,white
4005,6.8,0.14,2.1,1.5,0.047,160,117,lo,3.07,0.72,11.1,6,
4006,5.4,0.15,1.92,2.5,0.037,128,51,,3.04,0.58,12.6,6,white
4007,6.4,0.25,2.85,1,0.062,123,122,mediu,3,0.4,,5,white
4008,6.1,0.25,2.88,15.8,0.052,149,94,very hig,3.07,0.45,,6,white
4009,6.8,0.22,1.92,5.9,0.054,156,152,mediu,3.2,0.57,10.8,6,white
4010,7.2,0.21,1.74,3.1,0.044,159,122,lo,3,0.6,11.3,6,white
4011,6,0.26,2.03,3.1,0.041,179,144,lo,3.22,0.39,12.8,7,white
4012,6.4,0.24,2.94,5.8,0.053,,120,mediu,3.01,0.98,10.5,6,white
4013,6.5,0.46,1.44,11.5,0.051,174,171,hig,3.08,0.56,9.8,6,white
4014,6.5,0.18,2.88,18,0.054,172,183,very hig,2.98,0.61,8.5,6,white
4015,6.2,0.32,0.6,4.8,0.054,104,97,mediu,3.16,0.5,9.3,5,white
